assignment_id,candidate_id,input_sha256,snapshot_sha256,batch_id,phase,title,authors,year,venue,doi,url,source_type
A-C0001-03,C0001,d270eedaa9e11fbb23a369eb8cbda605ca61e780616d6ca95b35ad4fd5019beb,a57cb89fd689d156d04c0b7ec8c95a90edeb0d360589ea01cb39ce04c82e4d4e,screening-03,main,TORCS - The Open Racing Car Simulator,TORCS Project,NR,SourceForge project,NR,https://sourceforge.net/projects/torcs/,simulator; official repository
A-C0004-03,C0004,82a7a309b7df3aa69f63c39d5d141747cffe0d3d39037850ea4449ada1452599,a57cb89fd689d156d04c0b7ec8c95a90edeb0d360589ea01cb39ce04c82e4d4e,screening-03,main,Closing the Affective Loop via Experience-Driven Reinforcement Learning Designers,Matthew Barthet;Diogo Branco;Roberto Gallotta;Ahmed Khalifa;Georgios N. Yannakakis,2024,2024 12th International Conference on Affective Computing and Intelligent Interaction (ACII),10.1109/acii63134.2024.00034,https://doi.org/10.1109/acii63134.2024.00034,conference paper
A-C0005-03,C0005,35b02ee0b6a91ffc0c813f8053b49dfbfa2d8abefd568aad0619cb72ebf413fa,a57cb89fd689d156d04c0b7ec8c95a90edeb0d360589ea01cb39ce04c82e4d4e,screening-03,main,Solid-Rally-Plus,Matthew Barthet,2023,Official GitHub repository,NR,https://github.com/DiogoAABranco/Solid-Rally-Plus,software
A-C0010-03,C0010,d147e03deae8b08a868bff088824148e52ac27706d56e7b645fc7fda112abef0,a57cb89fd689d156d04c0b7ec8c95a90edeb0d360589ea01cb39ce04c82e4d4e,screening-03,main,Making Racing Fun Through Player Modeling and Track Evolution,Julian Togelius; Renzo De Nardi; Simon M. Lucas,2006,Proceedings of the SAB'06 Workshop on Adaptive Approaches for Optimizing Player Satisfaction in Computer and Physical Games,NR,https://web-archive.southampton.ac.uk/cogprints.org/5221/,workshop paper
A-C0011-03,C0011,bf0c18c88d755766762ba324d0ee78b07cac4785d5841de27583e22d82406302,a57cb89fd689d156d04c0b7ec8c95a90edeb0d360589ea01cb39ce04c82e4d4e,screening-03,calibration,Search-based Procedural Content Generation for Race Tracks in Video Games,Hafizh Adi Prasetya; Nur Ulfa Maulidevi,2016,International Journal on Electrical Engineering and Informatics,10.15676/ijeei.2016.8.4.6,https://doi.org/10.15676/ijeei.2016.8.4.6,journal article
A-C0016-03,C0016,744708d0cbbd5eb9278dfe7301b47df65e77943c47eeb36073221c1ef31d61b9,a57cb89fd689d156d04c0b7ec8c95a90edeb0d360589ea01cb39ce04c82e4d4e,screening-03,main,Replay-Guided Adversarial Environment Design,Minqi Jiang; Michael Dennis; Jack Parker-Holder; Jakob Foerster; Edward Grefenstette; Tim Rocktäschel,2021,Advances in Neural Information Processing Systems 34,NR,https://proceedings.neurips.cc/paper_files/paper/2021/hash/0e915db6326b6fb6a3c56546980a8c93-Abstract.html,conference paper
A-C0019-03,C0019,c7c5fbde19021a4d64577a0315af8e5763942cce2837e46d229d37d1f02f4913,a57cb89fd689d156d04c0b7ec8c95a90edeb0d360589ea01cb39ce04c82e4d4e,screening-03,main,Prioritized Level Replay,Minqi Jiang; Edward Grefenstette; Tim Rocktäschel,2021,Proceedings of the 38th International Conference on Machine Learning,NR,https://proceedings.mlr.press/v139/jiang21b.html,conference paper
A-C0022-03,C0022,a6d637485748cf1c5910467b73c36336d3030b687fc1d9ca9468280f15d0cecb,a57cb89fd689d156d04c0b7ec8c95a90edeb0d360589ea01cb39ce04c82e4d4e,screening-03,main,Automatically Testing Self-Driving Cars with Search-Based Procedural Content Generation,Alessio Gambi; Marc Mueller; Gordon Fraser,2019,Proceedings of the 28th ACM SIGSOFT International Symposium on Software Testing and Analysis,10.1145/3293882.3330566,https://doi.org/10.1145/3293882.3330566,conference paper
A-C0024-03,C0024,d57d8adccb7cea6b3ac9988c958b2061273cc8aef007cac992ed3fb9cb4202cb,a57cb89fd689d156d04c0b7ec8c95a90edeb0d360589ea01cb39ce04c82e4d4e,screening-03,main,Diversity-guided Search Exploration for Self-driving Cars Test Generation through Frenet Space Encoding,Timo Blattner;Christian Birchler;Timo Kehrer;Sebastiano Panichella,2024,Proceedings of the 17th ACM/IEEE International Workshop on Search-Based and Fuzz Testing,10.1145/3643659.3643926,https://doi.org/10.1145/3643659.3643926,conference paper
A-C0025-03,C0025,9b56ea61d6861a51fd3c2940511ef1b9bf42b34a77c9e2b20fa88b7f86361049,a57cb89fd689d156d04c0b7ec8c95a90edeb0d360589ea01cb39ce04c82e4d4e,screening-03,calibration,AirSim Drone Racing Lab,Ratnesh Madaan; Nicholas Gyde; Sai Vemprala; Matthew Brown; Keiko Nagami; Tim Taubner; Eric Cristofalo; Davide Scaramuzza; Mac Schwager; Ashish Kapoor,2020,Proceedings of the NeurIPS 2019 Competition and Demonstration Track,NR,https://proceedings.mlr.press/v123/madaan20a.html,conference paper
A-C0031-03,C0031,994e24ac0f8661b7f644614974f544f465c379d7da4107afcc8f7f9cbe9a2c03,a57cb89fd689d156d04c0b7ec8c95a90edeb0d360589ea01cb39ce04c82e4d4e,screening-03,main,Super-Human Performance in Gran Turismo Sport Using Deep Reinforcement Learning,Florian Fuchs; Yunlong Song; Elia Kaufmann; Davide Scaramuzza; Peter Dürr,2021,IEEE Robotics and Automation Letters,10.1109/lra.2021.3064284,https://doi.org/10.1109/lra.2021.3064284,journal article
A-C0036-03,C0036,c82afccacc16588c4e540a6bcb92322ce1a490163c0aa065deba209ea5d09a64,a57cb89fd689d156d04c0b7ec8c95a90edeb0d360589ea01cb39ce04c82e4d4e,screening-03,main,Generating a Racing Line for an Autonomous Racecar Using Professional Driving Techniques,Paul A. Theodosis; J. Christian Gerdes,2011,"ASME 2011 Dynamic Systems and Control Conference and Bath/ASME Symposium on Fluid Power and Motion Control, Volume 2",10.1115/dscc2011-6097,https://doi.org/10.1115/DSCC2011-6097,conference paper
A-C0041-03,C0041,831e98f0bea3e351840d1df928a50d8eb265448259260da1a882bc1912b1c10d,a57cb89fd689d156d04c0b7ec8c95a90edeb0d360589ea01cb39ce04c82e4d4e,screening-03,main,Time-optimal trajectory planning for a race car considering variable tyre-road friction coefficients,Fabian Christ; Alexander Wischnewski; Alexander Heilmeier; Boris Lohmann,2021,Vehicle System Dynamics,10.1080/00423114.2019.1704804,https://doi.org/10.1080/00423114.2019.1704804,journal article
A-C0046-03,C0046,aec65454cdfe6597b38d481fea5ae6a999a28fad5264922bf5f08bd981c4712e,a57cb89fd689d156d04c0b7ec8c95a90edeb0d360589ea01cb39ce04c82e4d4e,screening-03,calibration,MetaDrive: Composing Diverse Driving Scenarios for Generalizable Reinforcement Learning,Quanyi Li; Zhenghao Peng; Lan Feng; Qihang Zhang; Zhenghai Xue; Bolei Zhou,2023,IEEE Transactions on Pattern Analysis and Machine Intelligence,10.1109/tpami.2022.3190471,https://doi.org/10.1109/tpami.2022.3190471,journal article
A-C0052-03,C0052,87afe8ec0c19912b0f2403b1e2fecdaaf736e60c3343505f0e3dea7795b8203b,a57cb89fd689d156d04c0b7ec8c95a90edeb0d360589ea01cb39ce04c82e4d4e,screening-03,main,Procedural modeling of cities,Yoav I. H. Parish; Pascal Müller,2001,Proceedings of the 28th annual conference on Computer graphics and interactive techniques,10.1145/383259.383292,https://doi.org/10.1145/383259.383292,conference paper
A-C0058-03,C0058,44754f91984afb226b98c600c733e71d55bb97264e2b83daacd3ba264990b301,a57cb89fd689d156d04c0b7ec8c95a90edeb0d360589ea01cb39ce04c82e4d4e,screening-03,main,From Generation to Gameplay: Authoring Race Tracks With Repulsive Curves,Lasse Henrich;Falko Kötter,2025,IEEE Transactions on Games,10.1109/tg.2025.3561107,https://doi.org/10.1109/tg.2025.3561107,journal article
A-C0059-03,C0059,395a18f811ce62debe631542b13c2215d1dc6115b9679fa9b6931cd4c61e5966,a57cb89fd689d156d04c0b7ec8c95a90edeb0d360589ea01cb39ce04c82e4d4e,screening-03,main,Tangent-point energies and ropelength as Gamma-limits of discrete tangent-point energies on biarc curves,Anna Lagemann; Heiko von der Mosel,2023,Advances in Continuous and Discrete Models,10.1186/s13662-022-03750-4,https://arxiv.org/abs/2203.16383,journal article
A-C0063-03,C0063,6dd04aaf421191408960759ccc51d1c784d1c9db9d72c96c2babf534b7fbaa8c,a57cb89fd689d156d04c0b7ec8c95a90edeb0d360589ea01cb39ce04c82e4d4e,screening-03,calibration,TrackGen,Antoine Richard,2026,GitHub repository,NR,https://github.com/AntoineRichard/TrackGen,software repository
A-C0064-03,C0064,ea918849ee8a290828cf3c5373c24ae239c83a87cdcbf86f09c80c9fb4b930c0,a57cb89fd689d156d04c0b7ec8c95a90edeb0d360589ea01cb39ce04c82e4d4e,screening-03,main,Warp: A High-performance Python Framework for GPU Simulation and Graphics,Miles Macklin,2022,NVIDIA GPU Technology Conference (GTC),NR,https://github.com/NVIDIA/warp,software
A-C0066-03,C0066,a6f6ce5631a219a938119da74b5f4e7a522dd05ce8ffef9f6bc1e26d34a24b0b,a57cb89fd689d156d04c0b7ec8c95a90edeb0d360589ea01cb39ce04c82e4d4e,screening-03,main,"First return, then explore",Adrien Ecoffet; Joost Huizinga; Joel Lehman; Kenneth O. Stanley; Jeff Clune,2021,Nature,10.1038/s41586-020-03157-9,https://www.nature.com/articles/s41586-020-03157-9,journal article
