assignment_id,candidate_id,input_sha256,snapshot_sha256,batch_id,phase,title,authors,year,venue,doi,url,source_type
A-C0001-05,C0001,a370dc0405cb851334b1aee99418904e2e4b0679d274e7bbd4a1fecd29dd765e,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-05,main,TORCS - The Open Racing Car Simulator,TORCS Project,NR,SourceForge project,NR,https://sourceforge.net/projects/torcs/,simulator; official repository
A-C0002-05,C0002,a500547b9f02850d0205ce23fcc6645ec4458baa520c4bae3d99e61a38636af9,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-05,main,Speed Dreams,Speed Dreams Development Team,NR,Speed Dreams project,NR,https://forge.a-lec.org/speed-dreams/speed-dreams-code,simulator; official repository
A-C0003-05,C0003,aae20061be0d96265e71549f6fc98143b56c394b6d182cb6f517e26c7b808282,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-05,main,TrackGen: An interactive track generator for TORCS and Speed-Dreams,Luigi Cardamone; Pier Luca Lanzi; Daniele Loiacono,2015,Applied Soft Computing,10.1016/j.asoc.2014.11.010,https://www.sciencedirect.com/science/article/pii/S1568494614005705,journal article
A-C0005-05,C0005,f4756611bee086680771c94d87c52dc8bd543fd81fcc24ce982031704470b965,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-05,main,Solid-Rally-Plus,Matthew Barthet,2023,Official GitHub repository,NR,https://github.com/DiogoAABranco/Solid-Rally-Plus,software
A-C0006-05,C0006,9b203a1fbc77b3197e56923bf631958c5b780e8cccb60e24773794b027642185,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-05,main,Improving the Generalization of End-to-End Driving through Procedural Generation,Quanyi Li; Zhenghao Peng; Qihang Zhang; Chunxiao Liu; Bolei Zhou,2020,arXiv,10.48550/arxiv.2012.13681,https://arxiv.org/abs/2012.13681,preprint
A-C0008-05,C0008,2130ee425633811ede1b453c6382bd9d2eebe6e0ef6c8b7f84b51d9d6b622ece,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-05,main,Procedural Generation of Complex Roundabouts for Autonomous Vehicle Testing,Zarif Ikram; Golam Md Muktadir; Jim Whitehead,2023,2023 IEEE Intelligent Vehicles Symposium (IV),10.1109/iv55152.2023.10186533,https://doi.org/10.1109/iv55152.2023.10186533,conference paper
A-C0010-05,C0010,d7a0042857530400819dd3e0e3f0fce273c585db38f4a6d74ef6e66a056937e6,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-05,main,Making Racing Fun Through Player Modeling and Track Evolution,Julian Togelius; Renzo De Nardi; Simon M. Lucas,2006,Proceedings of the SAB'06 Workshop on Adaptive Approaches for Optimizing Player Satisfaction in Computer and Physical Games,NR,https://web-archive.southampton.ac.uk/cogprints.org/5221/,workshop paper
A-C0015-05,C0015,84c9813900746a2d70c65081ee32916be3345c0cde67d99084a9d8bffc5a2691,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-05,calibration,UN Regulation No. 157 - Automated Lane Keeping Systems (ALKS),United Nations Economic Commission for Europe,2021,United Nations Regulation No. 157,NR,https://unece.org/transport/documents/2021/03/standards/un-regulation-no-157-automated-lane-keeping-systems-alks,official standard
A-C0016-05,C0016,187b5a75626511365b4c81927bdc69866e851794875aec30a360c5915ba13179,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-05,main,Replay-Guided Adversarial Environment Design,Minqi Jiang; Michael Dennis; Jack Parker-Holder; Jakob Foerster; Edward Grefenstette; Tim Rocktäschel,2021,Advances in Neural Information Processing Systems 34,NR,https://proceedings.neurips.cc/paper_files/paper/2021/hash/0e915db6326b6fb6a3c56546980a8c93-Abstract.html,conference paper
A-C0021-05,C0021,c396601b328cb138b792bed7cbe79e8db1e3a5eee3a29471471e321ffdba2282,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-05,main,Evolving Curricula with Regret-Based Environment Design,Jack Parker-Holder; Minqi Jiang; Michael Dennis; Mikayel Samvelyan; Jakob Foerster; Edward Grefenstette; Tim Rocktäschel,2022,Proceedings of the 39th International Conference on Machine Learning,NR,https://proceedings.mlr.press/v162/parker-holder22a.html,conference paper
A-C0023-05,C0023,9a05d53177916595086ef56562995eb259a17d3126e3b30ced29523f7527f565,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-05,calibration,Model-based exploration of the frontier of behaviours for deep learning system testing,Vincenzo Riccio;Paolo Tonella,2020,Proceedings of the 28th ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering,10.1145/3368089.3409730,https://doi.org/10.1145/3368089.3409730,conference paper
A-C0025-05,C0025,2422b5242118b639a85a1cca188568d6b37e95d8bffdcc18ca2aedc423e23aee,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-05,calibration,AirSim Drone Racing Lab,Ratnesh Madaan; Nicholas Gyde; Sai Vemprala; Matthew Brown; Keiko Nagami; Tim Taubner; Eric Cristofalo; Davide Scaramuzza; Mac Schwager; Ashish Kapoor,2020,Proceedings of the NeurIPS 2019 Competition and Demonstration Track,NR,https://proceedings.mlr.press/v123/madaan20a.html,conference paper
A-C0027-05,C0027,81f42999eb6cf2ce147ad1802d4e7af030319ac9c75c5ab1b0393ab44736165e,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-05,main,Learning Generalizable Policy for Obstacle-Aware Autonomous Drone Racing,Yueqian Liu,2024,arXiv,10.48550/arxiv.2411.04246,https://arxiv.org/abs/2411.04246,preprint
A-C0034-05,C0034,2b3ef5ad2bab7608518f82ce9edbe112ef349316cfe2e667e61c35fd02248c69,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-05,main,Gran Turismo Sport,Polyphony Digital Inc.,2017,PlayStation 4,NR,https://www.gran-turismo.com/us/products/gtsport/,video game software
A-C0038-05,C0038,84bbc52539ab803cf6937eaee595e5c58b7012b5b9343c304ddf7fbf708c1b46,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-05,main,Minimum curvature trajectory planning and control for an autonomous race car,Alexander Heilmeier; Alexander Wischnewski; Leonhard Hermansdorfer; Johannes Betz; Markus Lienkamp; Boris Lohmann,2020,Vehicle System Dynamics,10.1080/00423114.2019.1631455,https://doi.org/10.1080/00423114.2019.1631455,journal article
A-C0041-05,C0041,68346d4008249cbb9fa94cadc7f8da3a9b817241476ec8598a7540568ef7abb4,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-05,main,Time-optimal trajectory planning for a race car considering variable tyre-road friction coefficients,Fabian Christ; Alexander Wischnewski; Alexander Heilmeier; Boris Lohmann,2021,Vehicle System Dynamics,10.1080/00423114.2019.1704804,https://doi.org/10.1080/00423114.2019.1704804,journal article
A-C0042-05,C0042,889dc1aafe957f34998ab4f594a85d10a19310a9d3740dc16cb27ad2807f0685,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-05,main,Computing the racing line using Bayesian optimization,Achin Jain; Manfred Morari,2020,2020 59th IEEE Conference on Decision and Control (CDC),10.1109/cdc42340.2020.9304147,https://doi.org/10.1109/cdc42340.2020.9304147,conference paper
