assignment_id,candidate_id,input_sha256,snapshot_sha256,batch_id,phase,title,authors,year,venue,doi,url,source_type
A-C0002-01,C0002,a500547b9f02850d0205ce23fcc6645ec4458baa520c4bae3d99e61a38636af9,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-01,main,Speed Dreams,Speed Dreams Development Team,NR,Speed Dreams project,NR,https://forge.a-lec.org/speed-dreams/speed-dreams-code,simulator; official repository
A-C0008-01,C0008,2130ee425633811ede1b453c6382bd9d2eebe6e0ef6c8b7f84b51d9d6b622ece,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-01,main,Procedural Generation of Complex Roundabouts for Autonomous Vehicle Testing,Zarif Ikram; Golam Md Muktadir; Jim Whitehead,2023,2023 IEEE Intelligent Vehicles Symposium (IV),10.1109/iv55152.2023.10186533,https://doi.org/10.1109/iv55152.2023.10186533,conference paper
A-C0009-01,C0009,1ab177444dc89f6365a832b0404d39801af030ded2c72ccb0c650906dd7a48b9,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-01,calibration,Automatic Track Generation for High-End Racing Games Using Evolutionary Computation,Daniele Loiacono; Luigi Cardamone; Pier Luca Lanzi,2011,IEEE Transactions on Computational Intelligence and AI in Games,10.1109/tciaig.2011.2163692,https://doi.org/10.1109/tciaig.2011.2163692,journal article
A-C0012-01,C0012,f455fdbae6380abed27109ff94626b7310c66bf9f9667d4beb503847827d8732,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-01,main,Comparative Analysis of Metaheuristic Algorithms for Procedural Race Track Generation in Games,Sana Alyaseri; Andy Conner,2024,International Journal of Applied Metaheuristic Computing,10.4018/ijamc.350330,https://doi.org/10.4018/ijamc.350330,journal article
A-C0022-01,C0022,dace5fe8f888d6295988eca1149e91f6b3b7ee992009b921944280ff8fb62f5e,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-01,main,Automatically Testing Self-Driving Cars with Search-Based Procedural Content Generation,Alessio Gambi; Marc Mueller; Gordon Fraser,2019,Proceedings of the 28th ACM SIGSOFT International Symposium on Software Testing and Analysis,10.1145/3293882.3330566,https://doi.org/10.1145/3293882.3330566,conference paper
A-C0023-01,C0023,9a05d53177916595086ef56562995eb259a17d3126e3b30ced29523f7527f565,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-01,calibration,Model-based exploration of the frontier of behaviours for deep learning system testing,Vincenzo Riccio;Paolo Tonella,2020,Proceedings of the 28th ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering,10.1145/3368089.3409730,https://doi.org/10.1145/3368089.3409730,conference paper
A-C0026-01,C0026,b92602cf9204129c6eb329744aa124015772bb76bfb4f84d46c1524b42550298,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-01,main,Autonomous Drone Racing with Deep Reinforcement Learning,Yunlong Song; Mats Steinweg; Elia Kaufmann; Davide Scaramuzza,2021,2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),10.1109/iros51168.2021.9636053,https://doi.org/10.1109/IROS51168.2021.9636053,conference paper
A-C0028-01,C0028,fad93e8e79ca84c8c3733f59bb27d0a6303744a0c8c960d8386ae4f693f528e6,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-01,main,Isaac Gym,NVIDIA Corporation,2020,NVIDIA Developer,NR,https://developer.nvidia.com/isaac-gym,simulator software
A-C0029-01,C0029,109edae216a8ac14d4789118b604a07cd7454c059710383ec43cb7cca8c330d6,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-01,main,Outracing champion Gran Turismo drivers with deep reinforcement learning,Peter R. Wurman; Samuel Barrett; Kenta Kawamoto; James MacGlashan; Kaushik Subramanian; Thomas J. Walsh; Roberto Capobianco; Alisa Devlic; Franziska Eckert; Florian Fuchs; Leilani Gilpin; Piyush Khandelwal; Varun Kompella; HaoChih Lin; Patrick MacAlpine; Declan Oller; Takuma Seno; Craig Sherstan; Michael D. Thomure; Houmehr Aghabozorgi; Leon Barrett; Rory Douglas; Dion Whitehead; Peter Dürr; Peter Stone; Michael Spranger; Hiroaki Kitano,2022,Nature,10.1038/s41586-021-04357-7,https://www.nature.com/articles/s41586-021-04357-7,journal article
A-C0030-01,C0030,553bb98cc5714abc2445c262c34b965ec30e090215e0f926e458376ebed9c627,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-01,main,Gran Turismo,Polyphony Digital Inc.,1997,PlayStation,NR,https://www.polyphony.co.jp/products/,software
