assignment_id,candidate_id,input_sha256,snapshot_sha256,batch_id,phase,title,authors,year,venue,doi,url,source_type
A-C0003-06,C0003,aae20061be0d96265e71549f6fc98143b56c394b6d182cb6f517e26c7b808282,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,main,TrackGen: An interactive track generator for TORCS and Speed-Dreams,Luigi Cardamone; Pier Luca Lanzi; Daniele Loiacono,2015,Applied Soft Computing,10.1016/j.asoc.2014.11.010,https://www.sciencedirect.com/science/article/pii/S1568494614005705,journal article
A-C0007-06,C0007,2246070a9f2f4618854cdf6ff3c70233ec506ee6d1248605be967c6190b4e71d,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,main,ASAM OpenDRIVE,ASAM e.V.,2026,ASAM,NR,https://www.asam.net/standards/detail/opendrive/,standard
A-C0009-06,C0009,1ab177444dc89f6365a832b0404d39801af030ded2c72ccb0c650906dd7a48b9,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,calibration,Automatic Track Generation for High-End Racing Games Using Evolutionary Computation,Daniele Loiacono; Luigi Cardamone; Pier Luca Lanzi,2011,IEEE Transactions on Computational Intelligence and AI in Games,10.1109/tciaig.2011.2163692,https://doi.org/10.1109/tciaig.2011.2163692,journal article
A-C0011-06,C0011,db505b99cdf78d42814b816221706da40c43572617f54c41efb40c598be1edf6,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,calibration,Search-based Procedural Content Generation for Race Tracks in Video Games,Hafizh Adi Prasetya; Nur Ulfa Maulidevi,2016,International Journal on Electrical Engineering and Informatics,10.15676/ijeei.2016.8.4.6,https://doi.org/10.15676/ijeei.2016.8.4.6,journal article
A-C0013-06,C0013,e5dbb1f5711ab5cdd9083086038a0a7040d19fd397150b2d83b20723ebe03b5f,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,main,Procedural Generation of Isometric Racetracks Using Chain Code for Racing Games,Erik Jhones F. do Nascimento; Tassiana M. Castro; Ana Carolina S. Abreu; Filipe A. Lira; Amauri H. Souza,2021,2021 20th Brazilian Symposium on Computer Games and Digital Entertainment (SBGames),10.1109/sbgames54170.2021.00025,https://doi.org/10.1109/sbgames54170.2021.00025,conference paper
A-C0015-06,C0015,84c9813900746a2d70c65081ee32916be3345c0cde67d99084a9d8bffc5a2691,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,calibration,UN Regulation No. 157 - Automated Lane Keeping Systems (ALKS),United Nations Economic Commission for Europe,2021,United Nations Regulation No. 157,NR,https://unece.org/transport/documents/2021/03/standards/un-regulation-no-157-automated-lane-keeping-systems-alks,official standard
A-C0017-06,C0017,1b4e0b02863780bd1ad91b88a138e91b7d0386ae97758c89c8343089cc194365,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,calibration,Car Racing,Oleg Klimov,NR,Gymnasium Documentation,NR,https://gymnasium.farama.org/environments/box2d/car_racing/,benchmark environment; official documentation
A-C0019-06,C0019,a0fceb279041aa7c0dae388a203e5ce0173dd7d2606969bdd90940a9a6d2215b,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,main,Prioritized Level Replay,Minqi Jiang; Edward Grefenstette; Tim Rocktäschel,2021,Proceedings of the 38th International Conference on Machine Learning,NR,https://proceedings.mlr.press/v139/jiang21b.html,conference paper
A-C0021-06,C0021,c396601b328cb138b792bed7cbe79e8db1e3a5eee3a29471471e321ffdba2282,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,main,Evolving Curricula with Regret-Based Environment Design,Jack Parker-Holder; Minqi Jiang; Michael Dennis; Mikayel Samvelyan; Jakob Foerster; Edward Grefenstette; Tim Rocktäschel,2022,Proceedings of the 39th International Conference on Machine Learning,NR,https://proceedings.mlr.press/v162/parker-holder22a.html,conference paper
A-C0026-06,C0026,b92602cf9204129c6eb329744aa124015772bb76bfb4f84d46c1524b42550298,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,main,Autonomous Drone Racing with Deep Reinforcement Learning,Yunlong Song; Mats Steinweg; Elia Kaufmann; Davide Scaramuzza,2021,2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),10.1109/iros51168.2021.9636053,https://doi.org/10.1109/IROS51168.2021.9636053,conference paper
A-C0030-06,C0030,553bb98cc5714abc2445c262c34b965ec30e090215e0f926e458376ebed9c627,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,main,Gran Turismo,Polyphony Digital Inc.,1997,PlayStation,NR,https://www.polyphony.co.jp/products/,software
A-C0031-06,C0031,11b059bb95df039bbdd397cbc7f588b0df4555ddfc90ac77478466e6dfd324f6,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,main,Super-Human Performance in Gran Turismo Sport Using Deep Reinforcement Learning,Florian Fuchs; Yunlong Song; Elia Kaufmann; Davide Scaramuzza; Peter Dürr,2021,IEEE Robotics and Automation Letters,10.1109/lra.2021.3064284,https://doi.org/10.1109/lra.2021.3064284,journal article
A-C0032-06,C0032,156c9af31d2cab5bd5b339c4fcf22f9220dac7037e98562652c78d4abcdfce5e,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,main,A Super-human Vision-based Reinforcement Learning Agent for Autonomous Racing in Gran Turismo,Miguel Vasco; Takuma Seno; Kenta Kawamoto; Kaushik Subramanian; Peter R. Wurman; Peter Stone,2024,Reinforcement Learning Journal,NR,https://rlj.cs.umass.edu/2024/papers/Paper213.html,journal article
A-C0033-06,C0033,47c843557ac1ddc654027ca3657fe088764e7029b13008f76f1226b9ddb38633,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,main,A Champion-Level Vision-Based Reinforcement Learning Agent for Competitive Racing in Gran Turismo 7,Hojoon Lee; Takuma Seno; Jun Jet Tai; Kaushik Subramanian; Kenta Kawamoto; Peter Stone; Peter R. Wurman,2025,IEEE Robotics and Automation Letters,10.1109/lra.2025.3560873,https://doi.org/10.1109/lra.2025.3560873,journal article
A-C0035-06,C0035,39190b021217fbeb368e63078cd2e31292fc6c83687e1f9429fb783dbe205e69,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,main,Gran Turismo 7,Polyphony Digital Inc.,2022,Sony Interactive Entertainment,NR,https://www.gran-turismo.com/us/products/gt7/,video game software
A-C0040-06,C0040,2183e890a9d189b15770a256675cd2dbe875662154bba4820498e7ff43b56352,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,main,Searching for the optimal racing line using genetic algorithms,Luigi Cardamone;Daniele Loiacono;Pier Luca Lanzi;Alessandro Pietro Bardelli,2010,Proceedings of the 2010 IEEE Conference on Computational Intelligence and Games,10.1109/itw.2010.5593330,https://doi.org/10.1109/itw.2010.5593330,conference paper
A-C0043-06,C0043,a5c5526f4031a0ad022df0d69bb479720d0b0073a2590640cca9fe058806094c,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,main,Learning at the Racetrack: Data-Driven Methods to Improve Racing Performance Over Multiple Laps,Nitin R. Kapania;J. Christian Gerdes,2020,IEEE Transactions on Vehicular Technology,10.1109/tvt.2020.2998065,https://doi.org/10.1109/tvt.2020.2998065,journal article
A-C0044-06,C0044,c26156ad46e4e7f6b62808c6f656669d56aed19d15049352cafc1f6704dbedc4,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,main,Optimization-based Path Planning for an Autonomous Vehicle in a Racing Track,Saeed Amirfarhangi Bonab; Ali Emadi,2019,IECON 2019 - 45th Annual Conference of the IEEE Industrial Electronics Society,10.1109/iecon.2019.8926856,https://doi.org/10.1109/iecon.2019.8926856,conference paper
A-C0049-06,C0049,fde88f6510676bcbdc1a0447a63483d4b3bd7feaadad7ce200480c7340a214dc,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,main,Procedural Race Track Generator,Luke Gillard,NR,GitHub,NR,https://github.com/Drallig/ProceduralTrack,software repository
A-C0050-06,C0050,435715f0f0b67742b9d98894ba40d935cdfe3ff5011a05a4fbcf5610c050b012,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,main,meraccos/random_car_racing_track_generator,meraccos,2023,GitHub repository,NR,https://github.com/meraccos/random_car_racing_track_generator,software repository
A-C0051-06,C0051,10d4a67d750b3dedf5938f5c7ef76d4eec909fa13559992c52dcb83895d7db64,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,main,Racetrackgen2,h3h3h0h0,2023,GitHub repository,NR,https://github.com/h3h3h0h0/Racetrackgen2,software; official repository
A-C0053-06,C0053,a995dc2c7fc9590b432ebbd16f2bc69b103950bbe6cbbe35ac31490820ec590b,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,main,ArcGIS CityEngine,Esri,NR,Esri,NR,https://www.esri.com/en-us/arcgis/products/arcgis-cityengine/overview,software
A-C0062-06,C0062,72ef71afb104e2d0dda9fef48a623071fb1d691107c56968fdffaa4d4dd345ea,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,main,Robotic Manipulation of Deformable Rope-Like Objects Using Differentiable Compliant Position-Based Dynamics,Fei Liu;Entong Su;Jingpei Lu;Mingen Li;Michael C. Yip,2023,IEEE Robotics and Automation Letters,10.1109/lra.2023.3264766,https://doi.org/10.1109/lra.2023.3264766,journal article
A-C0063-06,C0063,96cfcf2e603e151cc8ddae1721ca087904bebdb6086a44f30a72753b0a71a6a2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,calibration,TrackGen,Antoine Richard,2026,GitHub repository,NR,https://github.com/AntoineRichard/TrackGen,software repository
A-C0064-06,C0064,b47b2d410c8f02a5d407fbd582b55af9058928c77b74d9a57fefca9cd94ebf75,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,main,Warp: A High-performance Python Framework for GPU Simulation and Graphics,Miles Macklin,2022,NVIDIA GPU Technology Conference (GTC),NR,https://github.com/NVIDIA/warp,software
A-C0069-06,C0069,2617ee6c3f8eb10b428ac9f1e39f6c4462cdf58cc7478d21cc0ac12719cd9579,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,main,Experience-Driven Procedural Content Generation,Georgios N. Yannakakis; Julian Togelius,2011,IEEE Transactions on Affective Computing,10.1109/t-affc.2011.6,https://doi.org/10.1109/T-AFFC.2011.6,journal article
A-C0077-06,C0077,acdcec4a2a0cd83d00536e227f6a133f04d8a561cb04d265b85ccde6aa9b92e6,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,main,Reaching the Limit in Autonomous Racing: Optimal Control versus Reinforcement Learning,Yunlong Song; Angel Romero; Matthias Müller; Vladlen Koltun; Davide Scaramuzza,2023,Science Robotics,10.1126/scirobotics.adg1462,https://doi.org/10.1126/scirobotics.adg1462,journal article
A-C0082-06,C0082,c6aff07a0be1522948b8b4e6cc2b3f2c84d82f2092a5b5a61117ee61fb1d7625,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,main,MIT RACECAR,Massachusetts Institute of Technology,2015,MIT RACECAR project website,NR,https://mit-racecar.github.io/,robotics platform
A-C0084-06,C0084,e678d48df2efa9bac41a92a0f37764e988322a46205eff48e4e151a683afbca9,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,main,Advancing Autonomous Racing: A Comprehensive Survey of the Roboracer (F1TENTH) Platform,Israel Charles; Hossein Maghsoumi; Yaser Fallah,2025,"2025 6th International Conference on Artificial Intelligence, Robotics and Control (AIRC)",10.1109/airc64931.2025.11077481,https://doi.org/10.1109/airc64931.2025.11077481,conference paper; survey
A-C0085-06,C0085,dc334dbb0c9feb614fa2ed5836365fb90de42aed70769a117f45eedd949c6334,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,main,Optimization-based autonomous racing of 1:43 scale RC cars,Alexander Liniger;Alexander Domahidi;Manfred Morari,2015,Optimal Control Applications and Methods,10.1002/oca.2123,https://doi.org/10.1002/oca.2123,journal article
A-C0086-06,C0086,dc3c738767fb6af48b8b4d7535e993dcc83b2180c3bf660aae8021231263f37b,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,main,TUM autonomous motorsport: An autonomous racing software for the Indy Autonomous Challenge,Johannes Betz; Tobias Betz; Felix Fent; Maximilian Geisslinger; Alexander Heilmeier; Leonhard Hermansdorfer; Thomas Herrmann; Sebastian Huch; Phillip Karle; Markus Lienkamp; Boris Lohmann; Felix Nobis; Levent Ögretmen; Matthias Rowold; Florian Sauerbeck; Tim Stahl; Rainer Trauth; Frederik Werner; Alexander Wischnewski,2023,Journal of Field Robotics,10.1002/rob.22153,https://doi.org/10.1002/rob.22153,journal article
A-C0087-06,C0087,5ec39ceb11977c1ea8e3204e1e33156a2071423eaa6fea16764751239542ddb7,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,main,Indy Autonomous Challenge - Autonomous Race Cars at the Handling Limits,Alexander Wischnewski; Maximilian Geisslinger; Johannes Betz; Tobias Betz; Felix Fent; Alexander Heilmeier; Leonhard Hermansdorfer; Thomas Herrmann; Sebastian Huch; Phillip Karle; Felix Nobis; Levent Ögretmen; Matthias Rowold; Florian Sauerbeck; Tim Stahl; Rainer Trauth; Markus Lienkamp; Boris Lohmann,2022,12th International Munich Chassis Symposium 2021,10.1007/978-3-662-64550-5_10,https://doi.org/10.1007/978-3-662-64550-5_10,book chapter; conference paper
A-C0089-06,C0089,d2389171543cf62170567fb621002a8a7ff4616678d87079ae2009c75d15fb43,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,main,AutoRally: An Open Platform for Aggressive Autonomous Driving,Brian Goldfain;Paul Drews;Changxi You;Matthew Barulic;Orlin Velev;Panagiotis Tsiotras;James M. Rehg,2019,IEEE Control Systems,10.1109/mcs.2018.2876958,https://doi.org/10.1109/mcs.2018.2876958,journal article
A-C0095-06,C0095,0c2c6e60c4300219316fa00111cd33c2c31801e172bb429020ca4d6aaa1adb83,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,main,LLA-MPC: Fast Adaptive Control for Autonomous Racing,Maitham F. AL-Sunni; Hassan Almubarak; Katherine Horng; John M. Dolan,2025,arXiv,10.48550/arxiv.2505.19512,https://arxiv.org/abs/2505.19512,preprint
A-C0096-06,C0096,6da8767313c8bc563aa96f7c1cb3ce756ab3eda6b506f8aedcfbc76648b71d1f,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,main,Autonomous Vehicles on the Edge: A Survey on Autonomous Vehicle Racing,Johannes Betz; Hongrui Zheng; Alexander Liniger; Ugo Rosolia; Phillip Karle; Madhur Behl; Venkat Krovi; Rahul Mangharam,2022,IEEE Open Journal of Intelligent Transportation Systems,10.1109/ojits.2022.3181510,https://doi.org/10.1109/ojits.2022.3181510,journal article
A-C0097-06,C0097,8ae70362abed9de14dd61fec345f4c5024e0b1e183959d1b9724e76763f13792,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,calibration,HDMapGen: A Hierarchical Graph Generative Model of High Definition Maps,Lu Mi; Hang Zhao; Charlie Nash; Xiaohan Jin; Jiyang Gao; Chen Sun; Cordelia Schmid; Nir Shavit; Yuning Chai; Dragomir Anguelov,2021,Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr46437.2021.00421,https://openaccess.thecvf.com/content/CVPR2021/html/Mi_HDMapGen_A_Hierarchical_Graph_Generative_Model_of_High_Definition_Maps_CVPR_2021_paper.html,conference paper
A-C0101-06,C0101,110d66b0b90df94cdc18a5f0621f13a93e114aa6653fa602b47d43fbc07d5726,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,main,Using Genetic Algorithms for Automating Automated Lane-Keeping System Testing,Lorenz Klampfl; Florian Klück; Franz Wotawa,2022,Journal of Software: Evolution and Process,10.1002/smr.2520,https://doi.org/10.1002/smr.2520,journal article
A-C0106-06,C0106,106e0c0093f8354fa09ab722dd1d6a7046f015588a9697b3864e5feb634298ae,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,main,A voyage planning framework for energy performance analysis of autonomous inland waterway vessels,Chengqian Zhang; Chi Zhang; Fabian Thies; Wengang Mao; Jonas W. Ringsberg,2025,Energy,10.1016/j.energy.2025.137906,https://www.sciencedirect.com/science/article/pii/S0360544225035480,journal article
A-C0114-06,C0114,cfe362e5f464c451cec0e93d3e0a43c347a87c84b7bebb4f0f3e12d114e2b4d3,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,main,Racing tracks improvisation,Jiao Jian Wang; Olana Missura,2014,2014 IEEE Conference on Computational Intelligence and Games,10.1109/cig.2014.6932899,https://doi.org/10.1109/cig.2014.6932899,conference paper
A-C0125-06,C0125,5e05fe49bb8bed13c8e12047466f8d2958767432331debcf695dd1fffbe470e7,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,main,EvoScenario: Integrating Road Structures into Critical Scenario Generation for Autonomous Driving System Testing,Shuncheng Tang; Zhenya Zhang; Jixiang Zhou; Yuan Zhou; Yan-Fu Li; Yinxing Xue,2023,2023 IEEE 34th International Symposium on Software Reliability Engineering (ISSRE),10.1109/issre59848.2023.00054,https://doi.org/10.1109/issre59848.2023.00054,conference paper
A-C0127-06,C0127,95005b25559321ab6c5486ecff7060990c64774b7601d19ed2e729187bf97f9c,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,main,Scenario Factory: Creating Safety-Critical Traffic Scenarios for Automated Vehicles,Moritz Klischat; Edmond Irani Liu; Fabian Holtke; Matthias Althoff,2020,2020 IEEE 23rd International Conference on Intelligent Transportation Systems (ITSC),10.1109/itsc45102.2020.9294629,https://doi.org/10.1109/itsc45102.2020.9294629,conference paper
