assignment_id,candidate_id,input_sha256,snapshot_sha256,batch_id,phase,title,authors,year,venue,doi,url,source_type
A-C0003-06,C0003,fa3fe81888e5e96dde19749012c09a3dc50d355c1dd1488082e1b633086b4a7c,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-06,main,TrackGen: An interactive track generator for TORCS and Speed-Dreams,Luigi Cardamone; Pier Luca Lanzi; Daniele Loiacono,2015,Applied Soft Computing,10.1016/j.asoc.2014.11.010,https://www.sciencedirect.com/science/article/pii/S1568494614005705,journal article
A-C0007-06,C0007,653a075d4d03fcce47d0dcef690e09bcf89ab6e2620be89eda3e7dfc01b0baae,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-06,main,ASAM OpenDRIVE,ASAM e.V.,2026,ASAM,NR,https://www.asam.net/standards/detail/opendrive/,standard
A-C0013-06,C0013,94548e2a00a0b0f023696203e8a62dd7ccb446a768f218af5918008b5facb7e1,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-06,main,Procedural Generation of Isometric Racetracks Using Chain Code for Racing Games,Erik Jhones F. do Nascimento; Tassiana M. Castro; Ana Carolina S. Abreu; Filipe A. Lira; Amauri H. Souza,2021,2021 20th Brazilian Symposium on Computer Games and Digital Entertainment (SBGames),10.1109/sbgames54170.2021.00025,https://doi.org/10.1109/sbgames54170.2021.00025,conference paper
A-C0019-06,C0019,0fc12f880b010e509d8c8630f0d215ce7ff0966693e92c13a9ed2394095a791f,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-06,main,Prioritized Level Replay,Minqi Jiang; Edward Grefenstette; Tim Rocktäschel,2021,Proceedings of the 38th International Conference on Machine Learning,NR,https://proceedings.mlr.press/v139/jiang21b.html,conference paper
A-C0021-06,C0021,3a10567081d58352942b0b63a9c07c4266f10b850ae86bb9b4b88f6c3b697f1a,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-06,main,Evolving Curricula with Regret-Based Environment Design,Jack Parker-Holder; Minqi Jiang; Michael Dennis; Mikayel Samvelyan; Jakob Foerster; Edward Grefenstette; Tim Rocktäschel,2022,Proceedings of the 39th International Conference on Machine Learning,NR,https://proceedings.mlr.press/v162/parker-holder22a.html,conference paper
A-C0026-06,C0026,17325e8221de27bf18903c0e782272b10985b5825fd1fce5af131c8c3d235e9c,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-06,main,Autonomous Drone Racing with Deep Reinforcement Learning,Yunlong Song; Mats Steinweg; Elia Kaufmann; Davide Scaramuzza,2021,2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),10.1109/iros51168.2021.9636053,https://doi.org/10.1109/IROS51168.2021.9636053,conference paper
A-C0030-06,C0030,5dd043717fec86384830a31d59bc9758fe903eca69bfb0e782eb3f567856dee6,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-06,main,Gran Turismo,Polyphony Digital Inc.,1997,PlayStation,NR,https://www.polyphony.co.jp/products/,software
A-C0031-06,C0031,5b855878b9acbbf217e3b55b894ce970e559c1a2dd441ac8dcbbf51069b1a1fd,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-06,main,Super-Human Performance in Gran Turismo Sport Using Deep Reinforcement Learning,Florian Fuchs; Yunlong Song; Elia Kaufmann; Davide Scaramuzza; Peter Dürr,2021,IEEE Robotics and Automation Letters,10.1109/lra.2021.3064284,https://doi.org/10.1109/lra.2021.3064284,journal article
A-C0032-06,C0032,87af24b751fca26935ea94e4482467be1c54e2ae1b24fa379678a66e2dd3a13e,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-06,main,A Super-human Vision-based Reinforcement Learning Agent for Autonomous Racing in Gran Turismo,Miguel Vasco; Takuma Seno; Kenta Kawamoto; Kaushik Subramanian; Peter R. Wurman; Peter Stone,2024,Reinforcement Learning Journal,NR,https://rlj.cs.umass.edu/2024/papers/Paper213.html,journal article
A-C0033-06,C0033,596286dd1d885909eec4632904aca95b03d1a003cf99442f4f4851d11318a45e,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-06,main,A Champion-Level Vision-Based Reinforcement Learning Agent for Competitive Racing in Gran Turismo 7,Hojoon Lee; Takuma Seno; Jun Jet Tai; Kaushik Subramanian; Kenta Kawamoto; Peter Stone; Peter R. Wurman,2025,IEEE Robotics and Automation Letters,10.1109/lra.2025.3560873,https://doi.org/10.1109/lra.2025.3560873,journal article
A-C0035-06,C0035,f84714299c266c206ace15c225017225ee219ef254c5d6bfb36a994ff3034152,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-06,main,Gran Turismo 7,Polyphony Digital Inc.,2022,Sony Interactive Entertainment,NR,https://www.gran-turismo.com/us/products/gt7/,video game software
A-C0040-06,C0040,4dce1734f331cf4a1216150b77f510964f7e105b6ee73097c331e0e8ce0f7ad2,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-06,main,Searching for the optimal racing line using genetic algorithms,Luigi Cardamone;Daniele Loiacono;Pier Luca Lanzi;Alessandro Pietro Bardelli,2010,Proceedings of the 2010 IEEE Conference on Computational Intelligence and Games,10.1109/itw.2010.5593330,https://doi.org/10.1109/itw.2010.5593330,conference paper
A-C0043-06,C0043,1732b3987d8047f6a767af2c688341c280c868694fec3d32c715b6c1eba20e11,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-06,main,Learning at the Racetrack: Data-Driven Methods to Improve Racing Performance Over Multiple Laps,Nitin R. Kapania;J. Christian Gerdes,2020,IEEE Transactions on Vehicular Technology,10.1109/tvt.2020.2998065,https://doi.org/10.1109/tvt.2020.2998065,journal article
A-C0044-06,C0044,5f494b88653a849ca9ed7a987daf8c8405e874b26ceb90ad063323c270e113fc,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-06,main,Optimization-based Path Planning for an Autonomous Vehicle in a Racing Track,Saeed Amirfarhangi Bonab; Ali Emadi,2019,IECON 2019 - 45th Annual Conference of the IEEE Industrial Electronics Society,10.1109/iecon.2019.8926856,https://doi.org/10.1109/iecon.2019.8926856,conference paper
A-C0049-06,C0049,22ea2e25cd4f51a133ccbc7711f30e5d9a67271b6c1c94b032af3de1428cfac7,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-06,main,Procedural Race Track Generator,Luke Gillard,NR,GitHub,NR,https://github.com/Drallig/ProceduralTrack,software repository
A-C0050-06,C0050,035ab5e7ebc305058d93b4b06d1db214c85aeed44803b96c6264dc5c88efd484,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-06,main,meraccos/random_car_racing_track_generator,meraccos,2023,GitHub repository,NR,https://github.com/meraccos/random_car_racing_track_generator,software repository
A-C0051-06,C0051,d6f87704fcecf76760b97efa450c0f533000d0f76aa868e3f9f38cbb3f0ead36,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-06,main,Racetrackgen2,h3h3h0h0,2023,GitHub repository,NR,https://github.com/h3h3h0h0/Racetrackgen2,software; official repository
A-C0053-06,C0053,a48a2375c8a91879edaac0ac0e46c01f26c9805dbb770cb3530211eec98c8c17,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-06,main,ArcGIS CityEngine,Esri,NR,Esri,NR,https://www.esri.com/en-us/arcgis/products/arcgis-cityengine/overview,software
A-C0062-06,C0062,52d27c1fd5b28d91dc70e5b7935724845cde490a2a42c25c29d78e0c269b4fe3,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-06,main,Robotic Manipulation of Deformable Rope-Like Objects Using Differentiable Compliant Position-Based Dynamics,Fei Liu;Entong Su;Jingpei Lu;Mingen Li;Michael C. Yip,2023,IEEE Robotics and Automation Letters,10.1109/lra.2023.3264766,https://doi.org/10.1109/lra.2023.3264766,journal article
A-C0064-06,C0064,64635318837edf9c6d6553709b9d2ba8712905398ab55c66071bb94cce3f3ebe,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-06,main,Warp: A High-performance Python Framework for GPU Simulation and Graphics,Miles Macklin,2022,NVIDIA GPU Technology Conference (GTC),NR,https://github.com/NVIDIA/warp,software
A-C0069-06,C0069,4e5318db205969039473bbf5a79db13ac973686173ab4ff18ce150d1ae536586,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-06,main,Experience-Driven Procedural Content Generation,Georgios N. Yannakakis; Julian Togelius,2011,IEEE Transactions on Affective Computing,10.1109/t-affc.2011.6,https://doi.org/10.1109/T-AFFC.2011.6,journal article
A-C0077-06,C0077,2eb5f22f49b917431f2ce29709899b2e230531559f4ab8e6aa5bbc2d15aae508,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-06,main,Reaching the Limit in Autonomous Racing: Optimal Control versus Reinforcement Learning,Yunlong Song; Angel Romero; Matthias Müller; Vladlen Koltun; Davide Scaramuzza,2023,Science Robotics,10.1126/scirobotics.adg1462,https://doi.org/10.1126/scirobotics.adg1462,journal article
A-C0082-06,C0082,067fa272a3b9046c9c081a8d0534efe2674b93c6fda11d9e96ff95446d260c6d,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-06,main,MIT RACECAR,Massachusetts Institute of Technology,2015,MIT RACECAR project website,NR,https://mit-racecar.github.io/,robotics platform
A-C0084-06,C0084,b16343ba216f83fe9c09966c6129327587b3b665e260e91a183194ec7c4f5c65,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-06,main,Advancing Autonomous Racing: A Comprehensive Survey of the Roboracer (F1TENTH) Platform,Israel Charles; Hossein Maghsoumi; Yaser Fallah,2025,"2025 6th International Conference on Artificial Intelligence, Robotics and Control (AIRC)",10.1109/airc64931.2025.11077481,https://doi.org/10.1109/airc64931.2025.11077481,conference paper; survey
A-C0085-06,C0085,fd4536fe56093f4509ed2b942f54447d3d212f4a5855c19297ead07d379dddfd,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-06,main,Optimization-based autonomous racing of 1:43 scale RC cars,Alexander Liniger;Alexander Domahidi;Manfred Morari,2015,Optimal Control Applications and Methods,10.1002/oca.2123,https://doi.org/10.1002/oca.2123,journal article
A-C0086-06,C0086,e0755d9a59c32be14bf4b080697bdafa930b28b11d74ec9b272ea169eb7d0237,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-06,main,TUM autonomous motorsport: An autonomous racing software for the Indy Autonomous Challenge,Johannes Betz; Tobias Betz; Felix Fent; Maximilian Geisslinger; Alexander Heilmeier; Leonhard Hermansdorfer; Thomas Herrmann; Sebastian Huch; Phillip Karle; Markus Lienkamp; Boris Lohmann; Felix Nobis; Levent Ögretmen; Matthias Rowold; Florian Sauerbeck; Tim Stahl; Rainer Trauth; Frederik Werner; Alexander Wischnewski,2023,Journal of Field Robotics,10.1002/rob.22153,https://doi.org/10.1002/rob.22153,journal article
A-C0087-06,C0087,435d4a88445f91e391b451cb92fb1b21c311e6436f26a544c5e28a7c0a6e0904,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-06,main,Indy Autonomous Challenge - Autonomous Race Cars at the Handling Limits,Alexander Wischnewski; Maximilian Geisslinger; Johannes Betz; Tobias Betz; Felix Fent; Alexander Heilmeier; Leonhard Hermansdorfer; Thomas Herrmann; Sebastian Huch; Phillip Karle; Felix Nobis; Levent Ögretmen; Matthias Rowold; Florian Sauerbeck; Tim Stahl; Rainer Trauth; Markus Lienkamp; Boris Lohmann,2022,12th International Munich Chassis Symposium 2021,10.1007/978-3-662-64550-5_10,https://doi.org/10.1007/978-3-662-64550-5_10,book chapter; conference paper
