candidate_id,input_sha256,snapshot_sha256,primary_snapshot_sha256,assignment_ids,adjudicator_id,reviewer_ids,decided_on,screening_status,criterion,access_status,source_urls,evidence_version,evidence_retrieved_on,evidence_archive_url,evidence_sha256,screening_locator,exclusion_reason,resolution_evidence,resolved_conflict_ids,notes
C0151,5081af9418d01179d1523db9a734708e6301fb1ef93f3db1d7c53e594a1fc529,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,616631b486939300e1bd9e45dcb00b072d01456298c3669fbcb60380fdd912f5,A-C0151-01;A-C0151-05,adjudication-draft-04,screening-01;screening-05,2026-07-01,excluded,exclude-insufficient-detail,abstract_only,https://doi.org/10.4018/ijcicg.2015070103;https://openalex.org/W2299578496;https://www.google.com/search?q=%22Procedural%20Generation%20of%20Road%20Paths%20for%20Driving%20Simulation%22,DOI:10.4018/IJCICG.2015070103 version-of-record bibliographic record,2026-06-30,NR,b5b0b3505b6bc9f20b96c9722b48e74b5692db44af8c4a9f4c91f465b4c1dc58,OpenAlex abstract sentences 1-7 describing procedural road paths based on roadway-engineering standards,"Available abstract/excerpt material claims procedural road-path generation but does not expose a complete method, representation, constraints, outputs, or authoritative implementation.","{""comparison_analysis"":""C0151 compares locked excluded/exclude-insufficient-detail and excluded/exclude-insufficient-detail ratings, whereas Both ratings agree. The protocol forbids an inclusion or boundary decision from abstract-only evidence; title and abstract relevance cannot establish `include-1`. The final classification relies on directly inspected source material and the protocol's course definition rather than an inferred downstream use. The differing raw exclusion rationales state The accessible abstract claims procedural road-path generation, but the publisher/repository copies did not expose a complete method or inspectable artifact sufficient for a survey claim. whereas The accessible abstract and excerpt describe procedural road-path generation, but the complete report or an authoritative companion implementation was unavailable for an included technical claim."",""controlling_rules"":[""A3""],""deciding_fact"":{""kind"":""exclusion_reason"",""text"":""Available abstract/excerpt material claims procedural road-path generation but does not expose a complete method, representation, constraints, outputs, or authoritative implementation.""},""deciding_locator"":""OpenAlex abstract sentences 1-7 describing procedural road paths based on roadway-engineering standards"",""final_decision"":{""criterion"":""exclude-insufficient-detail"",""screening_status"":""excluded""},""raw_exclusion_reasons"":[{""assignment_id"":""A-C0151-01"",""reason"":""The accessible abstract claims procedural road-path generation, but the publisher/repository copies did not expose a complete method or inspectable artifact sufficient for a survey claim.""},{""assignment_id"":""A-C0151-05"",""reason"":""The accessible abstract and excerpt describe procedural road-path generation, but the complete report or an authoritative companion implementation was unavailable for an included technical claim.""}],""raw_ratings"":[{""assignment_id"":""A-C0151-01"",""criterion"":""exclude-insufficient-detail"",""screening_status"":""excluded""},{""assignment_id"":""A-C0151-05"",""criterion"":""exclude-insufficient-detail"",""screening_status"":""excluded""}],""resolved_conflicts"":[],""schema_version"":""1"",""source_url"":""https://doi.org/10.4018/ijcicg.2015070103""}",NR,"Available abstract and excerpt do not expose a complete method, representation, constraints, outputs, or authoritative implementation; pending accountable-author verification."
C0153,1b60046b51ddaa8e3eb6743752bfe3eed43472619b01913a67102d5bbcfbae41,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,616631b486939300e1bd9e45dcb00b072d01456298c3669fbcb60380fdd912f5,A-C0153-05;A-C0153-06,adjudication-draft-04,screening-05;screening-06,2026-07-01,included,include-1,full_text_and_supplement,https://arxiv.org/pdf/1606.01540v1;https://github.com/openai/gym/commit/c17ac6cc55fda4be60548e2e05b54f22e83e2c1b,arXiv 1606.01540v1; Gym v0.7.3 commit:c17ac6cc55fda4be60548e2e05b54f22e83e2c1b,2026-06-30,https://codeload.github.com/openai/gym/tar.gz/c17ac6cc55fda4be60548e2e05b54f22e83e2c1b,d8c4e9e7aa5774fa32eb42d1ce2c6e93a182dc2226512eb6cd18973c97383af3,"Paper Sections 3-4; gym/envs/box2d/car_racing.py lines 22-29,134-171",NR,"{""comparison_analysis"":""C0153 compares locked excluded/exclude-out-of-scope and included/include-1 ratings, whereas The paper alone is a generic API, but the authoritative companion supplies source-native generated course geometry. Under the inclusion-boundary clarification, emitted explicit racing-track geometry satisfies `include-1`, which precedes exclusion. The final classification relies on directly inspected source material and the protocol's course definition rather than an inferred downstream use."",""controlling_rules"":[""A1"",""A2""],""deciding_fact"":{""kind"":""transfer_source_fact"",""text"":""Paper Sections 3-4; `gym/envs/box2d/car_racing.py` lines 22-29 and 134-171 at the pinned commit. The companion code samples checkpoints and constructs a random physics-based car-racing track for an episode.""},""deciding_locator"":""Paper Sections 3-4; gym/envs/box2d/car_racing.py lines 22-29,134-171"",""final_decision"":{""criterion"":""include-1"",""screening_status"":""included""},""raw_exclusion_reasons"":[],""raw_ratings"":[{""assignment_id"":""A-C0153-05"",""criterion"":""exclude-out-of-scope"",""screening_status"":""excluded""},{""assignment_id"":""A-C0153-06"",""criterion"":""include-1"",""screening_status"":""included""}],""resolved_conflicts"":[],""schema_version"":""1"",""source_url"":""https://arxiv.org/pdf/1606.01540v1""}",NR,Pending accountable-author verification.
C0155,bf4f4ecf2487b9e1d7f1643921e2f3cccda4ca4721cea652c2223fe0ffa5b394,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,616631b486939300e1bd9e45dcb00b072d01456298c3669fbcb60380fdd912f5,A-C0155-04;A-C0155-06,adjudication-draft-04,screening-04;screening-06,2026-07-01,excluded,exclude-out-of-scope,full_text,https://arxiv.org/pdf/2206.06796,arXiv:2206.06796 latest@2026-06-30,2026-06-30,NR,e7020f14e54ead43742f328c18caec44ef5e7798209db9c9e5a769f542e8e359,"pp. 4-7, Environment Evolution and terrain generation; Appendix pp. 11-16","The source evolves height-map terrains for hexapod locomotion; it does not define an ordered or connected route, corridor, gate/waypoint sequence, road network, or course interface.","{""comparison_analysis"":""C0155 compares locked excluded/exclude-out-of-scope and included/include-1 ratings, whereas The proposed “sequential terrain” mapping changes the source’s essential terrain contribution into a course claim. The protocol’s course definition requires a traversal-defining connected or ordered spatial constraint, which the source-specific evidence does not establish. The final classification relies on directly inspected source material and the protocol's course definition rather than an inferred downstream use."",""controlling_rules"":[""A1"",""A2""],""deciding_fact"":{""kind"":""exclusion_reason"",""text"":""The source evolves height-map terrains for hexapod locomotion; it does not define an ordered or connected route, corridor, gate/waypoint sequence, road network, or course interface.""},""deciding_locator"":""pp. 4-7, Environment Evolution and terrain generation; Appendix pp. 11-16"",""final_decision"":{""criterion"":""exclude-out-of-scope"",""screening_status"":""excluded""},""raw_exclusion_reasons"":[],""raw_ratings"":[{""assignment_id"":""A-C0155-04"",""criterion"":""exclude-out-of-scope"",""screening_status"":""excluded""},{""assignment_id"":""A-C0155-06"",""criterion"":""include-1"",""screening_status"":""included""}],""resolved_conflicts"":[],""schema_version"":""1"",""source_url"":""https://arxiv.org/pdf/2206.06796""}",NR,Pending accountable-author verification.
C0157,e240b8cf4d1680f91a6ed52bc877d9b96378975c8a3ee30259c9fd5a1fa1f761,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,616631b486939300e1bd9e45dcb00b072d01456298c3669fbcb60380fdd912f5,A-C0157-02;A-C0157-03,adjudication-draft-04,screening-02;screening-03,2026-07-01,excluded,exclude-out-of-scope,full_text,https://arxiv.org/pdf/2303.07243,arXiv:2303.07243,2026-06-30,https://arxiv.org/abs/2303.07243,c3714747db66bff01409fbe2f5c7de7af68186d16935973bff636f9f4803643f,"Section III-A, Environment; Section IV-A, Training; Table I","The training environment randomizes obstacle count/placement, start and target positions, and measurement noise for point-to-point avoidance, but specifies no ordered route, connected corridor, gate sequence, or source-native course representation.","{""comparison_analysis"":""C0157 compares locked included/include-1 and excluded/exclude-appearance-dynamics ratings, whereas Spatial obstacles plus a start/goal do not, without direct source evidence of an ordered or connected navigation constraint, meet the protocol’s course definition. The inclusion mapping would infer a corridor from free-space navigation, which the protocol forbids. The final classification relies on directly inspected source material and the protocol's course definition rather than an inferred downstream use."",""controlling_rules"":[""A1"",""A2""],""deciding_fact"":{""kind"":""exclusion_reason"",""text"":""The training environment randomizes obstacle count/placement, start and target positions, and measurement noise for point-to-point avoidance, but specifies no ordered route, connected corridor, gate sequence, or source-native course representation.""},""deciding_locator"":""Section III-A, Environment; Section IV-A, Training; Table I"",""final_decision"":{""criterion"":""exclude-out-of-scope"",""screening_status"":""excluded""},""raw_exclusion_reasons"":[],""raw_ratings"":[{""assignment_id"":""A-C0157-02"",""criterion"":""include-1"",""screening_status"":""included""},{""assignment_id"":""A-C0157-03"",""criterion"":""exclude-appearance-dynamics"",""screening_status"":""excluded""}],""resolved_conflicts"":[],""schema_version"":""1"",""source_url"":""https://arxiv.org/pdf/2303.07243""}",NR,Pending accountable-author verification.
C0159,8e5c3309ee8381d73881e8d03947c1098956cceb29c68cbb4f493be8a92fdad2,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,616631b486939300e1bd9e45dcb00b072d01456298c3669fbcb60380fdd912f5,A-C0159-02;A-C0159-03,adjudication-draft-04,screening-02;screening-03,2026-07-01,excluded,exclude-out-of-scope,full_text,https://arxiv.org/pdf/2402.03947;https://doi.org/10.1109/icra57147.2024.10610287,arXiv:2402.03947,2026-06-30,https://arxiv.org/abs/2402.03947,0d3cbdccb79b3a118d8ee5d71cd0dde775c23600be49e2b5ea1f4e3578a2e5d6,"Sections III-B to III-D, collision encoding and navigation policy; Section IV, simulation and experimental studies","The source trains a target-directed collision-avoidance policy using obstacle poses, room bounds, and start/goal samples; it neither generates nor serializes an ordered route, gate sequence, corridor, or course distribution.","{""comparison_analysis"":""C0159 compares locked included/include-1 and excluded/exclude-appearance-dynamics ratings, whereas As with C0157, the source-native contribution is not a course generator. Treating bounded obstacle scenes as open courses would add an unclaimed technical mapping and fail the source-native rule. The final classification relies on directly inspected source material and the protocol's course definition rather than an inferred downstream use."",""controlling_rules"":[""A1"",""A2""],""deciding_fact"":{""kind"":""exclusion_reason"",""text"":""The source trains a target-directed collision-avoidance policy using obstacle poses, room bounds, and start/goal samples; it neither generates nor serializes an ordered route, gate sequence, corridor, or course distribution.""},""deciding_locator"":""Sections III-B to III-D, collision encoding and navigation policy; Section IV, simulation and experimental studies"",""final_decision"":{""criterion"":""exclude-out-of-scope"",""screening_status"":""excluded""},""raw_exclusion_reasons"":[],""raw_ratings"":[{""assignment_id"":""A-C0159-02"",""criterion"":""include-1"",""screening_status"":""included""},{""assignment_id"":""A-C0159-03"",""criterion"":""exclude-appearance-dynamics"",""screening_status"":""excluded""}],""resolved_conflicts"":[],""schema_version"":""1"",""source_url"":""https://arxiv.org/pdf/2402.03947""}",NR,Pending accountable-author verification.
C0160,8795fc6101b7490f86b3331f516cb1525ef61345de1ba6f4d8753f6ac39bb93b,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,616631b486939300e1bd9e45dcb00b072d01456298c3669fbcb60380fdd912f5,A-C0160-03;A-C0160-06,adjudication-draft-04,screening-03;screening-06,2026-07-01,excluded,exclude-out-of-scope,full_text,https://arxiv.org/pdf/2403.04586;https://doi.org/10.1109/lra.2024.3421789,arXiv:2403.04586,2026-06-30,https://arxiv.org/abs/2403.04586,65545c4541f103f2747149318b2f1519e75bfb2b109e175b86cd0be708beaeaa,"Section III-A, Model-based Trajectory Planner; Section IV-B, Training Environment; Section V, Evaluation","The full report varies obstacle distributions and learns speed constraints for a trajectory planner in clutter; it contributes no generated, selected, validated, or serialized course geometry.","{""comparison_analysis"":""C0160 compares locked excluded/exclude-appearance-dynamics and excluded/exclude-out-of-scope ratings, whereas The full text resolves the abstract-only limitation. Neither rating identifies an ordered/connected course contribution; `exclude-out-of-scope` is the more direct code. The final classification relies on directly inspected source material and the protocol's course definition rather than an inferred downstream use."",""controlling_rules"":[""A2""],""deciding_fact"":{""kind"":""exclusion_reason"",""text"":""The full report varies obstacle distributions and learns speed constraints for a trajectory planner in clutter; it contributes no generated, selected, validated, or serialized course geometry.""},""deciding_locator"":""Section III-A, Model-based Trajectory Planner; Section IV-B, Training Environment; Section V, Evaluation"",""final_decision"":{""criterion"":""exclude-out-of-scope"",""screening_status"":""excluded""},""raw_exclusion_reasons"":[],""raw_ratings"":[{""assignment_id"":""A-C0160-03"",""criterion"":""exclude-appearance-dynamics"",""screening_status"":""excluded""},{""assignment_id"":""A-C0160-06"",""criterion"":""exclude-out-of-scope"",""screening_status"":""excluded""}],""resolved_conflicts"":[],""schema_version"":""1"",""source_url"":""https://arxiv.org/pdf/2403.04586""}",NR,Pending accountable-author verification.
C0164,4843b0543dc5bef75ec958ac5e3c85c93c860a2de07990f55e0b8723a5991448,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,616631b486939300e1bd9e45dcb00b072d01456298c3669fbcb60380fdd912f5,A-C0164-01;A-C0164-06,adjudication-draft-04,screening-01;screening-06,2026-07-01,excluded,exclude-out-of-scope,full_text,https://arxiv.org/abs/2504.09997;https://arxiv.org/pdf/2504.09997v1,arXiv:2504.09997v1,2026-06-30,https://arxiv.org/pdf/2504.09997v1,8d09aa9a1d0fd97ebbfb90268cb9a924455fb44304b3c4c8bd7e40e20ecf3bcb,"pages 1-3 Abstract, Introduction, and Section III-A Geometry Terrains; Figure 1","GenTe generates locomotion surfaces, height maps, and terrain physical properties, not an ordered route, connected corridor, course topology, or course benchmark instance.","{""comparison_analysis"":""C0164 compares locked excluded/exclude-out-of-scope and excluded/exclude-out-of-scope ratings, whereas Both snapshots agree. Terrain generation alone is not a transferable route or course under the protocol’s operational definition. The final classification relies on directly inspected source material and the protocol's course definition rather than an inferred downstream use. The differing raw exclusion rationales state GenTe generates locomotion surfaces, height maps, and physical terrain properties but defines no ordered route, connected corridor, course topology, or course benchmark instance. whereas GenTe generates whole-surface height maps and physical terrain properties, not an ordered navigation course or route representation."",""controlling_rules"":[""A3""],""deciding_fact"":{""kind"":""exclusion_reason"",""text"":""GenTe generates locomotion surfaces, height maps, and terrain physical properties, not an ordered route, connected corridor, course topology, or course benchmark instance.""},""deciding_locator"":""pages 1-3 Abstract, Introduction, and Section III-A Geometry Terrains; Figure 1"",""final_decision"":{""criterion"":""exclude-out-of-scope"",""screening_status"":""excluded""},""raw_exclusion_reasons"":[{""assignment_id"":""A-C0164-01"",""reason"":""GenTe generates locomotion surfaces, height maps, and physical terrain properties but defines no ordered route, connected corridor, course topology, or course benchmark instance.""},{""assignment_id"":""A-C0164-06"",""reason"":""GenTe generates whole-surface height maps and physical terrain properties, not an ordered navigation course or route representation.""}],""raw_ratings"":[{""assignment_id"":""A-C0164-01"",""criterion"":""exclude-out-of-scope"",""screening_status"":""excluded""},{""assignment_id"":""A-C0164-06"",""criterion"":""exclude-out-of-scope"",""screening_status"":""excluded""}],""resolved_conflicts"":[],""schema_version"":""1"",""source_url"":""https://arxiv.org/abs/2504.09997""}",NR,Pending accountable-author verification.
C0165,2f543d00cb89e3d721661c75114d53a41dca4f530f1d0e662dd703867ec08bd6,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,616631b486939300e1bd9e45dcb00b072d01456298c3669fbcb60380fdd912f5,A-C0165-05;A-C0165-06,adjudication-draft-04,screening-05;screening-06,2026-07-01,included,include-1,full_text,https://arxiv.org/pdf/2512.09571v2,arXiv:2512.09571v2,2026-06-30,https://arxiv.org/pdf/2512.09571v2,274d76d31c82035c13b1ed4e9ec9e83a6c7ebf9604ecad7b2d9ca19e9194b63d,"Section III-C Curriculum Learning for Generalizable Racing, Track Primitive Generator; Figure 2",NR,"{""comparison_analysis"":""C0165 compares locked included/include-1 and excluded/exclude-insufficient-detail ratings, whereas The accessible full report supplies the missing material evidence. A source-native track primitive generator directly satisfies `include-1`, which supersedes the abstract-only exclusion. The final classification relies on directly inspected source material and the protocol's course definition rather than an inferred downstream use."",""controlling_rules"":[""A1"",""A2""],""deciding_fact"":{""kind"":""transfer_source_fact"",""text"":""Section III-C, Curriculum Learning for Generalizable Racing, “Track Primitive Generator”; Figure 2. The source documents a generator of racing-track primitives.""},""deciding_locator"":""Section III-C Curriculum Learning for Generalizable Racing, Track Primitive Generator; Figure 2"",""final_decision"":{""criterion"":""include-1"",""screening_status"":""included""},""raw_exclusion_reasons"":[],""raw_ratings"":[{""assignment_id"":""A-C0165-05"",""criterion"":""include-1"",""screening_status"":""included""},{""assignment_id"":""A-C0165-06"",""criterion"":""exclude-insufficient-detail"",""screening_status"":""excluded""}],""resolved_conflicts"":[],""schema_version"":""1"",""source_url"":""https://arxiv.org/pdf/2512.09571v2""}",NR,Pending accountable-author verification.
C0170,5877e620402e81bdd2f598484c6ec67d96100733454fa3e074cf80490f090a9a,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,616631b486939300e1bd9e45dcb00b072d01456298c3669fbcb60380fdd912f5,A-C0170-01;A-C0170-03,adjudication-draft-04,screening-01;screening-03,2026-07-01,included,include-1,official_documentation,https://publications.pages.asam.net/standards/ASAM_OpenDRIVE/ASAM_OpenDRIVE_Specification/v1.8.1/specification/09_geometries/09_02_road_reference_line.html,ASAM-OpenDRIVE-1.8.1@2024-11-21,2026-06-30,https://publications.pages.asam.net/standards/ASAM_OpenDRIVE/ASAM_OpenDRIVE_Specification/v1.8.1/specification/09_geometries/09_02_road_reference_line.html,b21168096602ee9cfd0e9285335e88c35b058c96ee492bb121b3c10847a00126,"ASAM OpenDRIVE 1.8.1 section 9.2, anchor #road-reference-line; elements <planView> and <geometry>; geometry ordering and no-gap rules",NR,"{""comparison_analysis"":""C0170 compares locked included/include-2 and included/include-1 ratings, whereas The standard also provides a reusable interchange representation (`include-2`), but the protocol clarification assigns `include-1` first where source-native documentation serializes explicit transferable road/course centerline geometry. The final classification relies on directly inspected source material and the protocol's course definition rather than an inferred downstream use."",""controlling_rules"":[""A2""],""deciding_fact"":{""kind"":""transfer_source_fact"",""text"":""Section 9.2, Road reference line, Figure 25 and Table 18; `<planView>` and ordered `<geometry>` elements. The standard serializes no-gap ordered road reference-line geometry.""},""deciding_locator"":""ASAM OpenDRIVE 1.8.1 section 9.2, anchor #road-reference-line; elements <planView> and <geometry>; geometry ordering and no-gap rules"",""final_decision"":{""criterion"":""include-1"",""screening_status"":""included""},""raw_exclusion_reasons"":[],""raw_ratings"":[{""assignment_id"":""A-C0170-01"",""criterion"":""include-2"",""screening_status"":""included""},{""assignment_id"":""A-C0170-03"",""criterion"":""include-1"",""screening_status"":""included""}],""resolved_conflicts"":[],""schema_version"":""1"",""source_url"":""https://publications.pages.asam.net/standards/ASAM_OpenDRIVE/ASAM_OpenDRIVE_Specification/v1.8.1/specification/09_geometries/09_02_road_reference_line.html""}",NR,Pending accountable-author verification.
C0178,5d1e07f7befdb34d37211c50013de7a837931e254c36994ed9f3ad7c112e8c16,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,616631b486939300e1bd9e45dcb00b072d01456298c3669fbcb60380fdd912f5,A-C0178-01;A-C0178-04,adjudication-draft-04,screening-01;screening-04,2026-07-01,included,include-1,official_documentation,https://gitlab.com/eufs/public/eufs_maps;https://gitlab.com/eufs/public/eufs_maps/-/commit/ccd652da93bcd16b86d89ad1c68dcca440265cbb,commit:ccd652da93bcd16b86d89ad1c68dcca440265cbb,2026-06-30,https://gitlab.com/eufs/public/eufs_maps/-/commit/ccd652da93bcd16b86d89ad1c68dcca440265cbb,30c2dae59c81ebadd4bcd90f28fe65367f04b4fb0d1cefcb2e4ec4d7d2bebfc6,include/eufs_maps/io/writer.hpp lines 38-82 at commit ccd652da93bcd16b86d89ad1c68dcca440265cbb,NR,"{""comparison_analysis"":""C0178 compares locked included/include-1 and included/include-2 ratings, whereas The released course set and CSV interface also meet `include-2`; however, source-native serialization of explicit course-boundary coordinates triggers the earlier `include-1` criterion. The final classification relies on directly inspected source material and the protocol's course definition rather than an inferred downstream use."",""controlling_rules"":[""A2""],""deciding_fact"":{""kind"":""transfer_source_fact"",""text"":""`include/eufs_maps/io/writer.hpp` lines 38-82; README lines 1-12; `eufs_maps/competitions` and `eufs_maps/tracks`. The writer serializes Formula Student cone coordinates/covariance into the EUFS course-map CSV form.""},""deciding_locator"":""include/eufs_maps/io/writer.hpp lines 38-82 at commit ccd652da93bcd16b86d89ad1c68dcca440265cbb"",""final_decision"":{""criterion"":""include-1"",""screening_status"":""included""},""raw_exclusion_reasons"":[],""raw_ratings"":[{""assignment_id"":""A-C0178-01"",""criterion"":""include-1"",""screening_status"":""included""},{""assignment_id"":""A-C0178-04"",""criterion"":""include-2"",""screening_status"":""included""}],""resolved_conflicts"":[],""schema_version"":""1"",""source_url"":""https://gitlab.com/eufs/public/eufs_maps""}",NR,Pending accountable-author verification.
