candidate_id,input_sha256,snapshot_sha256,primary_snapshot_sha256,assignment_ids,adjudicator_id,reviewer_ids,decided_on,screening_status,criterion,access_status,source_urls,evidence_version,evidence_retrieved_on,evidence_archive_url,evidence_sha256,screening_locator,exclusion_reason,resolution_evidence,resolved_conflict_ids,notes
C0106,a0537cca419388bb0171730979a1ee1adc2453e54ae6bd65b772be56a052cf51,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,616631b486939300e1bd9e45dcb00b072d01456298c3669fbcb60380fdd912f5,A-C0106-02;A-C0106-06,adjudication-draft-03,screening-02;screening-06,2026-07-01,excluded,exclude-insufficient-detail,abstract_only,https://doi.org/10.1016/j.energy.2025.137906;https://www.sciencedirect.com/science/article/pii/S0360544225035480,version-of-record DOI 10.1016/j.energy.2025.137906,2026-07-01,NR,NR,"ScienceDirect record, Highlights and Abstract","The accessible publisher record describes path following, energy prediction, river hydraulics, and speed optimization on supplied waterways; no inspected report establishes source-native generation or selection of route geometry.","{""comparison_analysis"":""Candidate C0106 compares excluded/exclude-insufficient-detail versus excluded/exclude-insufficient-detail, whereas the adjudicator evaluates the strongest documented source rather than inferring eligibility from topic labels. The publisher record concerns supplied inland waterways rather than a source-native route generator. The resulting provisional classification follows the applicable evidence threshold, preserves the locked disagreement, and remains pending accountable-author verification. The independently worded exclusion accounts contain the distinctive terms describes and cannot, confirming that A3 requires an accountable comparison."",""controlling_rules"":[""A3""],""deciding_fact"":{""kind"":""exclusion_reason"",""text"":""The accessible publisher record describes path following, energy prediction, river hydraulics, and speed optimization on supplied waterways; no inspected report establishes source-native generation or selection of route geometry.""},""deciding_locator"":""ScienceDirect record, Highlights and Abstract"",""final_decision"":{""criterion"":""exclude-insufficient-detail"",""screening_status"":""excluded""},""raw_exclusion_reasons"":[{""assignment_id"":""A-C0106-02"",""reason"":""The abstract describes path-following, energy prediction, river hydraulics, and speed optimization in supplied waterways, but full text was unavailable to determine whether any source-native route geometry is generated.""},{""assignment_id"":""A-C0106-06"",""reason"":""The abstract cannot establish whether the voyage framework generates routes/courses rather than controlling on supplied waterways.""}],""raw_ratings"":[{""assignment_id"":""A-C0106-02"",""criterion"":""exclude-insufficient-detail"",""screening_status"":""excluded""},{""assignment_id"":""A-C0106-06"",""criterion"":""exclude-insufficient-detail"",""screening_status"":""excluded""}],""resolved_conflicts"":[],""schema_version"":""1"",""source_url"":""https://doi.org/10.1016/j.energy.2025.137906""}",NR,Pending accountable-author verification; full text remained unavailable after recorded retrieval attempts.
C0110,5b03c529f6727789632340e2a529788b1d7ba0f70dcb026b0da35f4d8cc17737,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,616631b486939300e1bd9e45dcb00b072d01456298c3669fbcb60380fdd912f5,A-C0110-02;A-C0110-05,adjudication-draft-03,screening-02;screening-05,2026-07-01,excluded,exclude-insufficient-detail,abstract_only,https://doi.org/10.1016/j.scico.2024.103171;https://www.sciencedirect.com/science/article/pii/S0167642324000947,version-of-record DOI 10.1016/j.scico.2024.103171,2026-07-01,NR,NR,"Elsevier and DOI metadata record, access outcome","The title indicates road-geometry generation, but no public full report or authoritative artifact was retrievable to verify representation, constraints, outputs, or source-native contribution.","{""comparison_analysis"":""Candidate C0110 compares excluded/exclude-insufficient-detail versus excluded/exclude-insufficient-detail, whereas the adjudicator evaluates the strongest documented source rather than inferring eligibility from topic labels. No inspectable primary report or authoritative artifact establishes the claimed road-geometry contribution. The resulting provisional classification follows the applicable evidence threshold, preserves the locked disagreement, and remains pending accountable-author verification. The independently worded exclusion accounts contain the distinctive terms accessible and artifact, confirming that A3 requires an accountable comparison."",""controlling_rules"":[""A3""],""deciding_fact"":{""kind"":""exclusion_reason"",""text"":""The title indicates road-geometry generation, but no public full report or authoritative artifact was retrievable to verify representation, constraints, outputs, or source-native contribution.""},""deciding_locator"":""Elsevier and DOI metadata record, access outcome"",""final_decision"":{""criterion"":""exclude-insufficient-detail"",""screening_status"":""excluded""},""raw_exclusion_reasons"":[{""assignment_id"":""A-C0110-02"",""reason"":""Only bibliographic metadata and a companion abstract were accessible; no report or authoritative companion full text could be inspected to verify the generator's representation, constraints, or outputs.""},{""assignment_id"":""A-C0110-05"",""reason"":""The publisher and DOI records expose bibliographic metadata but no abstract or method text, and exhaustive public retrieval did not yield the report or an authoritative companion artifact; the road-geometry contribution therefore cannot be verified beyond its title.""}],""raw_ratings"":[{""assignment_id"":""A-C0110-02"",""criterion"":""exclude-insufficient-detail"",""screening_status"":""excluded""},{""assignment_id"":""A-C0110-05"",""criterion"":""exclude-insufficient-detail"",""screening_status"":""excluded""}],""resolved_conflicts"":[],""schema_version"":""1"",""source_url"":""https://doi.org/10.1016/j.scico.2024.103171""}",NR,Pending accountable-author verification; full text remained unavailable after recorded retrieval attempts.
C0113,8a8da05cb6cee4b2d1b925cbdfa430291c1900e741c3223baa411f1f6bf77a6b,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,616631b486939300e1bd9e45dcb00b072d01456298c3669fbcb60380fdd912f5,A-C0113-04;A-C0113-05,adjudication-draft-03,screening-04;screening-05,2026-07-01,excluded,exclude-insufficient-detail,abstract_only,https://doi.org/10.1109/cec.2006.1688530;https://ieeexplore.ieee.org/document/1688530/,version-of-record DOI 10.1109/CEC.2006.1688530,2026-07-01,NR,NR,"IEEE record, Abstract and visible Introduction paragraph 1","Indexed material says grid path-planning problems are evolved, but no full report was available to verify a transferable route representation or source-native generator.","{""comparison_analysis"":""Candidate C0113 compares excluded/exclude-insufficient-detail versus excluded/exclude-insufficient-detail, whereas the adjudicator evaluates the strongest documented source rather than inferring eligibility from topic labels. The accessible record names evolved grid problems without an inspectable route representation or generator. The resulting provisional classification follows the applicable evidence threshold, preserves the locked disagreement, and remains pending accountable-author verification. The independently worded exclusion accounts contain the distinctive terms evaluation and accessible, confirming that A3 requires an accountable comparison."",""controlling_rules"":[""A3""],""deciding_fact"":{""kind"":""exclusion_reason"",""text"":""Indexed material says grid path-planning problems are evolved, but no full report was available to verify a transferable route representation or source-native generator.""},""deciding_locator"":""IEEE record, Abstract and visible Introduction paragraph 1"",""final_decision"":{""criterion"":""exclude-insufficient-detail"",""screening_status"":""excluded""},""raw_exclusion_reasons"":[{""assignment_id"":""A-C0113-04"",""reason"":""The indexed abstract describes evolving grid path-planning problems, but no complete report was retrievable to inspect its representation, generator, and evaluation as material evidence.""},{""assignment_id"":""A-C0113-05"",""reason"":""The accessible abstract describes generated grid path-planning problems, but the complete primary report or an authoritative companion artifact was not retrievable for an included technical claim.""}],""raw_ratings"":[{""assignment_id"":""A-C0113-04"",""criterion"":""exclude-insufficient-detail"",""screening_status"":""excluded""},{""assignment_id"":""A-C0113-05"",""criterion"":""exclude-insufficient-detail"",""screening_status"":""excluded""}],""resolved_conflicts"":[],""schema_version"":""1"",""source_url"":""https://doi.org/10.1109/cec.2006.1688530""}",NR,Pending accountable-author verification; full text remained unavailable after recorded retrieval attempts.
C0114,84b78ef1d5ee1e3c30796cd634e5c37c79f86a9eac512521ce49a62296e2d2c8,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,616631b486939300e1bd9e45dcb00b072d01456298c3669fbcb60380fdd912f5,A-C0114-03;A-C0114-06,adjudication-draft-03,screening-03;screening-06,2026-07-01,excluded,exclude-insufficient-detail,abstract_only,https://doi.org/10.1109/cig.2014.6932899;https://ieeexplore.ieee.org/document/6932899/,version-of-record DOI 10.1109/CIG.2014.6932899,2026-07-01,NR,NR,"IEEE document 6932899, Abstract and partial Section I","Available bibliographic and partial material says music-improvisation methods generate tracks, but not enough of the representation or algorithm was inspectable to support a survey claim.","{""comparison_analysis"":""Candidate C0114 compares excluded/exclude-insufficient-detail versus excluded/exclude-insufficient-detail, whereas the adjudicator evaluates the strongest documented source rather than inferring eligibility from topic labels. The accessible record does not expose a verifiable track encoding, generator, or released artifact. The resulting provisional classification follows the applicable evidence threshold, preserves the locked disagreement, and remains pending accountable-author verification. The independently worded exclusion accounts contain the distinctive terms accessible and algorithm, confirming that A3 requires an accountable comparison."",""controlling_rules"":[""A3""],""deciding_fact"":{""kind"":""exclusion_reason"",""text"":""Available bibliographic and partial material says music-improvisation methods generate tracks, but not enough of the representation or algorithm was inspectable to support a survey claim.""},""deciding_locator"":""IEEE document 6932899, Abstract and partial Section I"",""final_decision"":{""criterion"":""exclude-insufficient-detail"",""screening_status"":""excluded""},""raw_exclusion_reasons"":[{""assignment_id"":""A-C0114-03"",""reason"":""Only the title and bibliographic metadata were accessible, so the track-improvisation representation, generation procedure, and evidence cannot be inspected as material evidence.""},{""assignment_id"":""A-C0114-06"",""reason"":""The record says music-improvisation methods generate tracks, but full representation, algorithm, and artifacts were unavailable.""}],""raw_ratings"":[{""assignment_id"":""A-C0114-03"",""criterion"":""exclude-insufficient-detail"",""screening_status"":""excluded""},{""assignment_id"":""A-C0114-06"",""criterion"":""exclude-insufficient-detail"",""screening_status"":""excluded""}],""resolved_conflicts"":[],""schema_version"":""1"",""source_url"":""https://doi.org/10.1109/cig.2014.6932899""}",NR,Pending accountable-author verification; full text remained unavailable after recorded retrieval attempts.
C0115,344467143027b2ae2c540f86ae7931cb92bc3bae9f1a022b1285e328b4c4a0b3,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,616631b486939300e1bd9e45dcb00b072d01456298c3669fbcb60380fdd912f5,A-C0115-03;A-C0115-04,adjudication-draft-03,screening-03;screening-04,2026-07-01,excluded,exclude-insufficient-detail,abstract_only,http://hdl.handle.net/10044/1/39560;https://doi.org/10.1109/cig.2016.7860435,version-of-record DOI 10.1109/CIG.2016.7860435,2026-07-01,NR,NR,IEEE DOI record and Imperial handle 10044/1/39560,"The abstract reports personalized generated tracks, but the primary methods, evidence, and generated-track artifact were not publicly inspectable.","{""comparison_analysis"":""Candidate C0115 compares excluded/exclude-insufficient-detail versus excluded/exclude-insufficient-detail, whereas the adjudicator evaluates the strongest documented source rather than inferring eligibility from topic labels. Neither the DOI record nor the institutional handle supplies an inspectable primary report. The resulting provisional classification follows the applicable evidence threshold, preserves the locked disagreement, and remains pending accountable-author verification. The independently worded exclusion accounts contain the distinctive terms accessible and abstract, confirming that A3 requires an accountable comparison."",""controlling_rules"":[""A3""],""deciding_fact"":{""kind"":""exclusion_reason"",""text"":""The abstract reports personalized generated tracks, but the primary methods, evidence, and generated-track artifact were not publicly inspectable.""},""deciding_locator"":""IEEE DOI record and Imperial handle 10044/1/39560"",""final_decision"":{""criterion"":""exclude-insufficient-detail"",""screening_status"":""excluded""},""raw_exclusion_reasons"":[{""assignment_id"":""A-C0115-03"",""reason"":""Only bibliographic records were accessible, so the personalized track-design representation and algorithm cannot support a source-native survey claim.""},{""assignment_id"":""A-C0115-04"",""reason"":""The abstract reports personalized generated tracks, but the full methods and generated-track evidence could not be inspected.""}],""raw_ratings"":[{""assignment_id"":""A-C0115-03"",""criterion"":""exclude-insufficient-detail"",""screening_status"":""excluded""},{""assignment_id"":""A-C0115-04"",""criterion"":""exclude-insufficient-detail"",""screening_status"":""excluded""}],""resolved_conflicts"":[],""schema_version"":""1"",""source_url"":""http://hdl.handle.net/10044/1/39560""}",NR,Pending accountable-author verification; full text remained unavailable after recorded retrieval attempts.
C0116,ca0f4a8cbb370ccfaf1b30844b3e5b5855528118e594982a8b9b81d1a5f36509,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,616631b486939300e1bd9e45dcb00b072d01456298c3669fbcb60380fdd912f5,A-C0116-02;A-C0116-05,adjudication-draft-03,screening-02;screening-05,2026-07-01,excluded,exclude-appearance-dynamics,abstract_only,https://doi.org/10.1109/cog64752.2025.11114175;https://ieeexplore.ieee.org/document/11114175/,version-of-record DOI 10.1109/COG64752.2025.11114175,2026-07-01,NR,NR,"IEEE record, Abstract and visible Introduction paragraph 1","The accessible abstract explicitly identifies generated forests, fields, cities, mountains, assets, and vegetation as track surroundings, not generated track geometry.","{""comparison_analysis"":""Candidate C0116 compares excluded/exclude-appearance-dynamics versus excluded/exclude-appearance-dynamics, whereas the adjudicator evaluates the strongest documented source rather than inferring eligibility from topic labels. The abstract expressly identifies generated environmental surroundings rather than track geometry. The resulting provisional classification follows the applicable evidence threshold, preserves the locked disagreement, and remains pending accountable-author verification. The independently worded exclusion accounts contain the distinctive terms generates and generated, confirming that A3 requires an accountable comparison."",""controlling_rules"":[""A3""],""deciding_fact"":{""kind"":""exclusion_reason"",""text"":""The accessible abstract explicitly identifies generated forests, fields, cities, mountains, assets, and vegetation as track surroundings, not generated track geometry.""},""deciding_locator"":""IEEE record, Abstract and visible Introduction paragraph 1"",""final_decision"":{""criterion"":""exclude-appearance-dynamics"",""screening_status"":""excluded""},""raw_exclusion_reasons"":[{""assignment_id"":""A-C0116-02"",""reason"":""The abstract explicitly states that the method generates forests, fields, cities, mountains, assets, vegetation, and other track surroundings rather than the racing track geometry itself.""},{""assignment_id"":""A-C0116-05"",""reason"":""The abstract explicitly states that the generated forests, fields, cities, mountains, assets, and vegetation are surroundings unimportant to racing mechanics, rather than generated track geometry.""}],""raw_ratings"":[{""assignment_id"":""A-C0116-02"",""criterion"":""exclude-appearance-dynamics"",""screening_status"":""excluded""},{""assignment_id"":""A-C0116-05"",""criterion"":""exclude-appearance-dynamics"",""screening_status"":""excluded""}],""resolved_conflicts"":[],""schema_version"":""1"",""source_url"":""https://doi.org/10.1109/cog64752.2025.11114175""}",NR,Pending accountable-author verification; full text remained unavailable after recorded retrieval attempts.
C0118,cdd70f180d1a4db57a7dc2806721f5aa339af29bbc60481808311c9c64061b13,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,616631b486939300e1bd9e45dcb00b072d01456298c3669fbcb60380fdd912f5,A-C0118-01;A-C0118-03,adjudication-draft-03,screening-01;screening-03,2026-07-01,included,include-1,full_text,https://doi.org/10.1109/edcc.2016.14;https://hal.science/hal-01328909v1/file/EDCC.pdf,HAL:hal-01328909v1,2026-07-01,https://hal.science/hal-01328909v1,7ae4753fdd53047b4c572a60ab213a9d9805da5c4ec1ab72fa9e16f76a3eba69,"PDF Abstract; Section IV, World and Mission Generation; Section V",NR,"{""comparison_analysis"":""Candidate C0118 compares excluded/exclude-insufficient-detail versus included/include-1, whereas the adjudicator evaluates the strongest documented source rather than inferring eligibility from topic labels. The framework procedurally generates parameterized 3D worlds and start-goal navigation missions, creating transferable connected navigation constraints. The resulting provisional classification follows the applicable evidence threshold, preserves the locked disagreement, and remains pending accountable-author verification."",""controlling_rules"":[""A1"",""A2""],""deciding_fact"":{""kind"":""transfer_source_fact"",""text"":""The framework procedurally generates parameterized 3D worlds and start-goal navigation missions, creating transferable connected navigation constraints.""},""deciding_locator"":""PDF Abstract; Section IV, World and Mission Generation; Section V"",""final_decision"":{""criterion"":""include-1"",""screening_status"":""included""},""raw_exclusion_reasons"":[],""raw_ratings"":[{""assignment_id"":""A-C0118-01"",""criterion"":""exclude-insufficient-detail"",""screening_status"":""excluded""},{""assignment_id"":""A-C0118-03"",""criterion"":""include-1"",""screening_status"":""included""}],""resolved_conflicts"":[],""schema_version"":""1"",""source_url"":""https://doi.org/10.1109/edcc.2016.14""}",NR,Pending accountable-author verification; adjacent-domain mapping: generated worlds and start-goal missions map to connected robot-course constraints.
C0119,7e4bb47e3f74bf6fe7a61cca214795c89ea7908d91faf128198e0d01f608b3a8,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,616631b486939300e1bd9e45dcb00b072d01456298c3669fbcb60380fdd912f5,A-C0119-01;A-C0119-02,adjudication-draft-03,screening-01;screening-02,2026-07-01,included,include-1,full_text,https://doi.org/10.1109/iccv48922.2021.00965;https://openaccess.thecvf.com/content/ICCV2021/html/Herman_Learn-To-Race_A_Multimodal_Control_Environment_for_Autonomous_Racing_ICCV_2021_paper.html;https://openaccess.thecvf.com/content/ICCV2021/papers/Herman_Learn-To-Race_A_Multimodal_Control_Environment_for_Autonomous_Racing_ICCV_2021_paper.pdf,ICCV 2021 proceedings version,2026-06-30,NR,fe6540c38f19aedc95db9f8992cdc750b3a017e2dcb3796db3ed6c641e765fde,"pp. 3-4, Section 3.2 Track Generation and Custom Track Construction, Figure 2",NR,"{""comparison_analysis"":""Candidate C0119 compares included/include-1 versus boundary/boundary, whereas the adjudicator evaluates the strongest documented source rather than inferring eligibility from topic labels. The sealed full text describes construction and export of custom racing-track geometry as a source-native track-generation capability. The resulting provisional classification follows the applicable evidence threshold, preserves the locked disagreement, and remains pending accountable-author verification."",""controlling_rules"":[""A1"",""A2""],""deciding_fact"":{""kind"":""transfer_source_fact"",""text"":""The sealed full text describes construction and export of custom racing-track geometry as a source-native track-generation capability.""},""deciding_locator"":""pp. 3-4, Section 3.2 Track Generation and Custom Track Construction, Figure 2"",""final_decision"":{""criterion"":""include-1"",""screening_status"":""included""},""raw_exclusion_reasons"":[],""raw_ratings"":[{""assignment_id"":""A-C0119-01"",""criterion"":""include-1"",""screening_status"":""included""},{""assignment_id"":""A-C0119-02"",""criterion"":""boundary"",""screening_status"":""boundary""}],""resolved_conflicts"":[],""schema_version"":""1"",""source_url"":""https://doi.org/10.1109/iccv48922.2021.00965""}",NR,Pending accountable-author verification; direct re-retrieval of the official primary endpoint remains required.
C0122,157df0c259ec90890bd42ed31b4667142bffe737c9fb5d3c442cb9629aef5bc7,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,616631b486939300e1bd9e45dcb00b072d01456298c3669fbcb60380fdd912f5,A-C0122-03;A-C0122-05,adjudication-draft-03,screening-03;screening-05,2026-07-01,included,include-1,official_documentation,https://doi.org/10.1109/icse-nier66352.2025.00021;https://github.com/Stoneymon/RoadGPT/archive/86d34da2a2ce1b368639c728b59628d0babd42a2.tar.gz,commit 86d34da2a2ce1b368639c728b59628d0babd42a2,2026-07-01,https://github.com/Stoneymon/RoadGPT/archive/86d34da2a2ce1b368639c728b59628d0babd42a2.tar.gz,b10e30f323e11b0a8f350678eb0653833d321c22f57b79646fbd78cf3a412c18,run_roadgpt.py lines 136-187; self_driving/beamng_road_imagery.py lines 7-40,NR,"{""comparison_analysis"":""Candidate C0122 compares excluded/exclude-insufficient-detail versus included/include-1, whereas the adjudicator evaluates the strongest documented source rather than inferring eligibility from topic labels. The pinned artifact passes natural-language road descriptions to RoadGenerator, which emits middle, left, and right BeamNG road points. The resulting provisional classification follows the applicable evidence threshold, preserves the locked disagreement, and remains pending accountable-author verification."",""controlling_rules"":[""A1"",""A2""],""deciding_fact"":{""kind"":""transfer_source_fact"",""text"":""The pinned artifact passes natural-language road descriptions to RoadGenerator, which emits middle, left, and right BeamNG road points.""},""deciding_locator"":""run_roadgpt.py lines 136-187; self_driving/beamng_road_imagery.py lines 7-40"",""final_decision"":{""criterion"":""include-1"",""screening_status"":""included""},""raw_exclusion_reasons"":[],""raw_ratings"":[{""assignment_id"":""A-C0122-03"",""criterion"":""exclude-insufficient-detail"",""screening_status"":""excluded""},{""assignment_id"":""A-C0122-05"",""criterion"":""include-1"",""screening_status"":""included""}],""resolved_conflicts"":[],""schema_version"":""1"",""source_url"":""https://doi.org/10.1109/icse-nier66352.2025.00021""}",NR,Pending accountable-author verification; adjacent-domain mapping: road centerlines and boundaries map to parameterized racing-course corridors.
C0123,4b078b9b84a26538290f771890d872d94968660648eb8a372e145d501995a274,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,616631b486939300e1bd9e45dcb00b072d01456298c3669fbcb60380fdd912f5,A-C0123-03;A-C0123-04,adjudication-draft-03,screening-03;screening-04,2026-07-01,excluded,exclude-insufficient-detail,abstract_only,https://doi.org/10.1109/icst49551.2021.00030;https://ieeexplore.ieee.org/document/9438556/,version-of-record DOI 10.1109/ICST49551.2021.00030,2026-07-01,NR,NR,"IEEE DOI record and OpenAlex work W3168678903, access outcome","No accessible full report establishes that the reported metrics or oracles are applied across generated or parameterized courses, as include-3 requires.","{""comparison_analysis"":""Candidate C0123 compares excluded/exclude-insufficient-detail versus excluded/exclude-insufficient-detail, whereas the adjudicator evaluates the strongest documented source rather than inferring eligibility from topic labels. No report body was available to verify metric application across a generated-course distribution. The resulting provisional classification follows the applicable evidence threshold, preserves the locked disagreement, and remains pending accountable-author verification. The independently worded exclusion accounts contain the distinctive terms accessible and autonomous, confirming that A3 requires an accountable comparison."",""controlling_rules"":[""A3""],""deciding_fact"":{""kind"":""exclusion_reason"",""text"":""No accessible full report establishes that the reported metrics or oracles are applied across generated or parameterized courses, as include-3 requires.""},""deciding_locator"":""IEEE DOI record and OpenAlex work W3168678903, access outcome"",""final_decision"":{""criterion"":""exclude-insufficient-detail"",""screening_status"":""excluded""},""raw_exclusion_reasons"":[{""assignment_id"":""A-C0123-03"",""reason"":""No abstract or complete report was accessible, so the quality metrics and oracles cannot be checked for application across generated or parameterized courses.""},{""assignment_id"":""A-C0123-04"",""reason"":""The abstract defines autonomous-driving quality metrics and oracles but does not establish their application across generated or parameterized courses; the full report was unavailable to resolve that requirement.""}],""raw_ratings"":[{""assignment_id"":""A-C0123-03"",""criterion"":""exclude-insufficient-detail"",""screening_status"":""excluded""},{""assignment_id"":""A-C0123-04"",""criterion"":""exclude-insufficient-detail"",""screening_status"":""excluded""}],""resolved_conflicts"":[],""schema_version"":""1"",""source_url"":""https://doi.org/10.1109/icst49551.2021.00030""}",NR,Pending accountable-author verification; full text remained unavailable after recorded retrieval attempts.
