assignment_id,candidate_id,input_sha256,snapshot_sha256,batch_id,phase,title,authors,year,venue,doi,url,source_type
A-C0046-04,C0046,1f01eaa8bf6a35e59aca788932566533be438258dd540c21fa6f4a084a7211b0,af56d9b391df4d05182c1ac7703ccae3afd94afc5bb84f5c5ca41f8ac52892df,screening-04,calibration,MetaDrive: Composing Diverse Driving Scenarios for Generalizable Reinforcement Learning,Quanyi Li; Zhenghao Peng; Lan Feng; Qihang Zhang; Zhenghai Xue; Bolei Zhou,2023,IEEE Transactions on Pattern Analysis and Machine Intelligence,10.1109/tpami.2022.3190471,https://doi.org/10.1109/tpami.2022.3190471,journal article
A-C0061-04,C0061,5498563cfb6622c1e393704d6af9ffe6c6a945f6a88c3276dc3059840532be0e,af56d9b391df4d05182c1ac7703ccae3afd94afc5bb84f5c5ca41f8ac52892df,screening-04,calibration,XPBD: Position-Based Simulation of Compliant Constrained Dynamics,Miles Macklin; Matthias Müller; Nuttapong Chentanez,2016,Proceedings of the 9th International Conference on Motion in Games,10.1145/2994258.2994272,https://doi.org/10.1145/2994258.2994272,conference paper
A-C0088-04,C0088,e689a4540128005ea48af825f03e339b56cd88195102ae2297e38b91da21fc85,af56d9b391df4d05182c1ac7703ccae3afd94afc5bb84f5c5ca41f8ac52892df,screening-04,calibration,Indy Autonomous Challenge,Indy Autonomous Challenge,NR,Official competition website,NR,https://www.indyautonomouschallenge.com/,competition
A-C0090-04,C0090,d4e9b17d4b6448293c25383eb658283b7c06f84756bd82e54bc5a66c2a68b701,af56d9b391df4d05182c1ac7703ccae3afd94afc5bb84f5c5ca41f8ac52892df,screening-04,calibration,Driverless Intelligent Vehicles Lab,Carnegie Mellon University Robotics Institute,2024,Robotics Institute Carnegie Mellon University,NR,https://www.ri.cmu.edu/robotics-groups/driverless-intelligent-vehicles-lab/,official lab documentation; research lab
A-C0131-04,C0131,6aa3956a188f64b3a02f150bbea96717cbd874ee2e666d1ed6cf6b64f032280f,af56d9b391df4d05182c1ac7703ccae3afd94afc5bb84f5c5ca41f8ac52892df,screening-04,calibration,Aerial Gym Simulator: A Framework for Highly Parallelized Simulation of Aerial Robots,Mihir Kulkarni;Welf Rehberg;Kostas Alexis,2025,IEEE Robotics and Automation Letters,10.1109/lra.2025.3548507,https://doi.org/10.1109/lra.2025.3548507,journal article
A-C0145-04,C0145,ad76bbb8c1a72cd8ea1297b1814455dc129a23ecbe87696387af99aa481df6be,af56d9b391df4d05182c1ac7703ccae3afd94afc5bb84f5c5ca41f8ac52892df,screening-04,calibration,Reinforcement Learning Informed Evolutionary Search for Autonomous Systems Testing,Dmytro Humeniuk;Foutse Khomh;Giuliano Antoniol,2024,ACM Transactions on Software Engineering and Methodology,10.1145/3680468,https://doi.org/10.1145/3680468,journal article
A-C0168-04,C0168,c5e10e73fb74bbf841dffd2ac5b898f633578b39525d3bb4ce3ccf2d56d33fae,af56d9b391df4d05182c1ac7703ccae3afd94afc5bb84f5c5ca41f8ac52892df,screening-04,calibration,2022 Maritime RobotX Challenge Team Handbook,RoboNation,2022,Maritime RobotX Challenge official documentation,NR,https://robonation.org/app/uploads/sites/2/2022/10/2022-RobotX_Team-Handbook_v3.0.pdf,official competition documentation
A-C0173-04,C0173,39d2060f9f7fd287396bbd988355a84da6b1d5fc1b0a50e4b80f435051b5870d,af56d9b391df4d05182c1ac7703ccae3afd94afc5bb84f5c5ca41f8ac52892df,screening-04,calibration,BayesRace: Learning to race autonomously using prior experience,Achin Jain;Matthew O'Kelly;Pratik Chaudhari;Manfred Morari,2021,Proceedings of the 2020 Conference on Robot Learning,NR,https://proceedings.mlr.press/v155/jain21b.html,conference paper
A-C0183-04,C0183,7c60bd2458bb73da799febc0331e9505005eb7fe6d0c25aff5f0b7b154d823d2,af56d9b391df4d05182c1ac7703ccae3afd94afc5bb84f5c5ca41f8ac52892df,screening-04,calibration,Flightmare: A Flexible Quadrotor Simulator,Yunlong Song; Selim Naji; Elia Kaufmann; Antonio Loquercio; Davide Scaramuzza,2021,Proceedings of the 2020 Conference on Robot Learning,NR,https://proceedings.mlr.press/v155/song21a.html,conference paper; simulator
A-C0187-04,C0187,e43727a46aaaf2fcc69cf76dade159e0b35c403204f2079379e0d8af2f2bfa03,af56d9b391df4d05182c1ac7703ccae3afd94afc5bb84f5c5ca41f8ac52892df,screening-04,calibration,HoloOcean 1.0.0: Scenarios,BYU FRoStLab,NR,HoloOcean 1.0.0 official documentation,NR,https://byu-holoocean.github.io/holoocean-docs/v1.0.0/usage/scenarios.html,official documentation
A-C0196-04,C0196,fb49f53df4c54c965e4b5dd6f1ad7ccb8601d7ba499dcdff7d12dcb42fb429de,af56d9b391df4d05182c1ac7703ccae3afd94afc5bb84f5c5ca41f8ac52892df,screening-04,calibration,Random Track Generator,Formula Student Team Delft,2026,Python Package Index,NR,https://pypi.org/project/random-track-generator/,software package; official repository
