assignment_id,phase,candidate_id,input_sha256,snapshot_sha256,batch_id,coder_id,screened_on,screening_status,criterion,access_status,source_urls,evidence_version,evidence_retrieved_on,evidence_archive_url,evidence_sha256,screening_locator,exclusion_reason,notes
A-C0009-06,calibration,C0009,e97cf50e753ab6762b5eacc3d530dab5a16e9b8daf8950669560fe39ef17a3f8,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-06,screening-06,2026-07-02,excluded,exclude-insufficient-detail,abstract_only,https://api.openalex.org/works/https://doi.org/10.1109/tciaig.2011.2163692;https://doi.org/10.1109/tciaig.2011.2163692,IEEE Transactions on Computational Intelligence and AI in Games 3(3) 2011,2026-07-02,NR,c41dac44dd224d1f577b0fba1bd2fedb982345f0cf88c3eb4f586265340046f7,OpenAlex W2170724701 fields abstract_inverted_index and locations[0-2],No complete report was accessible to verify the generator representation or technical method beyond bibliographic abstract metadata.,DOI resolved to an IEEE access challenge; author-hosted PDF DNS lookup failed; OpenAlex and Semantic Scholar supplied metadata only.
A-C0011-06,calibration,C0011,dc791af7b6c6c44278f888815e40255f691ad29979e39d4d6d86190a67a2824e,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-06,screening-06,2026-07-02,included,include-relevant,full_text,https://ijeei.org/docs-1804133866588e9f62ade3b.pdf,International Journal on Electrical Engineering and Informatics 8(4) 2016,2026-07-02,https://ijeei.org/docs-1804133866588e9f62ade3b.pdf,653c84ca93cecdadc6614e817765da0422340cf249b5fb7824c6c83fbb5a632a,pp. 775-780: Abstract; Sections 3-5; Figure 5,NR,Transferable adjacent-domain mapping: the parameterized closed and non-self-intersecting game-track segments map directly to course geometry for a racing robot.
A-C0015-06,calibration,C0015,cb1ddc5dc32f8fcc322f467e83b4b075d0643984e7b5331c87f8334855af025b,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-06,screening-06,2026-07-02,excluded,exclude-insufficient-detail,abstract_only,https://unece.org/transport/documents/2021/03/standards/un-regulation-no-157-automated-lane-keeping-systems-alks,unversioned@2026-07-02,2026-07-02,NR,c357f38befe477ea81ddd3f92826e34bad5512f1f3011e2b243970d7691da319,Official UNECE landing page response: Cloudflare access challenge,The official source did not yield inspectable regulation text from which to establish a course-related contribution or named boundary transfer.,The official landing page and three alternate UNECE static regulation URLs returned access challenges; no complete standard was retrieved.
A-C0017-06,calibration,C0017,2733b7bb769f30f0681c279b136b38b5a50397a3e06f151cf369f4d8ed92339e,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-06,screening-06,2026-07-02,included,include-relevant,official_documentation,https://gymnasium.farama.org/environments/box2d/car_racing/,unversioned@2026-07-02,2026-07-02,NR,55c93c5b473988bd3c860d2c26cc64d4263e58d447a17f81216235d87e44fef3,#description; #action-space; #rewards; #episode-termination; #version-history,NR,NR
A-C0063-06,calibration,C0063,72a846d4530e204efb788f12170e5366d2f5237bae6a1db0733bb1b4b0cc8393,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-06,screening-06,2026-07-02,included,include-relevant,official_documentation,https://raw.githubusercontent.com/AntoineRichard/TrackGen/cf9e9433eafa30c8311476cf75a356dd42c541cd/README.md,commit cf9e9433eafa30c8311476cf75a356dd42c541cd,2026-07-02,https://raw.githubusercontent.com/AntoineRichard/TrackGen/cf9e9433eafa30c8311476cf75a356dd42c541cd/README.md,e2135df03126ec9ad2f3d0b0d376053b09aa04bcb28860644db1de399ed53c81,README.md:3-17; README.md:80-95; README.md:99-137,NR,NR
A-C0097-06,calibration,C0097,5cf9172bdac606f7f259d8586218d993065f7460d4d6967b69fcbe07715b3522,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-06,screening-06,2026-07-02,included,include-relevant,full_text,https://openaccess.thecvf.com/content/CVPR2021/papers/Mi_HDMapGen_A_Hierarchical_Graph_Generative_Model_of_High_Definition_Maps_CVPR_2021_paper.pdf,CVPR 2021,2026-07-02,https://openaccess.thecvf.com/content/CVPR2021/papers/Mi_HDMapGen_A_Hierarchical_Graph_Generative_Model_of_High_Definition_Maps_CVPR_2021_paper.pdf,49217d68969ec0ad5cdd9cf1932912f666775ba88679fc989e689de8f67c0f89,p. 1 Abstract and Introduction; pp. 2-4 Section 3.1-3.2 and Figures 2-3,NR,Transferable adjacent-domain mapping: generated HD lane centerline control points and lane connectivity instantiate road-corridor course geometry for robot racing.
A-C0128-06,calibration,C0128,fb7c0530c2dfb53fa06f790a2ccc75f318dc8a6bda6e342dd2effde98f840064,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-06,screening-06,2026-07-02,included,include-relevant,full_text,https://mediatum.ub.tum.de/doc/1379638/document.pdf,IEEE Intelligent Vehicles Symposium 2017,2026-07-02,https://mediatum.ub.tum.de/doc/1379638/document.pdf,fa78a36bb0b499551b245bf93ae44c6ea6338b49f8ab075fc6e79922fe1fab86,p. 1 Abstract and Section I.e; pp. 2-3 Section II.A-B and equations 1-2,NR,Transferable adjacent-domain mapping: the composable XML road-network scenario with goals constraints and drivable corridor maps to a parameterized robot-racing course interface.
A-C0136-06,calibration,C0136,dda1de9c4ea938803fa2926bc280d1036187ece14cba522943baa19229c1a2cd,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-06,screening-06,2026-07-02,excluded,exclude-insufficient-detail,abstract_only,"https://api.semanticscholar.org/graph/v1/paper/DOI:10.1109/SBST52555.2021.00011?fields=title,abstract,openAccessPdf,externalIds;https://doi.org/10.1109/sbst52555.2021.00011",IEEE/ACM SBST 2021,2026-07-02,NR,8b8f1462a4cd79fb5eaa35c7c996f526b64d97bc4543c967a034d2f9e6c51036,Semantic Scholar record fields abstract and openAccessPdf,No full competition report was accessible and the available abstract does not specify any course geometry representation or generator.,DOI and publisher access were challenged; exact-title retrieval and the scholarly-index record yielded only the abstract.
A-C0145-06,calibration,C0145,aa63fd5adcb4d89b78e503e63999d34385e34a65f01262f9369bf8aa35bed8d5,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-06,screening-06,2026-07-02,included,include-relevant,full_text,https://arxiv.org/pdf/2308.12762,arXiv:2308.12762v1,2026-07-02,https://arxiv.org/pdf/2308.12762,a4d9da6d8dc70857642dec1eb4ecc71b240686cb68582296184f82de9e87f790,p. 1 Abstract and Section 1; pp. 5-8 Section 3 and Table 1,NR,Transferable adjacent-domain mapping: generated road segments with length curvature and material plus physical constraints map to parameterized robot-racing course corridors.
A-C0147-06,calibration,C0147,1683b69342398cf9c8c75e8f4cde2954193e305fb17770dc1e7df9fc980bec36,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-06,screening-06,2026-07-02,excluded,exclude-insufficient-detail,abstract_only,"https://api.semanticscholar.org/graph/v1/paper/DOI:10.23919/OCEANS40490.2019.8962724?fields=title,abstract,openAccessPdf,externalIds;https://doi.org/10.23919/oceans40490.2019.8962724",OCEANS 2019 MTS/IEEE Seattle,2026-07-02,NR,dd0188403b11477c5b317e69c92535ee032bd4b002a53d8d3d2f2b749aefe7a1,Semantic Scholar record fields abstract and openAccessPdf,No full report was accessible and the abstract describes a general maritime simulator without sufficient detail to establish generated course geometry or a named boundary transfer.,DOI and publisher retrieval did not provide full text; the scholarly-index record supplied only the abstract and no open PDF.
A-C0177-06,calibration,C0177,99c6a1aad8bb74d06e4c377c0775626cd6fab4f8a936213fd4c011acf0c5fe98,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-06,screening-06,2026-07-02,included,include-relevant,full_text,https://proceedings.mlr.press/v119/wang20l/wang20l.pdf,PMLR 119 2020,2026-07-02,https://proceedings.mlr.press/v119/wang20l/wang20l.pdf,6a01e35d2d0a6ee93015824d3fd2789997057fd604f9389089d5fe04d28c10ab,p. 1 Abstract; pp. 3-4 Section 3.1; Section 3.2.1 Domain-General Environmental Characterization,NR,Transferable adjacent-domain mapping: mutation and feasibility filtering over obstacle-course environment encodings map to generated spatial challenges for simulated robot course generation.
A-C0196-06,calibration,C0196,66420b30d79f13f48d6c5ec6f054fd217984b727cc11d8ac01ea6e758cb083a9,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-06,screening-06,2026-07-02,included,include-relevant,official_documentation,https://files.pythonhosted.org/packages/e4/be/79f54a19f77239911bde6c088080c81a0340e4f4b80e3cc2b056e95d076c/random_track_generator-1.1.0.tar.gz;https://pypi.org/project/random-track-generator/1.1.0/,random-track-generator 1.1.0,2026-07-02,https://files.pythonhosted.org/packages/e4/be/79f54a19f77239911bde6c088080c81a0340e4f4b80e3cc2b056e95d076c/random_track_generator-1.1.0.tar.gz,fb056aff1f56c12eff7a52f3de4073bbb76e9ad063f07ad1668da78318d931f1,README.md:9-47; random_track_generator/track_generator.py:60-83; 164-212; 214-275,NR,NR
