assignment_id,phase,candidate_id,input_sha256,snapshot_sha256,batch_id,coder_id,screened_on,screening_status,criterion,access_status,source_urls,evidence_version,evidence_retrieved_on,evidence_archive_url,evidence_sha256,screening_locator,exclusion_reason,notes
A-C0046-04,calibration,C0046,1a9fc79a0f390bc8ca4daee3d1468749439026c664cd7a6c863ccf4fc756b740,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-04,screening-04,2026-07-02,included,include-relevant,full_text,https://arxiv.org/abs/2109.12674v3;https://arxiv.org/pdf/2109.12674v3,arXiv:2109.12674v3,2026-07-02,https://arxiv.org/pdf/2109.12674v3,ae04f7e4a3976f977ccff136a218d0daca5a84224f68ded684a6a734f8a87e2e,p. 1 Fig. 1B; Sec. 3.2 Fig. 3; Sec. 4.1 Generating Maps,NR,Transferable adjacent-domain mapping: procedurally composed autonomous-driving road networks map directly to course corridors for vehicle traversal.
A-C0061-04,calibration,C0061,688ce107f10ee42b641ca01698043395f91e4c82e7516ec62418456bc8a70c67,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-04,screening-04,2026-07-02,excluded,exclude-out-of-scope,full_text,https://matthias-research.github.io/pages/publications/XPBD.pdf,MIG-2016,2026-07-02,https://matthias-research.github.io/pages/publications/XPBD.pdf,cd96241fe2cce7816c3fa1cb2b9e862e5a610263fd38cc8560bb51b7f6ecd502,p. 1 Abstract; Sec. 1 Introduction,The report defines compliant constrained dynamics for deformable-body simulation and provides no course representation generation characterization or racing-course evidence.,NR
A-C0088-04,calibration,C0088,e43001613a41da80bb64bd1e8903e48272831f1bceff71c0a40cf909d1a4d062,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-04,screening-04,2026-07-02,boundary,boundary,official_documentation,https://www.indyautonomouschallenge.com/;https://www.indyautonomouschallenge.com/s/2022-ACTMS-Rules-v100.pdf,IAC-Passing-Competition-Rules-v1.0.0-2022-11-11,2026-07-02,https://www.indyautonomouschallenge.com/s/2022-ACTMS-Rules-v100.pdf,57488a57951b046b43e41de56ef5a6fdaf1bc4d4199895a387d4cc96a75bff0c,Sec. 4.3 Passing Start Line p. 5; Sec. 4.9 Safety Distance pp. 6-7; Sec. 7 Time Trial p. 10,NR,Boundary transfer: fixed-track start-line coordinates lateral safety distances and lap-speed scoring requirements.
A-C0090-04,calibration,C0090,dae56f6a8f05d62e85e65bf595ddac57b522178d7c085e006c298d720d1a3a8a,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-04,screening-04,2026-07-02,excluded,exclude-out-of-scope,official_documentation,https://www.ri.cmu.edu/robotics-groups/driverless-intelligent-vehicles-lab/,unversioned@2026-07-02,2026-07-02,NR,1dadb909338c2dd0a5997b144cb44272be84c8e0101ace27256083cdccded4aa,DRIVE Lab page: Statement tab opening paragraph; Adversarial Multi-Agent Systems,The lab profile lists autonomous-vehicle planning control perception and racing interests but defines no source-native course artifact generator representation or characterization.,NR
A-C0131-04,calibration,C0131,118c1b98dd96fc07c875cc48164eda3193cb942d3f1972e4f277c369da4a9d3b,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-04,screening-04,2026-07-02,excluded,exclude-out-of-scope,official_documentation,https://doi.org/10.1109/lra.2025.3548507;https://github.com/ntnu-arl/aerial_gym_simulator/archive/refs/tags/v1.0.0.zip,aerial_gym_simulator-v1.0.0-5cc27b79cbf3caa142d63973faab0280bede5e30,2026-07-02,https://github.com/ntnu-arl/aerial_gym_simulator/archive/refs/tags/v1.0.0.zip,dc7103442698d1ca4cba347f5a8fa9e6313702b9e4a3eda68857f2a20b78040f,README.md lines 3-9; Environments and Features lines 67-77; Asset Manager lines 125-129,The version-pinned companion artifact provides waypoint-free quadrotor setpoint and obstacle-avoidance environments rather than a racing course generator or transferable route representation.,NR
A-C0145-04,calibration,C0145,aa63fd5adcb4d89b78e503e63999d34385e34a65f01262f9369bf8aa35bed8d5,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-04,screening-04,2026-07-02,included,include-relevant,full_text,https://arxiv.org/abs/2308.12762v1;https://arxiv.org/pdf/2308.12762v1;https://doi.org/10.1145/3680468,arXiv:2308.12762v1,2026-07-02,https://arxiv.org/pdf/2308.12762v1,a4d9da6d8dc70857642dec1eb4ecc71b240686cb68582296184f82de9e87f790,Sec. 3.0.2 Road topology for autonomous vehicle p. 7; Fig. 3 and road constraints p. 8; Sec. 5.1.2 p. 12,NR,Transferable adjacent-domain mapping: generated LKAS road-topology point sequences and segment constraints map to racing-robot course centerlines and feasibility constraints.
A-C0168-04,calibration,C0168,20132b09c8b65034e02dad659bc5116bb7c268db1719a3ed6482b977c991b048,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-04,screening-04,2026-07-02,boundary,boundary,official_documentation,https://robonation.org/app/uploads/sites/2/2022/10/2022-RobotX_Team-Handbook_v3.0.pdf,RobotX-Team-Handbook-v3.0-2022-10,2026-07-02,https://robonation.org/app/uploads/sites/2/2022/10/2022-RobotX_Team-Handbook_v3.0.pdf,a9bf574bde799ccb466c6d95c98a6cb8924bab6395954edb57a260f4da8a32af,Sec. 2.3 Autonomy Challenge pp. 8-9; Sec. 2.4.1 Dynamic Navigation Demonstration pp. 10-11; Fig. 2 and Table 3 p. 11,NR,Boundary transfer: buoy-gate task-element specifications and autonomous channel-traversal requirements for maritime course interfaces.
A-C0173-04,calibration,C0173,a1c3963fc2cc2d7bf8f45aea4ed43f0c29e1b6c9e608c26c0ef00e2cc1200a4c,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-04,screening-04,2026-07-02,included,include-relevant,full_text,https://proceedings.mlr.press/v155/jain21b/jain21b.pdf,PMLR-155-jain21b-2021,2026-07-02,https://proceedings.mlr.press/v155/jain21b/jain21b.pdf,83f24aad0cb3242fdcb9f81dbe8d53de0b832bf7ffb7517c7a114c129c98d0ba,Appendix B Experiment design p. 11,NR,The source adapts a random track generator for F1TENTH and generates four tracks for training and validation.
A-C0183-04,calibration,C0183,5218e30b3d78d8fb2e8162b41d86f0fd4b7b99bf61bb937b0704fdb722757454,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-04,screening-04,2026-07-02,boundary,boundary,full_text,https://proceedings.mlr.press/v155/song21a/song21a.pdf,PMLR-155-song21a-2021,2026-07-02,https://proceedings.mlr.press/v155/song21a/song21a.pdf,ac08a94f2a8a1dd614140626c5c9a808b7e40312ba3b37f27771ed22fd363447,Supplementary Material Section 5.3 Flying Through a Gate,NR,Boundary transfer: gate pose and radius plus pass-through and collision termination requirements for a drone-course interface.
A-C0187-04,calibration,C0187,08262d5229c960fbe17821dcec3d2104667c72a7556ef19faef7a2a859b281a4,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-04,screening-04,2026-07-02,excluded,exclude-appearance-dynamics,official_documentation,https://byu-holoocean.github.io/holoocean-docs/v1.0.0/usage/scenarios.html,HoloOcean-1.0.0,2026-07-02,https://byu-holoocean.github.io/holoocean-docs/v1.0.0/usage/scenarios.html,d1c51cac66c5dd9ebb83402605a2815dae24eeb5642eea950e598ac356284961,#what-is-a-scenario; #scenario-file; #location-randomization,The scenario file loads a fixed world and only randomizes agent start location or rotation without generating or validating course geometry.,NR
