assignment_id,phase,candidate_id,input_sha256,snapshot_sha256,batch_id,coder_id,screened_on,screening_status,criterion,access_status,source_urls,evidence_version,evidence_retrieved_on,evidence_archive_url,evidence_sha256,screening_locator,exclusion_reason,notes
A-C0015-05,calibration,C0015,f4a806eb9a80be528196ff0da485d3e34846668e18566a1126dc4ef75921b32b,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-05,screening-05,2026-07-03,included,include-relevant,official_documentation,https://unece.org/transport/documents/2021/03/standards/un-regulation-no-157-automated-lane-keeping-systems-alks,UN-Regulation-No-157-2021,2026-07-03,NR,22ed8b3070f28d578d665356c194a8b64e049750ba6cfb7c6812275a8a830c7a,PDF p. 64; Annex 5 Section 5.4 Real-world test,NR,Supporting mapping: the mandated test-route selection and recorded test drive map to course-evaluation route metadata and logging requirements.
A-C0023-05,calibration,C0023,89a7cd5e189577c02b3562293f2ae727bdfae93ac750e98fd7ae67bf0e1e8b88,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-05,screening-05,2026-07-03,included,include-relevant,full_text,https://arxiv.org/pdf/2007.02787v1,arXiv-2007.02787v1,2026-07-02,NR,54ff312599150d891d4544961a92a26c8a783b30e69598ca3642f2f7fc74fe9c,PDF p. 4; Section 4.2 Steering Angle Prediction; PDF p. 5; Section 5 The DeepJanus Technique,NR,Adjacent-domain mapping: spline control points and BeamNG JSON road-point serialization map to robot-course centerline control points.
A-C0025-05,calibration,C0025,78066781b75e467b23083aa8705d4661317060ff6b9d8d30771f8065d8f29b5c,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-05,screening-05,2026-07-03,included,include-relevant,full_text,https://proceedings.mlr.press/v123/madaan20a/madaan20a.pdf,PMLR-v123-2020,2026-07-02,NR,ed3a9384cec193068e9c1631b7076a8eae1f8eaed2cbe704cdda7bac50e8ab7c,PDF p. 1; Abstract; PDF p. 4; Section 3 AirSim Drone Racing Lab,NR,NR
A-C0061-05,calibration,C0061,70ac570bc6190e430af01c80c7da830f3ba253774c776589e1dde8c3566520ed,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-05,screening-05,2026-07-03,excluded,exclude-out-of-scope,full_text,https://dl.acm.org/doi/10.1145/2994258.2994272,ACM-MIG-2016,2026-07-02,NR,cd96241fe2cce7816c3fa1cb2b9e862e5a610263fd38cc8560bb51b7f6ecd502,PDF p. 1; Abstract and Section 1 Introduction,The report defines a position-based dynamics method for deformable-body simulation and provides no course representation generator benchmark or transferable route property.,NR
A-C0088-05,calibration,C0088,681b90bde867b7abd5d50c213e8cbc0d48a0e00bb1f448778b8ea762ec4120ea,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-05,screening-05,2026-07-03,included,include-relevant,official_documentation,https://www.indyautonomouschallenge.com/s/2022-ACTMS-Rules-v100.pdf,IAC-ACTMS-Rules-v1.0.0,2026-07-02,NR,57488a57951b046b43e41de56ef5a6fdaf1bc4d4199895a387d4cc96a75bff0c,PDF p. 5; Section 4.3 Passing Start Line,NR,Supporting mapping: the fixed passing-start line and named track sections map to an auditable course start condition and section-based evaluation layout.
A-C0097-05,calibration,C0097,4727d7463267dd718882dc2d453c7d32ed1bf86feaa9027c1f16bfc60eb2a8c3,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-05,screening-05,2026-07-03,included,include-relevant,full_text,https://openaccess.thecvf.com/content/CVPR2021/papers/Mi_HDMapGen_A_Hierarchical_Graph_Generative_Model_of_High_Definition_Maps_CVPR_2021_paper.pdf,CVPR-2021,2026-07-02,NR,49217d68969ec0ad5cdd9cf1932912f666775ba88679fc989e689de8f67c0f89,PDF p. 1; Abstract and Section 1 Introduction; PDF p. 3; Section 3.1 Data Representation,NR,Adjacent-domain mapping: generated lane-centerline control points and graph connectivity map to parameterized ground-robot course corridors.
A-C0110-05,calibration,C0110,935126ccb2ca92931cbf91228a749fd2ebcc4ef362880e3d8ca87e73d3f762a0,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-05,screening-05,2026-07-03,included,include-relevant,full_text,https://doi.org/10.1016/j.scico.2024.103171,DOI-10.1016-j.scico.2024.103171,2026-07-03,NR,bc4f896bb5343e72461a3c321f9dd51b94cb536f44856b93a93e5d7e7ae9054d,PDF p. 1; Abstract and Section 2 CRAG; PDF p. 2; Algorithm 1 CRAG,NR,Adjacent-domain mapping: road-section lengths and curvatures with generated road geometries map to ground-robot course geometry constraints. Packet defect: staged PDF identifies an SBFT 2024 competition report rather than the packet bibliographic report.
A-C0128-05,calibration,C0128,73a36e28dd239b3131f6c00e819760a36cf9d3a5a3545f1a8e099d98b08f75d4,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-05,screening-05,2026-07-03,included,include-relevant,full_text,https://doi.org/10.1109/ivs.2017.7995802,IEEE-IV-2017,2026-07-02,NR,fa78a36bb0b499551b245bf93ae44c6ea6338b49f8ab075fc6e79922fe1fab86,PDF p. 1; Abstract and Section I Introduction; PDF p. 2; Section II Benchmark Composition,NR,Supporting mapping: the composable road-network scenarios benchmark IDs and XML format map to reproducible course representations and evaluation conditions.
A-C0136-05,calibration,C0136,8a5fa5df26fc56af04a38f3199972e4c6bfb0f56a52902f747e9306ed17a4918,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-05,screening-05,2026-07-03,included,include-relevant,full_text,https://ieeexplore.ieee.org/document/9476243/,IEEE-SBST-2021,2026-07-02,NR,e0c9723c8d01665aaec37115001bd5064b4bb40f6c0276e847cbd94a02438fec,PDF p. 5; Section III-A Simulation-based Testing of Self-Driving Car Software; PDF p. 6; Section III-B The Tools of the CPS Testing Competition,NR,Adjacent-domain mapping: virtual-road point sequences spline centerlines endpoints and validity checks map to parameterized ground-robot courses.
A-C0140-05,calibration,C0140,f3e8eba599c3d9ec3570f5feacad61cf226eb5d0e92d0eec62fe1ecf9d2fbb65,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-05,screening-05,2026-07-03,excluded,exclude-insufficient-detail,full_text,https://arxiv.org/pdf/2309.14341v1,arXiv-2309.14341v1,2026-07-02,NR,50f1cf2b73b9147111100994d1dfffbfd15a9a6c2412aee1921d4d3e58ee2285,PDF p. 1; Abstract; PDF p. 2; Contents,The frozen pages describe parkour control and mention an automatic terrain curriculum but do not define a reusable course representation generator or transferable course property.,Packet defect: the staged PDF ends at p. 3 although its contents list later technical sections; a new packet version is required for fuller evidence.
