assignment_id,phase,candidate_id,input_sha256,snapshot_sha256,batch_id,coder_id,screened_on,screening_status,criterion,access_status,source_urls,evidence_version,evidence_retrieved_on,evidence_archive_url,evidence_sha256,screening_locator,exclusion_reason,notes
A-C0046-04,calibration,C0046,0473905a73ccc6550880baf9a2ad98127a9605fcef0124081f00ffca3a9f16bd,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-04,screening-04,2026-07-02,included,include-1,full_text,https://arxiv.org/pdf/2109.12674v3,arXiv:2109.12674v3,2026-07-02,https://arxiv.org/pdf/2109.12674v3,ae04f7e4a3976f977ccff136a218d0daca5a84224f68ded684a6a734f8a87e2e,"pp. 5-6, Section 4.1 ""Generating Maps"", Algorithm 1 ""Procedural Generation of Maps""",NR,"Adjacent-domain mapping: the generated road network's lanes, widths, sockets, and connected topology directly map to a robot-racing course corridor."
A-C0061-04,calibration,C0061,6eb063ff904826486b9499495d4c87553a04543969bcc8a8c3115b2db3f25548,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-04,screening-04,2026-07-02,excluded,exclude-out-of-scope,full_text,https://matthias-research.github.io/pages/publications/XPBD.pdf,MiG-2016,2026-07-02,https://matthias-research.github.io/pages/publications/XPBD.pdf,cd96241fe2cce7816c3fa1cb2b9e862e5a610263fd38cc8560bb51b7f6ecd502,"p. 1, Abstract and Section 1 ""Introduction""","The report develops a position-based dynamics constraint solver for deformable-body simulation and does not define or evaluate course geometry, routes, or racing robots.",NR
A-C0088-04,calibration,C0088,88d1afb695d0c0153bfa30a2766e3a55af63e8f14023dfc04a8007c2c5ed4832,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-04,screening-04,2026-07-02,boundary,boundary,official_documentation,https://www.indyautonomouschallenge.com/s/2022-ACTMS-Rules-v100.pdf,IAC Passing Competition Rules v1.0.0 (2022-11-11),2026-07-02,https://www.indyautonomouschallenge.com/s/2022-ACTMS-Rules-v100.pdf,57488a57951b046b43e41de56ef5a6fdaf1bc4d4199895a387d4cc96a75bff0c,"pp. 5-6, Sections 4.3-4.4 ""Passing Start Line"" and ""Passing Attempts""; p. 12, Section 7 ""AC @ TMS Time Trial Seeding Event""",NR,Boundary transfer: fixed-course evaluation should report complete-lap speed and success within a specified lap limit; the rules fix start coordinates and score highest lap speed.
A-C0090-04,calibration,C0090,07ff0010a19bc0f5824fd0b4808fc6768024d46ef0cd5feef2d7d76fb4aa671a,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-04,screening-04,2026-07-02,excluded,exclude-insufficient-detail,official_documentation,https://www.ri.cmu.edu/robotics-groups/driverless-intelligent-vehicles-lab/,unversioned@2026-07-02,2026-07-02,NR,1dadb909338c2dd0a5997b144cb44272be84c8e0101ace27256083cdccded4aa,"Statement tab, opening paragraph and ""Adversarial Multi-Agent Systems"" section","The lab page identifies autonomous-vehicle planning and control plus 200-MPH race-car deployments, but supplies no course geometry, generator, course interface, metric across course variants, or citable boundary transfer.",NR
A-C0131-04,calibration,C0131,db3ff346c5d5c199904e19db589b744ad06c704002e4c3bfeae18b75c07f1140,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-04,screening-04,2026-07-02,excluded,exclude-insufficient-detail,abstract_only,https://api.openalex.org/works/https://doi.org/10.1109/lra.2025.3548507;https://doi.org/10.1109/lra.2025.3548507;https://github.com/ntnu-arl/aerial_gym_simulator,IEEE Robotics and Automation Letters 10(4) (2025),2026-07-02,NR,NR,"OpenAlex record, abstract","The accessible abstract describes multirotor simulation, controllers, sensors, and navigation but does not establish a generated or parameterized course contribution; the journal full text was unavailable after DOI, title-and-author, index, and official-repository retrieval attempts.",Full-text retrieval was attempted at the DOI and scholarly index; the official repository was inspected at release v2.0.0 but does not provide the report full text.
A-C0145-04,calibration,C0145,a9b6cf763938fcb347b22b8f5ec31423c3f10c4d6209820c4f6843df2c874fd7,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-04,screening-04,2026-07-02,included,include-1,full_text,https://arxiv.org/pdf/2308.12762v1,arXiv:2308.12762v1,2026-07-02,https://arxiv.org/pdf/2308.12762v1,a4d9da6d8dc70857642dec1eb4ecc71b240686cb68582296184f82de9e87f790,"pp. 6-7, Section 3.0.2 ""Road topology for autonomous vehicle""; pp. 10-11, Sections 5.1.2-5.2",NR,Adjacent-domain mapping: generated two-lane road center-point and segment topology is an explicit course-corridor representation usable as a robot-racing course without changing RIGAA's generation claim.
A-C0168-04,calibration,C0168,af5acced2f91bf9101709138f5719fdfe61ac93bc2fa547f840f5f18b712244f,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-04,screening-04,2026-07-02,included,include-2,official_documentation,https://robonation.org/app/uploads/sites/2/2022/10/2022-RobotX_Team-Handbook_v3.0.pdf,2022 Maritime RobotX Challenge Team Handbook v3.0 (October 2022),2026-07-02,https://robonation.org/app/uploads/sites/2/2022/10/2022-RobotX_Team-Handbook_v3.0.pdf,a9bf574bde799ccb466c6d95c98a6cb8924bab6395954edb57a260f4da8a32af,"pp. 16-17, Sections 2.5.2-2.5.3 ""Entrance and Exit Gates"" and ""Follow the Path""; Table 5",NR,Defines a reusable official course-task set with gate and buoy geometry; random obstacle placement parameterizes the Follow the Path course.
A-C0173-04,calibration,C0173,991b5a59dac332d2f86324978edda2fa5a378ac203a3bafaf0cc249bbfb850da,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-04,screening-04,2026-07-02,boundary,boundary,full_text,https://proceedings.mlr.press/v155/jain21b/jain21b.pdf,"PMLR v155 (CoRL 2020, 2021)",2026-07-02,https://proceedings.mlr.press/v155/jain21b/jain21b.pdf,83f24aad0cb3242fdcb9f81dbe8d53de0b832bf7ffb7517c7a114c129c98d0ba,"p. 3, Section 3 ""Problem setting""; pp. 4-5, Sections 4.1-4.2",NR,"Boundary transfer: fixed-course reports should state the lap-time objective, track constraints, and model-versus-test-track condition when evaluating racing control."
A-C0183-04,calibration,C0183,4e285f58e095183b770feb80a6962004784f7b0792ff3c4c7696d35b5f6e81af,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-04,screening-04,2026-07-02,boundary,boundary,full_text,https://proceedings.mlr.press/v155/song21a/song21a.pdf,"PMLR v155 (CoRL 2020, 2021)",2026-07-02,https://proceedings.mlr.press/v155/song21a/song21a.pdf,ac08a94f2a8a1dd614140626c5c9a808b7e40312ba3b37f27771ed22fd363447,"p. 4, Section 4 and Table 2; pp. 9-10, Section 5.3 ""Flying Through a Gate""",NR,"Boundary transfer: gate radius and pose, collision and outside-region termination, and time-optimal traversal define fixed-course benchmark requirements for generated gate sequences."
A-C0187-04,calibration,C0187,2bea957a43e09441176e3924a070b6890394b1cc002c918a56f5ed50e7f3c4a8,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-04,screening-04,2026-07-02,excluded,exclude-appearance-dynamics,official_documentation,https://byu-holoocean.github.io/holoocean-docs/v1.0.0/usage/scenarios.html#what-is-a-scenario,HoloOcean-1.0.0,2026-07-02,https://byu-holoocean.github.io/holoocean-docs/v1.0.0/usage/scenarios.html,d1c51cac66c5dd9ebb83402605a2815dae24eeb5642eea950e598ac356284961,#what-is-a-scenario; #location-randomization,"The documentation states that a scenario loads a world without changing the world or map and randomizes only agent start location or rotation, so it does not generate course geometry.",NR
