assignment_id,phase,candidate_id,input_sha256,snapshot_sha256,batch_id,coder_id,screened_on,screening_status,criterion,access_status,source_urls,evidence_version,evidence_retrieved_on,evidence_archive_url,evidence_sha256,screening_locator,exclusion_reason,notes
A-C0009-06,calibration,C0009,1ab177444dc89f6365a832b0404d39801af030ded2c72ccb0c650906dd7a48b9,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,screening-06,2026-07-02,excluded,exclude-insufficient-detail,abstract_only,https://api.openalex.org/works/https://doi.org/10.1109/tciaig.2011.2163692;https://doi.org/10.1109/tciaig.2011.2163692;https://ieeexplore.ieee.org/document/6042572,IEEE Transactions on Computational Intelligence and AI in Games 3(3) (2011),2026-07-02,NR,NR,"OpenAlex work record, primary-location metadata; IEEE Xplore landing-record request returned HTTP 202","The DOI and scholarly-index records identify the report, but no inspectable full text or abstract material was retrievable to establish its track representation, generation operation, or validation evidence.","Exhaustive retrieval attempted through the DOI, IEEE Xplore record, CiteSeerX record, and OpenAlex; CiteSeerX TLS validation failed and IEEE returned an asynchronous access response."
A-C0011-06,calibration,C0011,db505b99cdf78d42814b816221706da40c43572617f54c41efb40c598be1edf6,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,screening-06,2026-07-02,included,include-1,full_text,https://doi.org/10.15676/ijeei.2016.8.4.6,International Journal on Electrical Engineering and Informatics 8(4) (2016),2026-07-02,https://doi.org/10.15676/ijeei.2016.8.4.6,653c84ca93cecdadc6614e817765da0422340cf249b5fb7824c6c83fbb5a632a,"pp. 4-10, Secs. 4-6, Figs. 5 and 8",NR,Transfer mapping: the source's segment-sequence representation and search-generated video-game circuits map directly to a robot-racing centerline and corridor.
A-C0015-06,calibration,C0015,84c9813900746a2d70c65081ee32916be3345c0cde67d99084a9d8bffc5a2691,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,screening-06,2026-07-02,excluded,exclude-insufficient-detail,abstract_only,https://unece.org/fileadmin/DAM/trans/main/wp29/wp29regs/2021/R157r1e.pdf;https://unece.org/transport/documents/2021/03/standards/un-regulation-no-157-automated-lane-keeping-systems-alks,UN Regulation No. 157 (2021),2026-07-02,NR,NR,Official UNECE landing-page main document record; requested R157r1e.pdf endpoint returned HTTP 403,"The official record identifies an automated-lane-keeping regulation, but its full text was inaccessible and no inspected material establishes a course-generation, course-representation, or transferable-course contribution.",Exhaustive official-source retrieval attempted at the supplied landing record and three UNECE regulation-PDF locations; all full-text PDF requests returned HTTP 403.
A-C0017-06,calibration,C0017,1b4e0b02863780bd1ad91b88a138e91b7d0386ae97758c89c8343089cc194365,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,screening-06,2026-07-02,included,include-1,official_documentation,https://gymnasium.farama.org/environments/box2d/car_racing/;https://raw.githubusercontent.com/Farama-Foundation/Gymnasium/bc65b2a5d20b461e0b0933023222d961de5b14b4/gymnasium/envs/box2d/car_racing.py,commit@bc65b2a5d20b461e0b0933023222d961de5b14b4,2026-07-02,https://raw.githubusercontent.com/Farama-Foundation/Gymnasium/bc65b2a5d20b461e0b0933023222d961de5b14b4/gymnasium/envs/box2d/car_racing.py,669a45dd598dd6758ff0bb0dd0917fcf717c195e9695a462b5dee4aa955fd7f7,"gymnasium/envs/box2d/car_racing.py:106-110, 307-494, 514-525",NR,NR
A-C0063-06,calibration,C0063,96cfcf2e603e151cc8ddae1721ca087904bebdb6086a44f30a72753b0a71a6a2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,screening-06,2026-07-02,included,include-1,official_documentation,https://github.com/AntoineRichard/TrackGen;https://raw.githubusercontent.com/AntoineRichard/TrackGen/cf9e9433eafa30c8311476cf75a356dd42c541cd/README.md,commit@cf9e9433eafa30c8311476cf75a356dd42c541cd,2026-07-02,https://raw.githubusercontent.com/AntoineRichard/TrackGen/cf9e9433eafa30c8311476cf75a356dd42c541cd/README.md,e2135df03126ec9ad2f3d0b0d376053b09aa04bcb28860644db1de399ed53c81,"README.md:3-15, 74-99, 176-191, 237-260",NR,Transfer mapping: generated closed centerlines and inflated road bands map directly to ground-robot racing-course geometry; the documented gate-sequence generator maps to aerial-racing gates.
A-C0097-06,calibration,C0097,8ae70362abed9de14dd61fec345f4c5024e0b1e183959d1b9724e76763f13792,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,screening-06,2026-07-02,included,include-1,full_text,https://arxiv.org/pdf/2106.14880;https://openaccess.thecvf.com/content/CVPR2021/html/Mi_HDMapGen_A_Hierarchical_Graph_Generative_Model_of_High_Definition_Maps_CVPR_2021_paper.html,CVPR 2021 version of record,2026-07-02,https://arxiv.org/pdf/2106.14880,a908b3ea8144c69661128e87580cb7056d77ca1eae61f6ed5306a79d85529f64,"pp. 1-5, Secs. 1 and 3, Figs. 2-3",NR,"Transfer mapping: generated lane topology, lane-centerline control points, and boundaries are an adjacent road-course representation that maps to robot course networks without changing the model's generation claim."
A-C0128-06,calibration,C0128,67eacc08340090e0ce18c6acaa3a3ab9171a00c45e5f580a3b742da3fc1b4a19,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,screening-06,2026-07-02,included,include-2,full_text,http://mediatum.ub.tum.de/doc/1379638/1379638.pdf,2017 IEEE Intelligent Vehicles Symposium version,2026-07-02,http://mediatum.ub.tum.de/doc/1379638/1379638.pdf,fa78a36bb0b499551b245bf93ae44c6ea6338b49f8ab075fc6e79922fe1fab86,"pp. 1-2, Sec. II-A; pp. 5-6, Sec. V-A",NR,"Transfer mapping: composable XML scenarios encode lanelet road networks, goals, and constraints; this reusable adjacent-domain course interface maps to parameterized robot racing routes."
A-C0136-06,calibration,C0136,52b0a00b95efef605d3569a7aa8593e8d1a618d9a5e5427a518486427b443553,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,screening-06,2026-07-02,included,include-1,full_text,https://digitalcollection.zhaw.ch/bitstreams/c06a4f2a-a833-4e82-8880-c4159addb4d4/download,SBST 2021 conference version,2026-07-02,https://digitalcollection.zhaw.ch/bitstreams/c06a4f2a-a833-4e82-8880-c4159addb4d4/download,e0c9723c8d01665aaec37115001bd5064b4bb40f6c0276e847cbd94a02438fec,"pp. 4-5, Sec. III-A, Fig. 5",NR,Transfer mapping: the source validates and evaluates generated road-point sequences and spline road spines for a self-driving-vehicle simulator; these are adjacent robot-course geometries.
A-C0145-06,calibration,C0145,a9b6cf763938fcb347b22b8f5ec31423c3f10c4d6209820c4f6843df2c874fd7,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,screening-06,2026-07-02,included,include-1,full_text,https://arxiv.org/pdf/2308.12762;https://doi.org/10.1145/3680468,arXiv:2308.12762v1,2026-07-02,https://arxiv.org/pdf/2308.12762,a4d9da6d8dc70857642dec1eb4ecc71b240686cb68582296184f82de9e87f790,"pp. 4-5, Sec. 3.0.2; pp. 11-12, Secs. 5.1.2-5.2, Figs. 5-6",NR,Transfer mapping: the source generates and evolves road-topology point sequences for an autonomous vehicle; these adjacent road centerlines map directly to robot racing-course geometry.
A-C0147-06,calibration,C0147,91567637d564ebcd67e744f1ff9ef56ec0974847b00428f2594b525a629d7200,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-06,screening-06,2026-07-02,included,include-1,official_documentation,https://doi.org/10.23919/oceans40490.2019.8962724;https://github.com/osrf/vrx/tree/9bab68ffffef0d472ba8cfacdb740ae173592019;https://raw.githubusercontent.com/osrf/vrx/9bab68ffffef0d472ba8cfacdb740ae173592019/vrx_gazebo/scripts/generate_avoid_obstacles_buoys,commit@9bab68ffffef0d472ba8cfacdb740ae173592019,2026-07-02,https://raw.githubusercontent.com/osrf/vrx/9bab68ffffef0d472ba8cfacdb740ae173592019/vrx_gazebo/scripts/generate_avoid_obstacles_buoys,cdec27369d572534e83b83b6d7e9d97b2e33593833fd21ddd0d49c5cdca8aee5,"repository path vrx_gazebo/scripts/generate_avoid_obstacles_buoys, lines 6-89",NR,Transfer mapping: the source-native script samples buoy coordinates and serializes a RobotX obstacle-course model; the buoy sequence maps directly to a marine robot racing course.
