assignment_id,candidate_id,input_sha256,snapshot_sha256,batch_id,phase,title,authors,year,venue,doi,url,source_type
A-C0001-05,C0001,8d35c516ad4beb4378783ea4e6067d3f6d3f5945d41532a0909f586809d7f3c3,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-05,main,TORCS - The Open Racing Car Simulator,TORCS Project,NR,SourceForge project,NR,https://sourceforge.net/projects/torcs/,simulator; official repository
A-C0002-05,C0002,673d03e96af6b28bf560424fc3c4404e63d6d97139175bf03b66acca1ad58862,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-05,main,Speed Dreams,Speed Dreams Development Team,NR,Speed Dreams project,NR,https://forge.a-lec.org/speed-dreams/speed-dreams-code,simulator; official repository
A-C0003-05,C0003,9fcedd4d7ef40a609e8f71b6d0d64f6269727b2af0519f96d7e7e05007504328,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-05,main,TrackGen: An interactive track generator for TORCS and Speed-Dreams,Luigi Cardamone; Pier Luca Lanzi; Daniele Loiacono,2015,Applied Soft Computing,10.1016/j.asoc.2014.11.010,https://www.sciencedirect.com/science/article/pii/S1568494614005705,journal article
A-C0005-05,C0005,3c0e224329252daa80680b5864c68d2d561011daf9a597e3112c1e201b29c02a,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-05,main,Solid-Rally-Plus,Matthew Barthet,2023,Official GitHub repository,NR,https://github.com/DiogoAABranco/Solid-Rally-Plus,software
A-C0006-05,C0006,ca7267df3680f030b45173c79f30b7fe307d0dda8f7a9908219e2e677c06860b,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-05,main,Improving the Generalization of End-to-End Driving through Procedural Generation,Quanyi Li; Zhenghao Peng; Qihang Zhang; Chunxiao Liu; Bolei Zhou,2020,arXiv,10.48550/arxiv.2012.13681,https://arxiv.org/abs/2012.13681,preprint
A-C0008-05,C0008,06f0f1abfacdfe1d5c1adccaf4871d1758766332b31c06cc65e59e2a8585201f,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-05,main,Procedural Generation of Complex Roundabouts for Autonomous Vehicle Testing,Zarif Ikram; Golam Md Muktadir; Jim Whitehead,2023,2023 IEEE Intelligent Vehicles Symposium (IV),10.1109/iv55152.2023.10186533,https://doi.org/10.1109/iv55152.2023.10186533,conference paper
A-C0010-05,C0010,f332f92a2dd5964ef6497742fb887abaa494ef1e849065a7f509ab98c1af3519,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-05,main,Making Racing Fun Through Player Modeling and Track Evolution,Julian Togelius; Renzo De Nardi; Simon M. Lucas,2006,Proceedings of the SAB'06 Workshop on Adaptive Approaches for Optimizing Player Satisfaction in Computer and Physical Games,NR,https://web-archive.southampton.ac.uk/cogprints.org/5221/,workshop paper
A-C0015-05,C0015,e009fa83e57c46bfccc20d903bcb33b45f32cb0367baadcd80215042a542409f,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-05,calibration,UN Regulation No. 157 - Automated Lane Keeping Systems (ALKS),United Nations Economic Commission for Europe,2021,United Nations Regulation No. 157,NR,https://unece.org/transport/documents/2021/03/standards/un-regulation-no-157-automated-lane-keeping-systems-alks,official standard
A-C0016-05,C0016,6b3a1afadce5fb9cde068e6ab215617e977cebc11c86ecf7b9ecf73287a5d846,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-05,main,Replay-Guided Adversarial Environment Design,Minqi Jiang; Michael Dennis; Jack Parker-Holder; Jakob Foerster; Edward Grefenstette; Tim Rocktäschel,2021,Advances in Neural Information Processing Systems 34,NR,https://proceedings.neurips.cc/paper_files/paper/2021/hash/0e915db6326b6fb6a3c56546980a8c93-Abstract.html,conference paper
A-C0021-05,C0021,4dedaf918f6b1e84315c2457f8ab2bb0142897059019e7d6bd24141016d7216c,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-05,main,Evolving Curricula with Regret-Based Environment Design,Jack Parker-Holder; Minqi Jiang; Michael Dennis; Mikayel Samvelyan; Jakob Foerster; Edward Grefenstette; Tim Rocktäschel,2022,Proceedings of the 39th International Conference on Machine Learning,NR,https://proceedings.mlr.press/v162/parker-holder22a.html,conference paper
A-C0023-05,C0023,8412b1a7641e4296a00069f5fe0a341cbc16b04682d4785b6f82526131ecf3de,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-05,calibration,Model-based exploration of the frontier of behaviours for deep learning system testing,Vincenzo Riccio;Paolo Tonella,2020,Proceedings of the 28th ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering,10.1145/3368089.3409730,https://doi.org/10.1145/3368089.3409730,conference paper
A-C0025-05,C0025,184c277f85ef522a6f2d99932fbaff3fba3aad2c96aee34aa5d9838daf24fcb6,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-05,calibration,AirSim Drone Racing Lab,Ratnesh Madaan; Nicholas Gyde; Sai Vemprala; Matthew Brown; Keiko Nagami; Tim Taubner; Eric Cristofalo; Davide Scaramuzza; Mac Schwager; Ashish Kapoor,2020,Proceedings of the NeurIPS 2019 Competition and Demonstration Track,NR,https://proceedings.mlr.press/v123/madaan20a.html,conference paper
A-C0027-05,C0027,212058b26647bc4b909a1e0a6cf2ed02614625f46556f127f267f9a1c3b9d21c,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-05,main,Learning Generalizable Policy for Obstacle-Aware Autonomous Drone Racing,Yueqian Liu,2024,arXiv,10.48550/arxiv.2411.04246,https://arxiv.org/abs/2411.04246,preprint
A-C0034-05,C0034,4ec52b717659918996387a28f048d94a9369edc24a30db4ce2683db749b29b30,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-05,main,Gran Turismo Sport,Polyphony Digital Inc.,2017,PlayStation 4,NR,https://www.gran-turismo.com/us/products/gtsport/,video game software
A-C0038-05,C0038,b2424aa79a769d6d72699035daf306afc87a690e255a0205ed3e27a4a9098434,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-05,main,Minimum curvature trajectory planning and control for an autonomous race car,Alexander Heilmeier; Alexander Wischnewski; Leonhard Hermansdorfer; Johannes Betz; Markus Lienkamp; Boris Lohmann,2020,Vehicle System Dynamics,10.1080/00423114.2019.1631455,https://doi.org/10.1080/00423114.2019.1631455,journal article
A-C0041-05,C0041,ad05870a2a4acb80b205d72766ffa62276da1123dcfef6112795947fee880295,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-05,main,Time-optimal trajectory planning for a race car considering variable tyre-road friction coefficients,Fabian Christ; Alexander Wischnewski; Alexander Heilmeier; Boris Lohmann,2021,Vehicle System Dynamics,10.1080/00423114.2019.1704804,https://doi.org/10.1080/00423114.2019.1704804,journal article
A-C0042-05,C0042,214d6ac8cecbf2c2a365ac11499d4e925377f4ecaa36aeeb778fbc6692152a03,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-05,main,Computing the racing line using Bayesian optimization,Achin Jain; Manfred Morari,2020,2020 59th IEEE Conference on Decision and Control (CDC),10.1109/cdc42340.2020.9304147,https://doi.org/10.1109/cdc42340.2020.9304147,conference paper
A-C0045-05,C0045,613c045cb800ffb861f744e1ac2668168d8fdec225e25ae9794b41b9141e984b,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-05,main,Box2D,Erin Catto,NR,GitHub,NR,https://github.com/erincatto/box2d,software repository
A-C0047-05,C0047,3b0a0a2021dde2fffff547ad00c902a3cab4b045d885f3e6b7425e647387490f,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-05,main,ChickenKorma/Track-Generator,ChickenKorma,2022,GitHub repository,NR,https://github.com/ChickenKorma/Track-Generator,software repository
A-C0048-05,C0048,7a6e897952c7657c1bf265159adc08a3ae63b49d43e321957198760acf084469,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-05,main,Unity,Unity Technologies,NR,Unity User Manual,NR,https://docs.unity3d.com/Manual/UnityManual.html,game engine software documentation
A-C0051-05,C0051,3b8c04f69cff7108931036dea1b78244de7ac3d068a1c66001792be9f9fdff30,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-05,main,Racetrackgen2,h3h3h0h0,2023,GitHub repository,NR,https://github.com/h3h3h0h0/Racetrackgen2,software; official repository
A-C0053-05,C0053,22067108bd0b8d998a8527d5709f5859c099e76f6c07419e31abefa1ce424a47,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-05,main,ArcGIS CityEngine,Esri,NR,Esri,NR,https://www.esri.com/en-us/arcgis/products/arcgis-cityengine/overview,software
