assignment_id,candidate_id,input_sha256,snapshot_sha256,batch_id,phase,title,authors,year,venue,doi,url,source_type
A-C0007-04,C0007,16b0c790b2fb91b6006c4aac5000b3a509460de2b913d90a330c382bac6abc69,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-04,main,ASAM OpenDRIVE,ASAM e.V.,2026,ASAM,NR,https://www.asam.net/standards/detail/opendrive/,standard
A-C0012-04,C0012,faafec33b61e80c0bda44dc86294896d301c0bbabad33a0069622041a867a98c,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-04,main,Comparative Analysis of Metaheuristic Algorithms for Procedural Race Track Generation in Games,Sana Alyaseri; Andy Conner,2024,International Journal of Applied Metaheuristic Computing,10.4018/ijamc.350330,https://doi.org/10.4018/ijamc.350330,journal article
A-C0013-04,C0013,606c8c01578564058f9cd963e53579c3136d093480f698fc615f2a0902bfc1f0,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-04,main,Procedural Generation of Isometric Racetracks Using Chain Code for Racing Games,Erik Jhones F. do Nascimento; Tassiana M. Castro; Ana Carolina S. Abreu; Filipe A. Lira; Amauri H. Souza,2021,2021 20th Brazilian Symposium on Computer Games and Digital Entertainment (SBGames),10.1109/sbgames54170.2021.00025,https://doi.org/10.1109/sbgames54170.2021.00025,conference paper
A-C0014-04,C0014,2dd00bfef4483435a9f70c45cf39f54f73915d27a892b7fc678a844bf61b7fd5,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-04,main,Automatic Generation of Challenging Road Networks for ALKS Testing based on Bezier Curves and Search,Florian Klück;Lorenz Klampfl;Franz Wotawa,2021,arXiv,10.48550/arxiv.2103.01288,https://arxiv.org/abs/2103.01288,preprint
A-C0018-04,C0018,2527ded21ee18b6c6dc611f8317b062f95f684107f460904b0047c38655d4a76,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-04,main,CLUTR: Curriculum Learning via Unsupervised Task Representation Learning,Abdus Salam Azad; Izzeddin Gur; Jasper Emhoff; Nathaniel Alexis; Aleksandra Faust; Pieter Abbeel; Ion Stoica,2023,Proceedings of the 40th International Conference on Machine Learning,NR,https://proceedings.mlr.press/v202/azad23a.html,conference paper
A-C0020-04,C0020,9c2a19ddd4022b38d6382ece7e9f7a7e1d3511d3338eff5db7ae0bb5c9b69e82,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-04,main,Emergent Complexity and Zero-shot Transfer via Unsupervised Environment Design,Michael Dennis; Natasha Jaques; Eugene Vinitsky; Alexandre Bayen; Stuart J. Russell; Andrew Critch; Sergey Levine,2020,Advances in Neural Information Processing Systems 33,NR,https://proceedings.neurips.cc/paper_files/paper/2020/hash/985e9a46e10005356bbaf194249f6856-Abstract.html,conference paper
A-C0024-04,C0024,3dc4380d73d43c68e4b8342c32c504f80c04052ef8734fe45ec29ba4a19ef2e8,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-04,main,Diversity-guided Search Exploration for Self-driving Cars Test Generation through Frenet Space Encoding,Timo Blattner;Christian Birchler;Timo Kehrer;Sebastiano Panichella,2024,Proceedings of the 17th ACM/IEEE International Workshop on Search-Based and Fuzz Testing,10.1145/3643659.3643926,https://doi.org/10.1145/3643659.3643926,conference paper
A-C0027-04,C0027,212058b26647bc4b909a1e0a6cf2ed02614625f46556f127f267f9a1c3b9d21c,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-04,main,Learning Generalizable Policy for Obstacle-Aware Autonomous Drone Racing,Yueqian Liu,2024,arXiv,10.48550/arxiv.2411.04246,https://arxiv.org/abs/2411.04246,preprint
A-C0029-04,C0029,bc0aeb4f66a66099c2cc8f7b49205ad0468ff65e7d14316ca05a6d1a36b4aa6b,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-04,main,Outracing champion Gran Turismo drivers with deep reinforcement learning,Peter R. Wurman; Samuel Barrett; Kenta Kawamoto; James MacGlashan; Kaushik Subramanian; Thomas J. Walsh; Roberto Capobianco; Alisa Devlic; Franziska Eckert; Florian Fuchs; Leilani Gilpin; Piyush Khandelwal; Varun Kompella; HaoChih Lin; Patrick MacAlpine; Declan Oller; Takuma Seno; Craig Sherstan; Michael D. Thomure; Houmehr Aghabozorgi; Leon Barrett; Rory Douglas; Dion Whitehead; Peter Dürr; Peter Stone; Michael Spranger; Hiroaki Kitano,2022,Nature,10.1038/s41586-021-04357-7,https://www.nature.com/articles/s41586-021-04357-7,journal article
A-C0036-04,C0036,c628e8455a688d8dbbe0772cd0a4418c2bf4ceb6191af518d90b9d9fb5dc0b46,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-04,main,Generating a Racing Line for an Autonomous Racecar Using Professional Driving Techniques,Paul A. Theodosis; J. Christian Gerdes,2011,"ASME 2011 Dynamic Systems and Control Conference and Bath/ASME Symposium on Fluid Power and Motion Control, Volume 2",10.1115/dscc2011-6097,https://doi.org/10.1115/DSCC2011-6097,conference paper
A-C0038-04,C0038,b2424aa79a769d6d72699035daf306afc87a690e255a0205ed3e27a4a9098434,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-04,main,Minimum curvature trajectory planning and control for an autonomous race car,Alexander Heilmeier; Alexander Wischnewski; Leonhard Hermansdorfer; Johannes Betz; Markus Lienkamp; Boris Lohmann,2020,Vehicle System Dynamics,10.1080/00423114.2019.1631455,https://doi.org/10.1080/00423114.2019.1631455,journal article
