assignment_id,candidate_id,input_sha256,snapshot_sha256,batch_id,phase,title,authors,year,venue,doi,url,source_type
A-C0003-06,C0003,9fcedd4d7ef40a609e8f71b6d0d64f6269727b2af0519f96d7e7e05007504328,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-06,main,TrackGen: An interactive track generator for TORCS and Speed-Dreams,Luigi Cardamone; Pier Luca Lanzi; Daniele Loiacono,2015,Applied Soft Computing,10.1016/j.asoc.2014.11.010,https://www.sciencedirect.com/science/article/pii/S1568494614005705,journal article
A-C0007-06,C0007,16b0c790b2fb91b6006c4aac5000b3a509460de2b913d90a330c382bac6abc69,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-06,main,ASAM OpenDRIVE,ASAM e.V.,2026,ASAM,NR,https://www.asam.net/standards/detail/opendrive/,standard
A-C0009-06,C0009,2cc390f9736342a76edc17d1ff4e8469d0cc56fdfe9b0703dcf5735f0a7df6ea,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-06,calibration,Automatic Track Generation for High-End Racing Games Using Evolutionary Computation,Daniele Loiacono; Luigi Cardamone; Pier Luca Lanzi,2011,IEEE Transactions on Computational Intelligence and AI in Games,10.1109/tciaig.2011.2163692,https://doi.org/10.1109/tciaig.2011.2163692,journal article
A-C0011-06,C0011,c1012fbf63126693a3cabd8562df98ed751897a1d0bab120efa97741927288f7,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-06,calibration,Search-based Procedural Content Generation for Race Tracks in Video Games,Hafizh Adi Prasetya; Nur Ulfa Maulidevi,2016,International Journal on Electrical Engineering and Informatics,10.15676/ijeei.2016.8.4.6,https://doi.org/10.15676/ijeei.2016.8.4.6,journal article
A-C0013-06,C0013,606c8c01578564058f9cd963e53579c3136d093480f698fc615f2a0902bfc1f0,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-06,main,Procedural Generation of Isometric Racetracks Using Chain Code for Racing Games,Erik Jhones F. do Nascimento; Tassiana M. Castro; Ana Carolina S. Abreu; Filipe A. Lira; Amauri H. Souza,2021,2021 20th Brazilian Symposium on Computer Games and Digital Entertainment (SBGames),10.1109/sbgames54170.2021.00025,https://doi.org/10.1109/sbgames54170.2021.00025,conference paper
A-C0015-06,C0015,e009fa83e57c46bfccc20d903bcb33b45f32cb0367baadcd80215042a542409f,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-06,calibration,UN Regulation No. 157 - Automated Lane Keeping Systems (ALKS),United Nations Economic Commission for Europe,2021,United Nations Regulation No. 157,NR,https://unece.org/transport/documents/2021/03/standards/un-regulation-no-157-automated-lane-keeping-systems-alks,official standard
A-C0017-06,C0017,d121ee725bffc47668a47524fc56881670faa0327766c63d855795d107d1d7a8,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-06,calibration,Car Racing,Oleg Klimov,NR,Gymnasium Documentation,NR,https://gymnasium.farama.org/environments/box2d/car_racing/,benchmark environment; official documentation
A-C0019-06,C0019,daeeb9ff6bfdbbd1198691eab958a96a8a1b8a7d348c1cf581691f9931ec1f14,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-06,main,Prioritized Level Replay,Minqi Jiang; Edward Grefenstette; Tim Rocktäschel,2021,Proceedings of the 38th International Conference on Machine Learning,NR,https://proceedings.mlr.press/v139/jiang21b.html,conference paper
A-C0021-06,C0021,4dedaf918f6b1e84315c2457f8ab2bb0142897059019e7d6bd24141016d7216c,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-06,main,Evolving Curricula with Regret-Based Environment Design,Jack Parker-Holder; Minqi Jiang; Michael Dennis; Mikayel Samvelyan; Jakob Foerster; Edward Grefenstette; Tim Rocktäschel,2022,Proceedings of the 39th International Conference on Machine Learning,NR,https://proceedings.mlr.press/v162/parker-holder22a.html,conference paper
A-C0026-06,C0026,1c49e0c4011649f4a7d29ef42b78ef8f67f9ed351a83368409c1dff96e8b947e,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-06,main,Autonomous Drone Racing with Deep Reinforcement Learning,Yunlong Song; Mats Steinweg; Elia Kaufmann; Davide Scaramuzza,2021,2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),10.1109/iros51168.2021.9636053,https://doi.org/10.1109/IROS51168.2021.9636053,conference paper
