assignment_id,candidate_id,input_sha256,snapshot_sha256,batch_id,phase,title,authors,year,venue,doi,url,source_type
A-C0004-02,C0004,9a2626b1e0fbcaecb9f6789ca3ea662ff98840927b2708357a9e1e5f23b561e2,af56d9b391df4d05182c1ac7703ccae3afd94afc5bb84f5c5ca41f8ac52892df,screening-02,main,Closing the Affective Loop via Experience-Driven Reinforcement Learning Designers,Matthew Barthet;Diogo Branco;Roberto Gallotta;Ahmed Khalifa;Georgios N. Yannakakis,2024,2024 12th International Conference on Affective Computing and Intelligent Interaction (ACII),10.1109/acii63134.2024.00034,https://doi.org/10.1109/acii63134.2024.00034,conference paper
A-C0006-02,C0006,794b6080a2a84d51c01fe965cb4d2f683dab7634fb401a1ce636a568bbd4e9f9,af56d9b391df4d05182c1ac7703ccae3afd94afc5bb84f5c5ca41f8ac52892df,screening-02,main,Improving the Generalization of End-to-End Driving through Procedural Generation,Quanyi Li; Zhenghao Peng; Qihang Zhang; Chunxiao Liu; Bolei Zhou,2020,arXiv,10.48550/arxiv.2012.13681,https://arxiv.org/abs/2012.13681,preprint
A-C0014-02,C0014,c886f14937986fa9066ea814a52eb26da9cb244eb1ce161eca47fd40b665135b,af56d9b391df4d05182c1ac7703ccae3afd94afc5bb84f5c5ca41f8ac52892df,screening-02,main,Automatic Generation of Challenging Road Networks for ALKS Testing based on Bezier Curves and Search,Florian Klück;Lorenz Klampfl;Franz Wotawa,2021,arXiv,10.48550/arxiv.2103.01288,https://arxiv.org/abs/2103.01288,preprint
A-C0017-02,C0017,48f8b3d4f29fa3e5f34853686cdce0e4b2e65ea7faf67da709f73b907f1db051,af56d9b391df4d05182c1ac7703ccae3afd94afc5bb84f5c5ca41f8ac52892df,screening-02,calibration,Car Racing,Oleg Klimov,NR,Gymnasium Documentation,NR,https://gymnasium.farama.org/environments/box2d/car_racing/,benchmark environment; official documentation
A-C0018-02,C0018,b7d2bb6f381b07a6d1a5ad403be3f767f0f3a84fae2bb98a307e344a47c4c371,af56d9b391df4d05182c1ac7703ccae3afd94afc5bb84f5c5ca41f8ac52892df,screening-02,main,CLUTR: Curriculum Learning via Unsupervised Task Representation Learning,Abdus Salam Azad; Izzeddin Gur; Jasper Emhoff; Nathaniel Alexis; Aleksandra Faust; Pieter Abbeel; Ion Stoica,2023,Proceedings of the 40th International Conference on Machine Learning,NR,https://proceedings.mlr.press/v202/azad23a.html,conference paper
A-C0020-02,C0020,5a966a1ba04efc27f8de78512e132d6ba14332a633abec953033ce4fa2cb47c9,af56d9b391df4d05182c1ac7703ccae3afd94afc5bb84f5c5ca41f8ac52892df,screening-02,main,Emergent Complexity and Zero-shot Transfer via Unsupervised Environment Design,Michael Dennis; Natasha Jaques; Eugene Vinitsky; Alexandre Bayen; Stuart J. Russell; Andrew Critch; Sergey Levine,2020,Advances in Neural Information Processing Systems 33,NR,https://proceedings.neurips.cc/paper_files/paper/2020/hash/985e9a46e10005356bbaf194249f6856-Abstract.html,conference paper
A-C0028-02,C0028,1759670c628c0fb2f2d9283b07a28b8ab4766a31735d3c6372e2a9fd6181c7fc,af56d9b391df4d05182c1ac7703ccae3afd94afc5bb84f5c5ca41f8ac52892df,screening-02,main,Isaac Gym,NVIDIA Corporation,2020,NVIDIA Developer,NR,https://developer.nvidia.com/isaac-gym,simulator software
A-C0033-02,C0033,bce77454ed72997cb72a0b2fc1b753e659b2fbdbd1cd15d86c02ee5946e2f06f,af56d9b391df4d05182c1ac7703ccae3afd94afc5bb84f5c5ca41f8ac52892df,screening-02,main,A Champion-Level Vision-Based Reinforcement Learning Agent for Competitive Racing in Gran Turismo 7,Hojoon Lee; Takuma Seno; Jun Jet Tai; Kaushik Subramanian; Kenta Kawamoto; Peter Stone; Peter R. Wurman,2025,IEEE Robotics and Automation Letters,10.1109/lra.2025.3560873,https://doi.org/10.1109/lra.2025.3560873,journal article
A-C0035-02,C0035,360cf03bd21ca78b1b97b5b2713b644882bd213b364376666d242e1fa743d5de,af56d9b391df4d05182c1ac7703ccae3afd94afc5bb84f5c5ca41f8ac52892df,screening-02,main,Gran Turismo 7,Polyphony Digital Inc.,2022,Sony Interactive Entertainment,NR,https://www.gran-turismo.com/us/products/gt7/,video game software
A-C0037-02,C0037,abd4b210e0fc19cd0a71bc4d782de68029cad0ad220138dccf8fe3a78cfbeea6,af56d9b391df4d05182c1ac7703ccae3afd94afc5bb84f5c5ca41f8ac52892df,screening-02,main,Race driver model,F. Braghin; F. Cheli; S. Melzi; E. Sabbioni,2008,Computers & Structures,10.1016/j.compstruc.2007.04.028,https://doi.org/10.1016/j.compstruc.2007.04.028,journal article
