assignment_id,candidate_id,input_sha256,snapshot_sha256,batch_id,phase,title,authors,year,venue,doi,url,source_type
A-C0001-05,C0001,3a68bf67263bc45cecd90c6ac8c65b59f21927dea25c1f7526b9b02307e6381e,af56d9b391df4d05182c1ac7703ccae3afd94afc5bb84f5c5ca41f8ac52892df,screening-05,main,TORCS - The Open Racing Car Simulator,TORCS Project,NR,SourceForge project,NR,https://sourceforge.net/projects/torcs/,simulator; official repository
A-C0002-05,C0002,cf720edf7ee52eda7a09c669e238ca62fe69c6c47cc878c807e5e7aad577916f,af56d9b391df4d05182c1ac7703ccae3afd94afc5bb84f5c5ca41f8ac52892df,screening-05,main,Speed Dreams,Speed Dreams Development Team,NR,Speed Dreams project,NR,https://forge.a-lec.org/speed-dreams/speed-dreams-code,simulator; official repository
A-C0003-05,C0003,af99482f67ddd3a732527630a3d116be1e465a1061b4d1d87fad3ec8faf72fc2,af56d9b391df4d05182c1ac7703ccae3afd94afc5bb84f5c5ca41f8ac52892df,screening-05,main,TrackGen: An interactive track generator for TORCS and Speed-Dreams,Luigi Cardamone; Pier Luca Lanzi; Daniele Loiacono,2015,Applied Soft Computing,10.1016/j.asoc.2014.11.010,https://www.sciencedirect.com/science/article/pii/S1568494614005705,journal article
A-C0005-05,C0005,003fdd4fce6dd12ef3bf0f3251e05d85c787413362aaa51f5267a5b33dc8d39b,af56d9b391df4d05182c1ac7703ccae3afd94afc5bb84f5c5ca41f8ac52892df,screening-05,main,Solid-Rally-Plus,Matthew Barthet,2023,Official GitHub repository,NR,https://github.com/DiogoAABranco/Solid-Rally-Plus,software
A-C0006-05,C0006,794b6080a2a84d51c01fe965cb4d2f683dab7634fb401a1ce636a568bbd4e9f9,af56d9b391df4d05182c1ac7703ccae3afd94afc5bb84f5c5ca41f8ac52892df,screening-05,main,Improving the Generalization of End-to-End Driving through Procedural Generation,Quanyi Li; Zhenghao Peng; Qihang Zhang; Chunxiao Liu; Bolei Zhou,2020,arXiv,10.48550/arxiv.2012.13681,https://arxiv.org/abs/2012.13681,preprint
A-C0008-05,C0008,0ab9c6768850beeb27b5e3e9e27cc7b166ae2419e1bf47473cd4c465c95a2baa,af56d9b391df4d05182c1ac7703ccae3afd94afc5bb84f5c5ca41f8ac52892df,screening-05,main,Procedural Generation of Complex Roundabouts for Autonomous Vehicle Testing,Zarif Ikram; Golam Md Muktadir; Jim Whitehead,2023,2023 IEEE Intelligent Vehicles Symposium (IV),10.1109/iv55152.2023.10186533,https://doi.org/10.1109/iv55152.2023.10186533,conference paper
A-C0010-05,C0010,25b9441e2e8808e8285226c8e50f65b8ec4eeb0c6188562e237f8da6e1bb79cf,af56d9b391df4d05182c1ac7703ccae3afd94afc5bb84f5c5ca41f8ac52892df,screening-05,main,Making Racing Fun Through Player Modeling and Track Evolution,Julian Togelius; Renzo De Nardi; Simon M. Lucas,2006,Proceedings of the SAB'06 Workshop on Adaptive Approaches for Optimizing Player Satisfaction in Computer and Physical Games,NR,https://web-archive.southampton.ac.uk/cogprints.org/5221/,workshop paper
A-C0015-05,C0015,9161672f608b89a39fd26071bc29f408ed9d17d6b76d23f8e3e5fdbef942ba32,af56d9b391df4d05182c1ac7703ccae3afd94afc5bb84f5c5ca41f8ac52892df,screening-05,calibration,UN Regulation No. 157 - Automated Lane Keeping Systems (ALKS),United Nations Economic Commission for Europe,2021,United Nations Regulation No. 157,NR,https://unece.org/transport/documents/2021/03/standards/un-regulation-no-157-automated-lane-keeping-systems-alks,official standard
A-C0016-05,C0016,78fa7d94b30f16d7d991deb82fd8bd25008c94ef6c096113fbee887f18bf917e,af56d9b391df4d05182c1ac7703ccae3afd94afc5bb84f5c5ca41f8ac52892df,screening-05,main,Replay-Guided Adversarial Environment Design,Minqi Jiang; Michael Dennis; Jack Parker-Holder; Jakob Foerster; Edward Grefenstette; Tim Rocktäschel,2021,Advances in Neural Information Processing Systems 34,NR,https://proceedings.neurips.cc/paper_files/paper/2021/hash/0e915db6326b6fb6a3c56546980a8c93-Abstract.html,conference paper
A-C0021-05,C0021,152464f2a4f20ac026303b0de0a9878649725e078bd847b804d17ea7e35ec835,af56d9b391df4d05182c1ac7703ccae3afd94afc5bb84f5c5ca41f8ac52892df,screening-05,main,Evolving Curricula with Regret-Based Environment Design,Jack Parker-Holder; Minqi Jiang; Michael Dennis; Mikayel Samvelyan; Jakob Foerster; Edward Grefenstette; Tim Rocktäschel,2022,Proceedings of the 39th International Conference on Machine Learning,NR,https://proceedings.mlr.press/v162/parker-holder22a.html,conference paper
