assignment_id,phase,candidate_id,input_sha256,snapshot_sha256,batch_id,coder_id,screened_on,screening_status,criterion,access_status,source_urls,evidence_version,evidence_retrieved_on,evidence_archive_url,evidence_sha256,screening_locator,exclusion_reason,notes
A-C0046-04,calibration,C0046,aec65454cdfe6597b38d481fea5ae6a999a28fad5264922bf5f08bd981c4712e,d3a8cf24f8f8f646724f321cfbd943e35bdb11dcb1da9e1259348598892142ce,screening-04,screening-04,2026-07-01,included,include-1,full_text,https://arxiv.org/pdf/2109.12674v3,arXiv:2109.12674v3,2026-07-01,https://arxiv.org/pdf/2109.12674v3,ae04f7e4a3976f977ccff136a218d0daca5a84224f68ded684a6a734f8a87e2e,"pp. 6-7, Section 4.1 ""Generating Maps"", Algorithm 1",NR,"Adjacent-domain mapping: generated road-network blocks, lane widths, and curvatures map directly to robot course corridors."
A-C0061-04,calibration,C0061,6f3e06bb108f59b868c50ecf28eb1d3a25cd7c6673832e71bbf0a7de75ac9c57,d3a8cf24f8f8f646724f321cfbd943e35bdb11dcb1da9e1259348598892142ce,screening-04,screening-04,2026-07-01,excluded,exclude-out-of-scope,full_text,https://matthias-research.github.io/pages/publications/XPBD.pdf,MIG 2016,2026-07-01,https://matthias-research.github.io/pages/publications/XPBD.pdf,cd96241fe2cce7816c3fa1cb2b9e862e5a610263fd38cc8560bb51b7f6ecd502,"p. 1, Abstract and Section 1","The report introduces compliant constrained position-based dynamics for deformable-body simulation and does not define, generate, represent, or evaluate a navigation course.",NR
A-C0088-04,calibration,C0088,19cfdf592e4d3c9ce1131ce611cf571b5a532099cba39dc5edc14bf81ff14def,d3a8cf24f8f8f646724f321cfbd943e35bdb11dcb1da9e1259348598892142ce,screening-04,screening-04,2026-07-01,excluded,exclude-insufficient-detail,official_documentation,https://www.indyautonomouschallenge.com/,unversioned@2026-07-01,2026-07-01,NR,511326a47fb951836fd40b0316108b79da41f8c06d0dbc244ac6d58102e34ec4,"Homepage, page metadata description","The official homepage identifies autonomous racecar competitions at tracks but provides no inspectable course geometry, rules, metric, or reporting specification that could support a survey claim.",NR
A-C0090-04,calibration,C0090,a243ae5f4c103bdeaa66a4421a298f5b8ad02e439e8c057b34d4535eca2debb3,d3a8cf24f8f8f646724f321cfbd943e35bdb11dcb1da9e1259348598892142ce,screening-04,screening-04,2026-07-01,excluded,exclude-out-of-scope,official_documentation,https://www.ri.cmu.edu/robotics-groups/driverless-intelligent-vehicles-lab/,unversioned@2026-07-01,2026-07-01,NR,1dadb909338c2dd0a5997b144cb44272be84c8e0101ace27256083cdccded4aa,"Official lab page, ""Driverless Intelligent Vehicles Lab"" profile","The lab profile describes a research group but supplies no source-native course-generation artifact, course representation, feasibility method, or survey-gap evidence.",NR
A-C0131-04,calibration,C0131,f6d6751028deb850b0a22a8e72e9a97f360a598c09944522c8285ca5d0199c91,d3a8cf24f8f8f646724f321cfbd943e35bdb11dcb1da9e1259348598892142ce,screening-04,screening-04,2026-07-01,excluded,exclude-out-of-scope,full_text,https://arxiv.org/pdf/2503.01471v1,arXiv:2503.01471v1,2026-07-01,https://arxiv.org/pdf/2503.01471v1,5c73cafa8c22f042be02a8fc6729f3cb6de510c054e3646a2aade76e60b5ecd0,"p. 1, Abstract; pp. 3-6, Sections III.C and V.B","The simulator supports rendering, environment mesh randomization, and map-free navigation through clutter, but it does not define or generate a course corridor, route, gate sequence, or course distribution.",NR
A-C0145-04,calibration,C0145,ff66ca310a6693cb1527e134089545afdd97b493329b697732d9616273888d84,d3a8cf24f8f8f646724f321cfbd943e35bdb11dcb1da9e1259348598892142ce,screening-04,screening-04,2026-07-01,included,include-1,full_text,https://arxiv.org/pdf/2308.12762v1,arXiv:2308.12762v1,2026-07-01,https://arxiv.org/pdf/2308.12762v1,a4d9da6d8dc70857642dec1eb4ecc71b240686cb68582296184f82de9e87f790,"pp. 12-13, Section 4.2 ""Road topology generation"", Fig. 6, Table 1",NR,"Adjacent-domain mapping: generated road segments with type, length, and turning angle map directly to a robot racing course corridor."
A-C0168-04,calibration,C0168,cb37fbd6e59f5cbf48ea347b9df6c3ee0a85d8958beb82732e000f1afcec431c,d3a8cf24f8f8f646724f321cfbd943e35bdb11dcb1da9e1259348598892142ce,screening-04,screening-04,2026-07-01,included,include-2,full_text,https://robonation.org/app/uploads/sites/2/2022/10/2022-RobotX_Team-Handbook_v3.0.pdf,v3.0,2026-07-01,https://robonation.org/app/uploads/sites/2/2022/10/2022-RobotX_Team-Handbook_v3.0.pdf,a9bf574bde799ccb466c6d95c98a6cb8924bab6395954edb57a260f4da8a32af,"pp. 11, 14-15, Sections 2.5.2-2.5.3, Figures 4-5, Tables 4-5",NR,The official course set parameterizes gate and buoy layouts and specifies random obstacle-buoy placement within the task area.
A-C0173-04,calibration,C0173,e231a8d21d5d8eb6cbb9e8e73d957b0906cacc5b08407c1468abbf33b38c270d,d3a8cf24f8f8f646724f321cfbd943e35bdb11dcb1da9e1259348598892142ce,screening-04,screening-04,2026-07-01,included,include-1,full_text,https://proceedings.mlr.press/v155/jain21b/jain21b.pdf,PMLR v155 (2021),2026-07-01,https://proceedings.mlr.press/v155/jain21b/jain21b.pdf,83f24aad0cb3242fdcb9f81dbe8d53de0b832bf7ffb7517c7a114c129c98d0ba,"p. 12, Section B ""Simulation Experiment design""",NR,The report adapts a random track generator and generates four new tracks for F1TENTH training and validation.
A-C0183-04,calibration,C0183,f66deb344cc5476680b8465712116cc4cbd43134792f6daa2f47ab60d9a613e7,d3a8cf24f8f8f646724f321cfbd943e35bdb11dcb1da9e1259348598892142ce,screening-04,screening-04,2026-07-01,boundary,boundary,full_text,https://proceedings.mlr.press/v155/song21a/song21a.pdf,PMLR v155 (2021),2026-07-01,https://proceedings.mlr.press/v155/song21a/song21a.pdf,ac08a94f2a8a1dd614140626c5c9a808b7e40312ba3b37f27771ed22fd363447,"p. 11, Section 5.3 ""Flying Through a Gate""",NR,Boundary transfer: gate pose and radius plus collision and out-of-gate termination define a course-validity reporting requirement; the source does not generate courses.
A-C0187-04,calibration,C0187,b0a795abdec69e57dbf28d2ece9ee64fd325eccda10a8d72353fc815fbf9e5c6,d3a8cf24f8f8f646724f321cfbd943e35bdb11dcb1da9e1259348598892142ce,screening-04,screening-04,2026-07-01,excluded,exclude-out-of-scope,official_documentation,https://byu-holoocean.github.io/holoocean-docs/v1.0.0/usage/scenarios.html,HoloOcean 1.0.0,2026-07-01,https://byu-holoocean.github.io/holoocean-docs/v1.0.0/usage/scenarios.html,d1c51cac66c5dd9ebb83402605a2815dae24eeb5642eea950e598ac356284961,"Sections ""What is a scenario?"" and ""Scenario File Format""",The documentation configures agents and sensors in a selected fixed world and explicitly states that the world or map itself does not change; it provides no course-generation contribution.,NR
