assignment_id,phase,candidate_id,input_sha256,snapshot_sha256,batch_id,coder_id,screened_on,screening_status,criterion,access_status,source_urls,evidence_version,evidence_retrieved_on,evidence_archive_url,evidence_sha256,screening_locator,exclusion_reason,notes
A-C0009-06,calibration,C0009,256e85758a73997a36446568d476851c0ce211a78f1c8498ad83302dfc69e174,d3a8cf24f8f8f646724f321cfbd943e35bdb11dcb1da9e1259348598892142ce,screening-06,screening-06,2026-07-01,included,include-1,full_text,https://doi.org/10.1109/tciaig.2011.2163692;https://web.archive.org/web/20240415155822id_/http://trackgen.pierlucalanzi.net/trackgen2010.pdf,doi:10.1109/tciaig.2011.2163692,2026-07-01,https://web.archive.org/web/20240415155822id_/http://trackgen.pierlucalanzi.net/trackgen2010.pdf,96c04acf36aa8db5ac156d363258a029007f67fca270b77d5504928314941aa9,pp. 1 and 4-5; Sections III.B and V.A-C; Algorithm 1,NR,Transferable adjacent-domain mapping: the generated TORCS segment sequence maps directly to a robot racing course.
A-C0011-06,calibration,C0011,bf0c18c88d755766762ba324d0ee78b07cac4785d5841de27583e22d82406302,d3a8cf24f8f8f646724f321cfbd943e35bdb11dcb1da9e1259348598892142ce,screening-06,screening-06,2026-07-01,included,include-1,full_text,https://doi.org/10.15676/ijeei.2016.8.4.6,doi:10.15676/ijeei.2016.8.4.6,2026-07-01,http://ijeei.org/docs-1804133866588e9f62ade3b.pdf,653c84ca93cecdadc6614e817765da0422340cf249b5fb7824c6c83fbb5a632a,pp. 1 and 3-4; Sections 3-5; Figures 1 and 5,NR,Transferable adjacent-domain mapping: the ordered parameterized segment sequence and validity constraints map directly to a robot racing course.
A-C0015-06,calibration,C0015,079c8e9a1df260402a376739aa0fb944d8fd036dcc7318b0c6c41ddedc5503e4,d3a8cf24f8f8f646724f321cfbd943e35bdb11dcb1da9e1259348598892142ce,screening-06,screening-06,2026-07-01,boundary,boundary,full_text,https://documents.un.org/doc/undoc/gen/g20/087/82/pdf/g2008782.pdf,ECE/TRANS/WP.29/2020/81,2026-07-01,https://documents.un.org/doc/undoc/gen/g20/087/82/pdf/g2008782.pdf,3948104f7b5b85c4ed48ca298b16598682c9b658c7fa9f358e9bbd5fff3a22b5,pp. 4 and 12; Introduction and para. 5.2.1,NR,Boundary transfer: generated-road validation can apply the lane-containment requirement that the vehicle remain inside lane markings.
A-C0017-06,calibration,C0017,9a32adbcbf8984869c04b09746181d34e6b3b339c9b1fcfeecb84ed69110560d,d3a8cf24f8f8f646724f321cfbd943e35bdb11dcb1da9e1259348598892142ce,screening-06,screening-06,2026-07-01,included,include-1,official_documentation,https://gymnasium.farama.org/environments/box2d/car_racing/;https://raw.githubusercontent.com/Farama-Foundation/Gymnasium/fc3f6574bffb244b1f57869264ee3d8c10485589/gymnasium/envs/box2d/car_racing.py,Gymnasium v1.2.1 commit fc3f6574bffb244b1f57869264ee3d8c10485589,2026-07-01,https://github.com/Farama-Foundation/Gymnasium/blob/fc3f6574bffb244b1f57869264ee3d8c10485589/gymnasium/envs/box2d/car_racing.py,d0d8c61ba32101d480b46c416b6a0854614efd6f7180aba1276ac0ec4e7f3662,Description anchor; gymnasium/envs/box2d/car_racing.py lines 308-410 and 439-495,NR,NR
A-C0063-06,calibration,C0063,6dd04aaf421191408960759ccc51d1c784d1c9db9d72c96c2babf534b7fbaa8c,d3a8cf24f8f8f646724f321cfbd943e35bdb11dcb1da9e1259348598892142ce,screening-06,screening-06,2026-07-01,included,include-1,official_documentation,https://raw.githubusercontent.com/AntoineRichard/TrackGen/cf9e9433eafa30c8311476cf75a356dd42c541cd/README.md,commit:cf9e9433eafa30c8311476cf75a356dd42c541cd,2026-07-01,https://github.com/AntoineRichard/TrackGen/blob/cf9e9433eafa30c8311476cf75a356dd42c541cd/README.md,e2135df03126ec9ad2f3d0b0d376053b09aa04bcb28860644db1de399ed53c81,README.md lines 3-16 and 97-126 at commit cf9e9433eafa30c8311476cf75a356dd42c541cd,NR,NR
A-C0097-06,calibration,C0097,97100b83705cba3a38f9c210fcce4fcef0341c7b47f3966570ea8561dc10a1f3,d3a8cf24f8f8f646724f321cfbd943e35bdb11dcb1da9e1259348598892142ce,screening-06,screening-06,2026-07-01,included,include-1,full_text,https://openaccess.thecvf.com/content/CVPR2021/papers/Mi_HDMapGen_A_Hierarchical_Graph_Generative_Model_of_High_Definition_Maps_CVPR_2021_paper.pdf,CVPR 2021,2026-07-01,https://openaccess.thecvf.com/content/CVPR2021/papers/Mi_HDMapGen_A_Hierarchical_Graph_Generative_Model_of_High_Definition_Maps_CVPR_2021_paper.pdf,49217d68969ec0ad5cdd9cf1932912f666775ba88679fc989e689de8f67c0f89,pp. 1-2; Abstract and Sections 1 and 3.1,NR,Transferable adjacent-domain mapping: generated HD lane-map polylines and lane-graph links map directly to road-course geometry and topology.
A-C0128-06,calibration,C0128,bb7c89c66b6cce4debf36d75b49d0b9b7ebe75a95d435a6ba8c2d3a8629cee4f,d3a8cf24f8f8f646724f321cfbd943e35bdb11dcb1da9e1259348598892142ce,screening-06,screening-06,2026-07-01,included,include-2,full_text,http://mediatum.ub.tum.de/doc/1379638/document.pdf;https://doi.org/10.1109/ivs.2017.7995802,doi:10.1109/ivs.2017.7995802,2026-07-01,http://mediatum.ub.tum.de/doc/1379638/document.pdf,fa78a36bb0b499551b245bf93ae44c6ea6338b49f8ab075fc6e79922fe1fab86,pp. 1-2 and 5; Abstract; Section I.e; Section V,NR,The XML lanelet road-network scenario is a reusable parameterized course representation and interchange artifact.
A-C0136-06,calibration,C0136,380e4322482222a17acb0eb0b8dc9b36adfafb1be50f93160c2491a4ffcd2278,d3a8cf24f8f8f646724f321cfbd943e35bdb11dcb1da9e1259348598892142ce,screening-06,screening-06,2026-07-01,included,include-1,full_text,https://digitalcollection.zhaw.ch/server/api/core/bitstreams/c06a4f2a-a833-4e82-8880-c4159addb4d4/content,SBST Tool Competition 2021,2026-07-01,https://digitalcollection.zhaw.ch/server/api/core/bitstreams/c06a4f2a-a833-4e82-8880-c4159addb4d4/content,e0c9723c8d01665aaec37115001bd5064b4bb40f6c0276e847cbd94a02438fec,pp. 5-6; Section III.A-B; Figure 5,NR,NR
A-C0145-06,calibration,C0145,ff66ca310a6693cb1527e134089545afdd97b493329b697732d9616273888d84,d3a8cf24f8f8f646724f321cfbd943e35bdb11dcb1da9e1259348598892142ce,screening-06,screening-06,2026-07-01,excluded,exclude-insufficient-detail,abstract_only,https://api.semanticscholar.org/graph/v1/paper/DOI:10.1145/3680468?fields=title%2Cabstract%2CopenAccessPdf%2CexternalIds%2CpublicationVenue;https://doi.org/10.1145/3680468,doi:10.1145/3680468,2026-07-01,NR,NR,Semantic Scholar record Abstract field; ACM Digital Library publisher Abstract section,Only an abstract was accessible; it reports road-topology generation but does not provide inspectable methods or artifact locators to verify the claimed contribution.,Publisher PDF returned HTTP 403; OpenAlex and exact-title scholarly-index searches found no accessible full text.
A-C0147-06,calibration,C0147,092bd6b5d78be8d5af0184cd0fabcf4c345d369d3cc257c68cc97315fc9f63fe,d3a8cf24f8f8f646724f321cfbd943e35bdb11dcb1da9e1259348598892142ce,screening-06,screening-06,2026-07-01,included,include-1,official_documentation,https://raw.githubusercontent.com/osrf/vrx/9bab68ffffef0d472ba8cfacdb740ae173592019/vrx_gazebo/scripts/generate_avoid_obstacles_buoys,commit:9bab68ffffef0d472ba8cfacdb740ae173592019,2026-07-01,https://github.com/osrf/vrx/blob/9bab68ffffef0d472ba8cfacdb740ae173592019/vrx_gazebo/scripts/generate_avoid_obstacles_buoys,cdec27369d572534e83b83b6d7e9d97b2e33593833fd21ddd0d49c5cdca8aee5,vrx_gazebo/scripts/generate_avoid_obstacles_buoys lines 6-28 and 67-95 at commit 9bab68ffffef0d472ba8cfacdb740ae173592019,NR,Transferable adjacent-domain mapping: randomized buoy coordinates form a marine obstacle-course test input that maps to a racing robot gate or buoy course.
A-C0177-06,calibration,C0177,6021ebb9a540e3564b2a2f9442bb4323c4c365d0e25511fd217fbb8562017d0a,d3a8cf24f8f8f646724f321cfbd943e35bdb11dcb1da9e1259348598892142ce,screening-06,screening-06,2026-07-01,included,include-1,full_text,https://proceedings.mlr.press/v119/wang20l/wang20l.pdf,PMLR 119 2020,2026-07-01,https://proceedings.mlr.press/v119/wang20l/wang20l.pdf,6a01e35d2d0a6ee93015824d3fd2789997057fd604f9389089d5fe04d28c10ab,pp. 1-2; Abstract and Sections 1 and 3.1,NR,Transferable adjacent-domain mapping: the parameterized obstacle-course environment encoding maps to generated robot-course geometry and feasibility tests.
A-C0196-06,calibration,C0196,ac8e046e37197f9ae4b576e2c2d10895e46524f31542d8984e07c3dd1ec19c7b,d3a8cf24f8f8f646724f321cfbd943e35bdb11dcb1da9e1259348598892142ce,screening-06,screening-06,2026-07-01,included,include-1,official_documentation,https://files.pythonhosted.org/packages/e4/be/79f54a19f77239911bde6c088080c81a0340e4f4b80e3cc2b056e95d076c/random_track_generator-1.1.0.tar.gz;https://pypi.org/project/random-track-generator/,1.1.0,2026-07-01,https://files.pythonhosted.org/packages/e4/be/79f54a19f77239911bde6c088080c81a0340e4f4b80e3cc2b056e95d076c/random_track_generator-1.1.0.tar.gz,fb056aff1f56c12eff7a52f3de4073bbb76e9ad063f07ad1668da78318d931f1,README.md lines 11-18 and 31-51 in random_track_generator-1.1.0 sdist,NR,NR
