assignment_id,candidate_id,input_sha256,snapshot_sha256,batch_id,phase,title,authors,year,venue,doi,url,source_type
A-C0015-05,C0015,e009fa83e57c46bfccc20d903bcb33b45f32cb0367baadcd80215042a542409f,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-05,calibration,UN Regulation No. 157 - Automated Lane Keeping Systems (ALKS),United Nations Economic Commission for Europe,2021,United Nations Regulation No. 157,NR,https://unece.org/transport/documents/2021/03/standards/un-regulation-no-157-automated-lane-keeping-systems-alks,official standard
A-C0023-05,C0023,8412b1a7641e4296a00069f5fe0a341cbc16b04682d4785b6f82526131ecf3de,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-05,calibration,Model-based exploration of the frontier of behaviours for deep learning system testing,Vincenzo Riccio;Paolo Tonella,2020,Proceedings of the 28th ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering,10.1145/3368089.3409730,https://doi.org/10.1145/3368089.3409730,conference paper
A-C0025-05,C0025,184c277f85ef522a6f2d99932fbaff3fba3aad2c96aee34aa5d9838daf24fcb6,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-05,calibration,AirSim Drone Racing Lab,Ratnesh Madaan; Nicholas Gyde; Sai Vemprala; Matthew Brown; Keiko Nagami; Tim Taubner; Eric Cristofalo; Davide Scaramuzza; Mac Schwager; Ashish Kapoor,2020,Proceedings of the NeurIPS 2019 Competition and Demonstration Track,NR,https://proceedings.mlr.press/v123/madaan20a.html,conference paper
A-C0061-05,C0061,b3e1abc46108c39eb28cd9f9b05ba142fa4592b968754c2d1fb286a6f0f47499,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-05,calibration,XPBD: Position-Based Simulation of Compliant Constrained Dynamics,Miles Macklin; Matthias Müller; Nuttapong Chentanez,2016,Proceedings of the 9th International Conference on Motion in Games,10.1145/2994258.2994272,https://doi.org/10.1145/2994258.2994272,conference paper
A-C0088-05,C0088,41f7270a20134eebb8f4b206224fb34eaf873f83378b00f0777c78a47896cfb8,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-05,calibration,Indy Autonomous Challenge,Indy Autonomous Challenge,NR,Official competition website,NR,https://www.indyautonomouschallenge.com/,competition
A-C0097-05,C0097,6da2dad1933afdfbc6d58056f3d957c1a0e0afe8e25990d78cd8966e03117f82,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-05,calibration,HDMapGen: A Hierarchical Graph Generative Model of High Definition Maps,Lu Mi; Hang Zhao; Charlie Nash; Xiaohan Jin; Jiyang Gao; Chen Sun; Cordelia Schmid; Nir Shavit; Yuning Chai; Dragomir Anguelov,2021,Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr46437.2021.00421,https://openaccess.thecvf.com/content/CVPR2021/html/Mi_HDMapGen_A_Hierarchical_Graph_Generative_Model_of_High_Definition_Maps_CVPR_2021_paper.html,conference paper
A-C0110-05,C0110,3102b8e71fd3f140a0d148ac213d78f0887a35ff5e6ad691268115fb63a3017a,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-05,calibration,CRAG – a combinatorial testing-based generator of road geometries for ADS testing,Paolo Arcaini; Ahmet Cetinkaya,2024,Science of Computer Programming,10.1016/j.scico.2024.103171,https://www.sciencedirect.com/science/article/pii/S0167642324000947,journal article
A-C0128-05,C0128,c4c333485fedf16a1a33b78f1ace0c69802eea658f6cd73b2bfcb0ac91578f28,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-05,calibration,CommonRoad: Composable Benchmarks for Motion Planning on Roads,Matthias Althoff; Markus Koschi; Stefanie Manzinger,2017,2017 IEEE Intelligent Vehicles Symposium (IV),10.1109/ivs.2017.7995802,https://doi.org/10.1109/ivs.2017.7995802,conference paper
A-C0136-05,C0136,1cabc6e4dd8bf804a64beb27309cc3d8820a30d3ebfa01a07688cd763f95a9fa,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-05,calibration,SBST Tool Competition 2021,Sebastiano Panichella; Alessio Gambi; Fiorella Zampetti; Vincenzo Riccio,2021,2021 IEEE/ACM 14th International Workshop on Search-Based Software Testing (SBST),10.1109/sbst52555.2021.00011,https://ieeexplore.ieee.org/document/9476243/,conference paper; competition report
A-C0140-05,C0140,f226a72e25c16f210b75d55bac86a31b8a7a2dc11941fc81776107bb762ade22,240279b484253b7d31ed75877b55d0ef9d9f03a4facd317bf62d55fdebf431e6,screening-05,calibration,Extreme Parkour with Legged Robots,Xuxin Cheng; Kexin Shi; Ananye Agarwal; Deepak Pathak,2024,2024 IEEE International Conference on Robotics and Automation (ICRA),10.1109/icra57147.2024.10610200,https://arxiv.org/abs/2309.14341,conference paper
