assignment_id,candidate_id,input_sha256,snapshot_sha256,batch_id,phase,title,authors,year,venue,doi,url,source_type
A-C0046-04,C0046,0473905a73ccc6550880baf9a2ad98127a9605fcef0124081f00ffca3a9f16bd,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-04,calibration,MetaDrive: Composing Diverse Driving Scenarios for Generalizable Reinforcement Learning,Quanyi Li; Zhenghao Peng; Lan Feng; Qihang Zhang; Zhenghai Xue; Bolei Zhou,2023,IEEE Transactions on Pattern Analysis and Machine Intelligence,10.1109/tpami.2022.3190471,https://doi.org/10.1109/tpami.2022.3190471,journal article
A-C0061-04,C0061,6eb063ff904826486b9499495d4c87553a04543969bcc8a8c3115b2db3f25548,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-04,calibration,XPBD: Position-Based Simulation of Compliant Constrained Dynamics,Miles Macklin; Matthias Müller; Nuttapong Chentanez,2016,Proceedings of the 9th International Conference on Motion in Games,10.1145/2994258.2994272,https://doi.org/10.1145/2994258.2994272,conference paper
A-C0088-04,C0088,88d1afb695d0c0153bfa30a2766e3a55af63e8f14023dfc04a8007c2c5ed4832,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-04,calibration,Indy Autonomous Challenge,Indy Autonomous Challenge,NR,Official competition website,NR,https://www.indyautonomouschallenge.com/,competition
A-C0090-04,C0090,07ff0010a19bc0f5824fd0b4808fc6768024d46ef0cd5feef2d7d76fb4aa671a,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-04,calibration,Driverless Intelligent Vehicles Lab,Carnegie Mellon University Robotics Institute,2024,Robotics Institute Carnegie Mellon University,NR,https://www.ri.cmu.edu/robotics-groups/driverless-intelligent-vehicles-lab/,official lab documentation; research lab
A-C0131-04,C0131,db3ff346c5d5c199904e19db589b744ad06c704002e4c3bfeae18b75c07f1140,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-04,calibration,Aerial Gym Simulator: A Framework for Highly Parallelized Simulation of Aerial Robots,Mihir Kulkarni;Welf Rehberg;Kostas Alexis,2025,IEEE Robotics and Automation Letters,10.1109/lra.2025.3548507,https://doi.org/10.1109/lra.2025.3548507,journal article
A-C0145-04,C0145,a9b6cf763938fcb347b22b8f5ec31423c3f10c4d6209820c4f6843df2c874fd7,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-04,calibration,Reinforcement Learning Informed Evolutionary Search for Autonomous Systems Testing,Dmytro Humeniuk;Foutse Khomh;Giuliano Antoniol,2024,ACM Transactions on Software Engineering and Methodology,10.1145/3680468,https://doi.org/10.1145/3680468,journal article
A-C0168-04,C0168,af5acced2f91bf9101709138f5719fdfe61ac93bc2fa547f840f5f18b712244f,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-04,calibration,2022 Maritime RobotX Challenge Team Handbook,RoboNation,2022,Maritime RobotX Challenge official documentation,NR,https://robonation.org/app/uploads/sites/2/2022/10/2022-RobotX_Team-Handbook_v3.0.pdf,official competition documentation
A-C0173-04,C0173,991b5a59dac332d2f86324978edda2fa5a378ac203a3bafaf0cc249bbfb850da,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-04,calibration,BayesRace: Learning to race autonomously using prior experience,Achin Jain;Matthew O'Kelly;Pratik Chaudhari;Manfred Morari,2021,Proceedings of the 2020 Conference on Robot Learning,NR,https://proceedings.mlr.press/v155/jain21b.html,conference paper
A-C0183-04,C0183,4e285f58e095183b770feb80a6962004784f7b0792ff3c4c7696d35b5f6e81af,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-04,calibration,Flightmare: A Flexible Quadrotor Simulator,Yunlong Song; Selim Naji; Elia Kaufmann; Antonio Loquercio; Davide Scaramuzza,2021,Proceedings of the 2020 Conference on Robot Learning,NR,https://proceedings.mlr.press/v155/song21a.html,conference paper; simulator
A-C0187-04,C0187,2bea957a43e09441176e3924a070b6890394b1cc002c918a56f5ed50e7f3c4a8,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-04,calibration,HoloOcean 1.0.0: Scenarios,BYU FRoStLab,NR,HoloOcean 1.0.0 official documentation,NR,https://byu-holoocean.github.io/holoocean-docs/v1.0.0/usage/scenarios.html,official documentation
A-C0196-04,C0196,d326b4f09fc6d5f75fad2a118619a797a473b29efe5f0d4a3e8c71944c22b7a2,aba4aabafecb7fa51291898cafe52b86bb72793f99b81fb168705037ff305794,screening-04,calibration,Random Track Generator,Formula Student Team Delft,2026,Python Package Index,NR,https://pypi.org/project/random-track-generator/,software package; official repository
