assignment_id,phase,candidate_id,input_sha256,snapshot_sha256,batch_id,coder_id,screened_on,screening_status,criterion,access_status,source_urls,evidence_version,evidence_retrieved_on,evidence_archive_url,evidence_sha256,screening_locator,exclusion_reason,notes
A-C0046-04,calibration,C0046,aec65454cdfe6597b38d481fea5ae6a999a28fad5264922bf5f08bd981c4712e,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-04,screening-04,2026-06-30,included,include-1,full_text,https://arxiv.org/pdf/2109.12674v3,arXiv:2109.12674v3,2026-06-30,https://arxiv.org/pdf/2109.12674v3,ae04f7e4a3976f977ccff136a218d0daca5a84224f68ded684a6a734f8a87e2e,Section 4.1 Generating Maps; Algorithm 1 Procedural Generation of Maps; Figure 3,NR,"Transferable adjacent-domain mapping: MetaDrive's block graph, lanes, sockets, width, and curvature map directly to racing-course corridor geometry and connectivity; the configurable simulator map interface also supports include-2."
A-C0061-04,calibration,C0061,6f3e06bb108f59b868c50ecf28eb1d3a25cd7c6673832e71bbf0a7de75ac9c57,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-04,screening-04,2026-06-30,excluded,exclude-out-of-scope,full_text,https://matthias-research.github.io/pages/publications/XPBD.pdf,DOI:10.1145/2994258.2994272 proceedings version,2026-06-30,NR,cd96241fe2cce7816c3fa1cb2b9e862e5a610263fd38cc8560bb51b7f6ecd502,Abstract; Section 1 Introduction; Algorithm 1 XPBD simulation loop; Section 6 Results,"The report contributes a compliant position-based dynamics solver for elastic and dissipative constraints, evaluated on oscillators, cloth, and deformable bodies; it does not generate, represent, characterize, or benchmark navigation-course geometry.",NR
A-C0088-04,calibration,C0088,19cfdf592e4d3c9ce1131ce611cf571b5a532099cba39dc5edc14bf81ff14def,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-04,screening-04,2026-06-30,boundary,boundary,official_documentation,https://www.indyautonomouschallenge.com/s/2022-ACTMS-Rules-v100.pdf,IAC Passing Competition Rules v1.0.0 (2022-11-04),2026-06-30,https://www.indyautonomouschallenge.com/s/2022-ACTMS-Rules-v100.pdf,57488a57951b046b43e41de56ef5a6fdaf1bc4d4199895a387d4cc96a75bff0c,"Section 4.4 Passing Attempts, pp. 5-6; Section 7 AC @ TMS Time Trial Seeding Event, p. 12",NR,"Boundary transfer: use completed-lap speed and repeated-round averaging as reporting metrics, together with the rule-defined successful-pass and safety conditions, when evaluating generated racing courses; the rules concern a fixed speedway and make no course-generation contribution."
A-C0090-04,calibration,C0090,a243ae5f4c103bdeaa66a4421a298f5b8ad02e439e8c057b34d4535eca2debb3,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-04,screening-04,2026-06-30,excluded,exclude-out-of-scope,official_documentation,https://www.ri.cmu.edu/robotics-groups/driverless-intelligent-vehicles-lab/,unversioned@2026-06-30,2026-06-30,NR,55dd0763ae985e5ba5a19481687cb808ccf30e096605030a51e7ddacf76460f8,"Statement tab, ""Adversarial Multi-Agent Systems"" section","The lab page lists planning, control, perception, autonomous-racing themes, and IAC participation but provides no course generator, course representation, generated-course metric, or precise technical boundary-transfer evidence.",NR
A-C0131-04,calibration,C0131,f6d6751028deb850b0a22a8e72e9a97f360a598c09944522c8285ca5d0199c91,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-04,screening-04,2026-06-30,included,include-1,full_text,https://arxiv.org/pdf/2503.01471v1,arXiv:2503.01471v1 (accepted preprint),2026-06-30,https://arxiv.org/pdf/2503.01471v1,5c73cafa8c22f042be02a8fc6729f3cb6de510c054e3646a2aade76e60b5ecd0,Figure 2; Section III.A Architecture; Section IV Benchmarking; Section V.B Vision-based Navigation Task,NR,"The simulator creates and independently randomizes obstacle-mesh environments, and its evaluated multirotor task performs fast collision-constrained navigation through a cluttered corridor; those randomized corridor constraints constitute generated course geometry."
A-C0145-04,calibration,C0145,ff66ca310a6693cb1527e134089545afdd97b493329b697732d9616273888d84,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-04,screening-04,2026-06-30,included,include-1,full_text,https://arxiv.org/pdf/2308.12762v1,arXiv:2308.12762v1,2026-06-30,https://arxiv.org/pdf/2308.12762v1,a4d9da6d8dc70857642dec1eb4ecc71b240686cb68582296184f82de9e87f790,"Section 3 Problem Definition, especially Section 3.0.2 Road Topology for Autonomous Vehicle; Section 5.2 Reinforcement Learning Agent; Figure 27",NR,"Transferable adjacent-domain mapping: the generated cubic-spline road centerline, lane bounds, segment sequence, and validity constraints map directly to a robot-racing course corridor without changing RIGAA's road-topology generation claim."
A-C0168-04,calibration,C0168,cb37fbd6e59f5cbf48ea347b9df6c3ee0a85d8958beb82732e000f1afcec431c,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-04,screening-04,2026-06-30,included,include-1,full_text,https://robonation.org/app/uploads/sites/2/2022/10/2022-RobotX_Team-Handbook_v3.0.pdf,2022 Maritime RobotX Team Handbook v3.0 (2022-10-26),2026-06-30,https://robonation.org/app/uploads/sites/2/2022/10/2022-RobotX_Team-Handbook_v3.0.pdf,a9bf574bde799ccb466c6d95c98a6cb8924bab6395954edb57a260f4da8a32af,Section 2.5.3 Task 3 - Follow the Path; Figure 5; Table 5; Section 4.4 Obstacle Avoidance,NR,"The handbook specifies an ordered entrance/path/exit buoy sequence and random obstacle-buoy placement, directly parameterizing marine-course geometry; its reusable competition course set also supports include-2."
A-C0173-04,calibration,C0173,e231a8d21d5d8eb6cbb9e8e73d957b0906cacc5b08407c1468abbf33b38c270d,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-04,screening-04,2026-06-30,included,include-1,full_text,https://proceedings.mlr.press/v155/jain21b/jain21b.pdf,PMLR v155 (2021),2026-06-30,https://proceedings.mlr.press/v155/jain21b/jain21b.pdf,83f24aad0cb3242fdcb9f81dbe8d53de0b832bf7ffb7517c7a114c129c98d0ba,"Appendix B Experiments on F1TENTH Platform, ""Experiment design"" paragraph, p. 12",NR,The report explicitly adapts a random track generator and generates four tracks; inclusion therefore precedes treating its fixed-track control experiments as boundary evidence.
A-C0183-04,calibration,C0183,f66deb344cc5476680b8465712116cc4cbd43134792f6daa2f47ab60d9a613e7,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-04,screening-04,2026-06-30,boundary,boundary,full_text,https://proceedings.mlr.press/v155/song21a/song21a.pdf,PMLR v155 (2021),2026-06-30,https://proceedings.mlr.press/v155/song21a/song21a.pdf,ac08a94f2a8a1dd614140626c5c9a808b7e40312ba3b37f27771ed22fd363447,"Section 5.3 Flying Through a Gate, Equation (4), p. 11",NR,Boundary transfer: validate generated drone-course gates by requiring collision-free passage inside the gate region and report the source's success reward; Flightmare varies the vehicle start pose around one static gate and does not generate course geometry.
A-C0187-04,calibration,C0187,b0a795abdec69e57dbf28d2ece9ee64fd325eccda10a8d72353fc815fbf9e5c6,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-04,screening-04,2026-06-30,excluded,exclude-appearance-dynamics,official_documentation,https://byu-holoocean.github.io/holoocean-docs/v1.0.0/usage/scenarios.html#location-randomization;https://byu-holoocean.github.io/holoocean-docs/v1.0.0/usage/scenarios.html#what-is-a-scenario,HoloOcean 1.0.0,2026-06-30,https://byu-holoocean.github.io/holoocean-docs/v1.0.0/usage/scenarios.html,d1c51cac66c5dd9ebb83402605a2815dae24eeb5642eea950e598ac356284961,#location-randomization; #what-is-a-scenario,The versioned scenario schema explicitly keeps the world or map unchanged and only loads that fixed world while placing agents and randomizing their start location or rotation; it does not generate or parameterize course geometry.,NR
