assignment_id,phase,candidate_id,input_sha256,snapshot_sha256,batch_id,coder_id,screened_on,screening_status,criterion,access_status,source_urls,evidence_version,evidence_retrieved_on,evidence_archive_url,evidence_sha256,screening_locator,exclusion_reason,notes
A-C0009-06,calibration,C0009,256e85758a73997a36446568d476851c0ce211a78f1c8498ad83302dfc69e174,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-06,screening-06,2026-06-30,included,include-1,full_text,https://web.archive.org/web/20240415155822id_/http://trackgen.pierlucalanzi.net/trackgen2010.pdf,DOI:10.1109/TCIAIG.2011.2163692 author manuscript,2026-06-30,https://web.archive.org/web/20240415155822id_/http://trackgen.pierlucalanzi.net/trackgen2010.pdf,96c04acf36aa8db5ac156d363258a029007f67fca270b77d5504928314941aa9,"PDF pp. 4-6, Section V (Track Representation), Algorithm 1 (Generate the track from the genotype)",NR,Also satisfies include-3: curvature- and speed-profile entropy are evaluated across evolved tracks.
A-C0011-06,calibration,C0011,bf0c18c88d755766762ba324d0ee78b07cac4785d5841de27583e22d82406302,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-06,screening-06,2026-06-30,included,include-1,full_text,https://doi.org/10.15676/ijeei.2016.8.4.6,version of record DOI:10.15676/ijeei.2016.8.4.6,2026-06-30,https://doi.org/10.15676/ijeei.2016.8.4.6,653c84ca93cecdadc6614e817765da0422340cf249b5fb7824c6c83fbb5a632a,"PDF pp. 5-9, Sections 4 (Track Representation), 5 (Fitness Function), and 6 (Search Algorithm)",NR,Also satisfies include-3: validity and playability fitness functions are applied to generated tracks.
A-C0015-06,calibration,C0015,079c8e9a1df260402a376739aa0fb944d8fd036dcc7318b0c6c41ddedc5503e4,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-06,screening-06,2026-06-30,boundary,boundary,full_text,https://documents.un.org/api/symbol/access?s=E/ECE/TRANS/505/Rev.3/Add.156&l=en&t=pdf,E/ECE/TRANS/505/Rev.3/Add.156 dated 2021-03-04,2026-06-30,https://documents.un.org/api/symbol/access?s=E/ECE/TRANS/505/Rev.3/Add.156&l=en&t=pdf,973e79b5dbb3894a96f12c1127445b99f8b5903b39c3d0e0aa462b5aa67a592e,"paragraphs 5.2.1, 6.2.3(g), and 7.1",NR,"Boundary transfer: generated-course validity should enforce lane containment, declared road ODD constraints, and sensing coverage of course geometry and boundaries."
A-C0017-06,calibration,C0017,9a32adbcbf8984869c04b09746181d34e6b3b339c9b1fcfeecb84ed69110560d,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-06,screening-06,2026-06-30,included,include-1,official_documentation,https://github.com/Farama-Foundation/Gymnasium/blob/bc65b2a5d20b461e0b0933023222d961de5b14b4/gymnasium/envs/box2d/car_racing.py#L307-L494,Gymnasium commit bc65b2a5d20b461e0b0933023222d961de5b14b4; CarRacing-v3,2026-06-30,https://github.com/Farama-Foundation/Gymnasium/archive/bc65b2a5d20b461e0b0933023222d961de5b14b4.tar.gz,f8b6ee5c3f54f51830275bf885a9970351c244ecf7a607e3a94eff4133a3c9c2,gymnasium/envs/box2d/car_racing.py lines 307-494,NR,Also satisfies include-2: CarRacing-v3 exposes the generated track through a reusable benchmark environment.
A-C0063-06,calibration,C0063,6dd04aaf421191408960759ccc51d1c784d1c9db9d72c96c2babf534b7fbaa8c,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-06,screening-06,2026-06-30,included,include-1,official_documentation,https://github.com/AntoineRichard/TrackGen/blob/cf9e9433eafa30c8311476cf75a356dd42c541cd/README.md#L3-L101,TrackGen commit cf9e9433eafa30c8311476cf75a356dd42c541cd,2026-06-30,https://github.com/AntoineRichard/TrackGen/archive/cf9e9433eafa30c8311476cf75a356dd42c541cd.tar.gz,ef7bceba7058ec708f8c3c5e7136244bec6c669dec9ec470192f2f2a86df9ddd,"README.md lines 3-28, 74-101",NR,"Also satisfies include-2: the Track and GateSequence interfaces expose centerlines, borders, validity, gate centers, and orientations."
A-C0097-06,calibration,C0097,97100b83705cba3a38f9c210fcce4fcef0341c7b47f3966570ea8561dc10a1f3,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-06,screening-06,2026-06-30,included,include-1,full_text,https://openaccess.thecvf.com/content/CVPR2021/papers/Mi_HDMapGen_A_Hierarchical_Graph_Generative_Model_of_High_Definition_Maps_CVPR_2021_paper.pdf,CVPR 2021 version of record DOI:10.1109/CVPR46437.2021.00421,2026-06-30,https://openaccess.thecvf.com/content/CVPR2021/papers/Mi_HDMapGen_A_Hierarchical_Graph_Generative_Model_of_High_Definition_Maps_CVPR_2021_paper.pdf,49217d68969ec0ad5cdd9cf1932912f666775ba88679fc989e689de8f67c0f89,"PDF pp. 1-5, Sections 1 and 3.1-3.2, Figures 1-3",NR,Adjacent-domain mapping: generated HD-map lane graphs and centerline coordinates map directly to connected racing-course centerlines and road corridors without changing the graph-generation claim.
A-C0128-06,calibration,C0128,bb7c89c66b6cce4debf36d75b49d0b9b7ebe75a95d435a6ba8c2d3a8629cee4f,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-06,screening-06,2026-06-30,included,include-1,full_text,https://web.archive.org/web/20180720100708id_/http://mediatum.ub.tum.de/doc/1379638/document.pdf,author manuscript DOI:10.1109/IVS.2017.7995802,2026-06-30,https://web.archive.org/web/20180720100708id_/http://mediatum.ub.tum.de/doc/1379638/document.pdf,fa78a36bb0b499551b245bf93ae44c6ea6338b49f8ab075fc6e79922fe1fab86,"PDF p. 2, Portability feature; PDF p. 5, Section V.A (Road Network)",NR,Adjacent-domain mapping: serialized interconnected lanelets with left/right boundaries map directly to racing-course corridors while preserving the CommonRoad XML geometry and interchange claim.
A-C0136-06,calibration,C0136,380e4322482222a17acb0eb0b8dc9b36adfafb1be50f93160c2491a4ffcd2278,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-06,screening-06,2026-06-30,included,include-1,full_text,https://digitalcollection.zhaw.ch/bitstreams/c06a4f2a-a833-4e82-8880-c4159addb4d4/download,accepted manuscript DOI:10.1109/SBST52555.2021.00011,2026-06-30,https://digitalcollection.zhaw.ch/bitstreams/c06a4f2a-a833-4e82-8880-c4159addb4d4/download,e0c9723c8d01665aaec37115001bd5064b4bb40f6c0276e847cbd94a02438fec,"PDF pp. 5-7, Section III.A-D, Figure 5",NR,"Also satisfies include-2: the CPS competition framework defines a road-point representation, generated-road validation, and benchmark metrics."
A-C0145-06,calibration,C0145,ff66ca310a6693cb1527e134089545afdd97b493329b697732d9616273888d84,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-06,screening-06,2026-06-30,included,include-1,full_text,https://arxiv.org/pdf/2308.12762v1,arXiv:2308.12762v1,2026-06-30,https://arxiv.org/pdf/2308.12762v1,a4d9da6d8dc70857642dec1eb4ecc71b240686cb68582296184f82de9e87f790,"PDF p. 7, Section 3.0.2 (Road topology for autonomous vehicle); PDF pp. 11-13, Section 5.1.2",NR,Adjacent-domain mapping: generated smooth two-lane road topologies with segment and validity constraints map directly to racing-course corridors without changing the test-scenario generation claim.
A-C0147-06,calibration,C0147,092bd6b5d78be8d5af0184cd0fabcf4c345d369d3cc257c68cc97315fc9f63fe,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-06,screening-06,2026-06-30,included,include-1,official_documentation,https://github.com/osrf/vrx/blob/9bab68ffffef0d472ba8cfacdb740ae173592019/vrx_gazebo/scripts/generate_avoid_obstacles_buoys#L5-L95,VRX 1.0.0 commit 9bab68ffffef0d472ba8cfacdb740ae173592019,2026-06-30,https://github.com/osrf/vrx/archive/9bab68ffffef0d472ba8cfacdb740ae173592019.tar.gz,bb4a4d678129905a906de8193e076d584bfba9ca42d905984b7b62a7579d8c7a,vrx_gazebo/scripts/generate_avoid_obstacles_buoys lines 5-28 and 67-95,NR,The authoritative VRX companion script randomly places buoy obstacles under spacing constraints and serializes the resulting RobotX obstacle course as SDF.
