assignment_id,phase,candidate_id,input_sha256,snapshot_sha256,batch_id,coder_id,screened_on,screening_status,criterion,access_status,source_urls,evidence_version,evidence_retrieved_on,evidence_archive_url,evidence_sha256,screening_locator,exclusion_reason,notes
A-C0001-03,main,C0001,d270eedaa9e11fbb23a369eb8cbda605ca61e780616d6ca95b35ad4fd5019beb,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-03,screening-03,2026-06-30,included,include-1,official_documentation,https://sourceforge.net/p/torcs/code/ci/7ed3e067f1a1aae917b9bf1aa054dde7c339398d/tree/torcs/torcs/src/tools/trackgen/maintrackgen.cpp,commit:7ed3e067f1a1aae917b9bf1aa054dde7c339398d,2026-06-30,https://sourceforge.net/p/torcs/code/ci/7ed3e067f1a1aae917b9bf1aa054dde7c339398d/tree/torcs/torcs/src/tools/trackgen/maintrackgen.cpp,312baf44a68a4a06a76baa9ed25bee2460df3316fc89af708bb7545f470a737a,torcs/torcs/src/tools/trackgen/maintrackgen.cpp lines 400-474; torcs/torcs/src/tools/trackgen/track.cpp lines 2818-2845,NR,NR
A-C0004-03,main,C0004,82a7a309b7df3aa69f63c39d5d141747cffe0d3d39037850ea4449ada1452599,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-03,screening-03,2026-06-30,included,include-1,full_text,https://arxiv.org/pdf/2408.06346;https://doi.org/10.1109/acii63134.2024.00034,arXiv:2408.06346,2026-06-30,https://arxiv.org/abs/2408.06346,8e84c1add6192268ab50f5086201ebcb91f342786604b0eddc9fa97e2306f74c,"Sections III-A to III-C; Section IV-B, Racetrack Representation; Section IV-B.3, Playable Racetracks via Dijkstra",NR,NR
A-C0005-03,main,C0005,35b02ee0b6a91ffc0c813f8053b49dfbfa2d8abefd568aad0619cb72ebf413fa,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-03,screening-03,2026-06-30,excluded,exclude-insufficient-detail,official_documentation,https://github.com/DiogoAABranco/Solid-Rally-Plus/tree/2d3e3af16d7c2845cbe63b620d8b4a8fd709e542,commit:2d3e3af16d7c2845cbe63b620d8b4a8fd709e542,2026-06-30,https://github.com/DiogoAABranco/Solid-Rally-Plus/tree/2d3e3af16d7c2845cbe63b620d8b4a8fd709e542,22fbc9572b074314e30f3292967d74e391e63ec36602eb1ae8854c741555dbde,"README.md line 1; pinned recursive tree, Assets/Solid Rally/Materials/TrackBuilder* and static racetrack asset paths","The pinned repository README contains only the project name, and the inspected tree exposes assets but no technical documentation or source-native generator sufficient to support a course-generation claim.",NR
A-C0010-03,main,C0010,d147e03deae8b08a868bff088824148e52ac27706d56e7b645fc7fda112abef0,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-03,screening-03,2026-06-30,included,include-1,full_text,https://web-archive.southampton.ac.uk/cogprints.org/5221/1/Togelius2006Making.pdf,author-manuscript@2006,2026-06-30,https://web-archive.southampton.ac.uk/cogprints.org/5221/1/Togelius2006Making.pdf,61363a18d5bc8842654cdd49b656e8c0bee3a6aa6a3f185b92eb4a705bd61c97,"Section 4.3, Track evolution; Section 6, Track evolution",NR,NR
A-C0016-03,main,C0016,744708d0cbbd5eb9278dfe7301b47df65e77943c47eeb36073221c1ef31d61b9,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-03,screening-03,2026-06-30,included,include-1,full_text,https://arxiv.org/pdf/2110.02439,arXiv:2110.02439,2026-06-30,https://arxiv.org/abs/2110.02439,3057dd878118a2b088b8a01c69580c9cf752139c97daf76c622a2bfb1906bc5f,"Appendix D.2, CarRacing; Appendix D.2, Level generation; Figure 18",NR,NR
A-C0019-03,main,C0019,c7c5fbde19021a4d64577a0315af8e5763942cce2837e46d229d37d1f02f4913,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-03,screening-03,2026-06-30,included,include-1,full_text,https://proceedings.mlr.press/v139/jiang21b/jiang21b.pdf,PMLR-v139@2021,2026-06-30,https://proceedings.mlr.press/v139/jiang21b.html,0da6131e2c8adef29fa096131b9e6f2c73e47fc92a8e03ad0eb985915321e878,"Sections 2-3; Algorithm 1, Prioritized Level Replay; Section 4.1, Minigrid",NR,Transfer mapping: selecting and replaying procedurally generated navigation levels maps to selecting a robot-course distribution without changing the method's technical claim.
A-C0022-03,main,C0022,a6d637485748cf1c5910467b73c36336d3030b687fc1d9ca9468280f15d0cecb,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-03,screening-03,2026-06-30,included,include-1,full_text,https://arxiv.org/pdf/1906.05409;https://doi.org/10.1145/3293882.3330566,arXiv:1906.05409,2026-06-30,https://arxiv.org/abs/1906.05409,0eee6ddc2c7ab45ff1ed0dc262118d0aba25e39bf6448a7330e8d8951c2f4106,"Section 3, AsFault; Section 3.1, Road Network Representation; Section 3.2, Test Generation",NR,Transfer mapping: search-generated self-driving road networks are ordered ground-course geometry and map directly to robot courses without changing the generator.
A-C0024-03,main,C0024,d57d8adccb7cea6b3ac9988c958b2061273cc8aef007cac992ed3fb9cb4202cb,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-03,screening-03,2026-06-30,included,include-1,full_text,https://arxiv.org/pdf/2401.14682;https://doi.org/10.1145/3643659.3643926,arXiv:2401.14682,2026-06-30,https://arxiv.org/abs/2401.14682,c7602a67fca9bbe3f8f555847aeab907871484d2343e08f662113a8e95d70015,"Section 3, Frenilla; Section 3.3, Genetic Algorithm; Figure 2",NR,Transfer mapping: Frenet-encoded generated ADS roads are ground-course geometries reusable as robot courses without changing the search representation.
A-C0031-03,main,C0031,994e24ac0f8661b7f644614974f544f465c379d7da4107afcc8f7f9cbe9a2c03,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-03,screening-03,2026-06-30,boundary,boundary,full_text,https://arxiv.org/pdf/2008.07971;https://doi.org/10.1109/lra.2021.3064284,arXiv:2008.07971,2026-06-30,https://arxiv.org/abs/2008.07971,74f948d03d56d44e71925ff9f26005953268d455325bfc072f0822f459e035e2,"Section III-A, Reward; Figure 3, course progress; Section IV-A and Table II, lap-time comparison; Figure 7 caption",NR,Boundary transfer only: the survey transfers the course-progress proxy reward and second-lap lap-time reporting practice to generated-course evaluation; the source trains and evaluates on given tracks and contributes no course generator.
A-C0036-03,main,C0036,c82afccacc16588c4e540a6bcb92322ce1a490163c0aa065deba209ea5d09a64,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-03,screening-03,2026-06-30,excluded,exclude-insufficient-detail,abstract_only,https://doi.org/10.1115/DSCC2011-6097;https://www.semanticscholar.org/paper/e3363e73a5584fddad31cae5509b9afae84a2f84,version-of-record@2011,2026-06-30,NR,NR,"ASME DOI record, access-controlled full-text link; Semantic Scholar record, openAccessPdf status CLOSED and title/authors/identifiers fields","Only bibliographic metadata was accessible, so the scope and technical details of the reported racing-line method cannot support a survey claim.","DOI/publisher and registered full-text endpoints denied access; exact-title/author searches, OpenAlex, Semantic Scholar, Crossref, Unpaywall, and applicable official project or repository checks found no inspectable complete report."
