assignment_id,phase,candidate_id,input_sha256,snapshot_sha256,batch_id,coder_id,screened_on,screening_status,criterion,access_status,source_urls,evidence_version,evidence_retrieved_on,evidence_archive_url,evidence_sha256,screening_locator,exclusion_reason,notes
A-C0001-05,main,C0001,d270eedaa9e11fbb23a369eb8cbda605ca61e780616d6ca95b35ad4fd5019beb,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-05,screening-05,2026-06-30,included,include-2,official_documentation,https://sourceforge.net/p/torcs/code/ci/7ed3e067f1a1aae917b9bf1aa054dde7c339398d/tree/torcs/torcs/data/tracks/aalborg/aalborg.xml?format=raw;https://sourceforge.net/p/torcs/code/ci/7ed3e067f1a1aae917b9bf1aa054dde7c339398d/tree/torcs/torcs/doc/man/trackgen.6?format=raw,TORCS commit 7ed3e067f1a1aae917b9bf1aa054dde7c339398d,2026-06-30,https://sourceforge.net/p/torcs/code/ci/7ed3e067f1a1aae917b9bf1aa054dde7c339398d/tree/torcs/torcs/data/tracks/aalborg/aalborg.xml?format=raw,bfd4bfc66977a515e1d5bafb37e1698adaa9b05808d4da003f94d98a570a7b57,"doc/man/trackgen.6 lines 1-45; data/tracks/aalborg/aalborg.xml lines 21-30, 57-74, 79-85, 125-178",NR,NR
A-C0002-05,main,C0002,2450b25a3ab588f6d3e830da889e4bac48561cc3af5b4ee7d6a57d025c55e160,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-05,screening-05,2026-06-30,included,include-2,official_documentation,https://forge.a-lec.org/speed-dreams/speed-dreams-code/raw/commit/6080e2bca084443be7fd0f3ab4f75430633ee978/doc/man/sd2-trackgen.6;https://forge.a-lec.org/speed-dreams/speed-dreams-data/raw/commit/d6754a1c0b74f607eab8abd67900b9bed0f423a6/data/tracks/circuit/jarama/jarama.xml,Speed Dreams code commit 6080e2bca084443be7fd0f3ab4f75430633ee978; data commit d6754a1c0b74f607eab8abd67900b9bed0f423a6,2026-06-30,https://forge.a-lec.org/speed-dreams/speed-dreams-data/raw/commit/d6754a1c0b74f607eab8abd67900b9bed0f423a6/data/tracks/circuit/jarama/jarama.xml,f38862002335ca4a8469fd34505fa06491d1500c5c48113e4e1a5d926ac5eb52,doc/man/sd2-trackgen.6 lines 1-45; data/tracks/circuit/jarama/jarama.xml lines 1-20 and 545-700,NR,NR
A-C0003-05,main,C0003,1734ebc62e9def5a18b9cb5bebe4f1e2af9fbc1372753d308862b0ca37d56232,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-05,screening-05,2026-06-30,included,include-1,full_text,http://re.public.polimi.it/bitstream/11311/984831/1/as2014.pdf;https://r.jina.ai/http://re.public.polimi.it/bitstream/11311/984831/1/as2014.pdf,author manuscript dated 2014-08-04,2026-06-30,NR,0b1da243416eaf96e81121a1418be1ea006b2bebdb89ef229630020f12cc72f5,Abstract; Section 3 TrackGen; Section 4 Track-generation backend,NR,NR
A-C0005-05,main,C0005,35b02ee0b6a91ffc0c813f8053b49dfbfa2d8abefd568aad0619cb72ebf413fa,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-05,screening-05,2026-06-30,excluded,exclude-out-of-scope,official_documentation,https://github.com/DiogoAABranco/Solid-Rally-Plus/archive/2d3e3af16d7c2845cbe63b620d8b4a8fd709e542.tar.gz,commit 2d3e3af16d7c2845cbe63b620d8b4a8fd709e542,2026-06-30,https://github.com/DiogoAABranco/Solid-Rally-Plus/archive/2d3e3af16d7c2845cbe63b620d8b4a8fd709e542.tar.gz,8828dd9d1d8b385538e119fa29b455ab558320c64df7ca82c13a20a4172a07a3,repository tree; Assets/Extras/HighroadEngine/Common/Scripts/Editor/WaypointsEditor.cs,"The repository implements a rally game and a waypoint editor for fixed scenes, but no source-native course generator or generated-course interchange contribution.",NR
A-C0006-05,main,C0006,9c9ad3ea9a7123e1df35713e6a2802804c4eb2deb884c085e0a6d8649b9dd558,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-05,screening-05,2026-06-30,included,include-1,full_text,https://arxiv.org/pdf/2012.13681v2,arXiv:2012.13681v2,2026-06-30,https://arxiv.org/pdf/2012.13681v2,35fab1daecfccb222c2feac79cc5b019ebdc99f9b1b8d0efa300cbe542606fa0,Abstract; Section III PGDrive Simulator; Algorithm 1 Block Incremental Generation,NR,Adjacent-domain mapping: generated connected road-block networks map directly to racing-course road corridors and junction topology.
A-C0008-05,main,C0008,dba4a85aac9045e4c82e07f6ee9b7bb290a0863d1b581e94c4c86b8eba3b2df5,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-05,screening-05,2026-06-30,included,include-1,full_text,https://arxiv.org/pdf/2303.17900v2;https://doi.org/10.1109/iv55152.2023.10186533,arXiv:2303.17900v2,2026-06-30,https://arxiv.org/pdf/2303.17900v2,a16724999de0aa16fbdd1ee5d178a77a1dbd7cdbf31ed7efeaa30b6c1aa518f8,Abstract; Section III Procedural Roundabout Generation; Section IV Evaluation,NR,Adjacent-domain mapping: generated roundabout lanes and OpenDRIVE road geometry map to constrained racing-course corridors.
A-C0010-05,main,C0010,d147e03deae8b08a868bff088824148e52ac27706d56e7b645fc7fda112abef0,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-05,screening-05,2026-06-30,included,include-1,full_text,http://julian.togelius.com/Togelius2006Making.pdf;https://web-archive.southampton.ac.uk/cogprints.org/5221/,author-hosted 2006 workshop paper,2026-06-30,http://julian.togelius.com/Togelius2006Making.pdf,61363a18d5bc8842654cdd49b656e8c0bee3a6aa6a3f185b92eb4a705bd61c97,Section 2 The car racing problem; Section 6 Track evolution,NR,NR
A-C0016-05,main,C0016,744708d0cbbd5eb9278dfe7301b47df65e77943c47eeb36073221c1ef31d61b9,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-05,screening-05,2026-06-30,included,include-1,full_text,https://proceedings.neurips.cc/paper_files/paper/2021/file/0e915db6326b6fb6a3c56546980a8c93-Paper.pdf,NeurIPS 2021 proceedings version,2026-06-30,https://proceedings.neurips.cc/paper_files/paper/2021/file/0e915db6326b6fb6a3c56546980a8c93-Paper.pdf,4d6dac8a6ac16e29e063ac6e47a3e8b6b7b860dd845dafd430574df55f780d93,"Figure 1; Section 6 Experiments, CarRacing environment",NR,NR
A-C0021-05,main,C0021,04cd9108b968d07cdbf7dae29f82dca7059977f5a4b24a30ea5759433553a168,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-05,screening-05,2026-06-30,included,include-1,full_text,https://proceedings.mlr.press/v162/parker-holder22a/parker-holder22a.pdf,PMLR 162 (2022) version of record,2026-06-30,https://proceedings.mlr.press/v162/parker-holder22a/parker-holder22a.pdf,592e2a3fa44fbd0d652b234fe38ac70d754e0199a1e808b2e671b1685a457938,"Section 3 Adversarially Compounding Complexity; Figures 1, 3, 5, and 17; Appendix environment design",NR,"Adjacent-domain mapping: edited maze obstacle tiles and generated level topology map to course boundaries, connectivity, and traversable corridors."
A-C0027-05,main,C0027,c7a52ccc5b0040e1b4ece834ad60d6529eed434dae20a18a1dedaabf03984091,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-05,screening-05,2026-06-30,included,include-1,full_text,https://arxiv.org/pdf/2411.04246v1,arXiv:2411.04246v1,2026-06-30,https://arxiv.org/pdf/2411.04246v1,4c842df0cd9cc9dbac24f18ec05915ad37de5096eb0a3f262143c81de7eb20d1,"Section III Methodology, subsection Waypoint Generator and Obstacle Manager; Figure 3",NR,NR
A-C0034-05,main,C0034,3910ea7aedcc17373800c02bc095b8d95be8713773e11c7ec41331c07d5aba63,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-05,screening-05,2026-06-30,excluded,exclude-out-of-scope,official_documentation,https://www.gran-turismo.com/us/products/gtsport/,Gran Turismo Sport 2017 product page@2026-06-30,2026-06-30,NR,a23daee34ffbd4ee4ae9795a1f40e8eb8ad6098b4b13d804e0d7ace6e042afcf,"Features, Tracks subsection","The official page lists 18 fixed locations and 54 layouts and provides no course generator, parameterized-course interface, or course-design artifact.",NR
A-C0038-05,main,C0038,0a8abaeab14507cdb10647da0d42db12823cabb08971166639b484fc5e91c223,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-05,screening-05,2026-06-30,excluded,exclude-fixed-racing-line,abstract_only,"http://mediatum.ub.tum.de/node?id=1509975;https://api.semanticscholar.org/graph/v1/paper/DOI:10.1080/00423114.2019.1631455?fields=title,abstract,year,url,openAccessPdf,authors;https://doi.org/10.1080/00423114.2019.1631455;https://www.tandfonline.com/doi/pdf/10.1080/00423114.2019.1631455",DOI version of record,2026-06-30,NR,1daa56429f331862197692aca572cf573fa338fa939b057d1eadc986ccbcc6f5,"Semantic Scholar DOI record, abstract sentences 1-7",The accessible abstract describes minimum-curvature trajectory and velocity-profile optimization inside existing racetrack boundaries; it does not generate course geometry.,"Publisher PDF required access, the mediaTUM records exposed no retrievable full text, and exact-title repository/index searches found no accessible complete copy."
A-C0041-05,main,C0041,831e98f0bea3e351840d1df928a50d8eb265448259260da1a882bc1912b1c10d,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-05,screening-05,2026-06-30,excluded,exclude-fixed-racing-line,abstract_only,http://mediatum.ub.tum.de/node?id=1534478;https://doi.org/10.1080/00423114.2019.1704804;https://r.jina.ai/http://www.tandfonline.com/doi/pdf/10.1080/00423114.2019.1704804;https://www.tandfonline.com/doi/pdf/10.1080/00423114.2019.1704804,DOI version of record,2026-06-30,NR,a9f09276b4bc5a228f32baeda463fe0842f797c3f3cb29bb6f7bb78d36d07f65,"Taylor & Francis DOI record, Abstract paragraph",The available abstract optimizes a time-optimal trajectory on an existing racetrack with a friction map and does not generate or parameterize the course geometry.,Publisher full text required access; mediaTUM and exact-title repository searches did not yield retrievable complete report bytes.
A-C0042-05,main,C0042,b9af0851e94c6a622bc6b2d63e652ab2dc4881ce052dc38bea0be191110123c5,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-05,screening-05,2026-06-30,boundary,boundary,full_text,https://arxiv.org/pdf/2002.04794v1,arXiv:2002.04794v1,2026-06-30,https://arxiv.org/pdf/2002.04794v1,53fad9b164cd7dc06b71cf24d9ef6987b5f108dbdcb0bae6aeda8c4c9452e355,"Section IV Algorithm, especially IV-B Minimum time to traverse on a fixed trajectory; Section V Experiments",NR,"Boundary transfer: minimum feasible lap time under friction-circle, actuation, and track-boundary constraints is retained as a dynamics-grounded course difficulty and feasibility metric."
A-C0045-05,main,C0045,2c5b0d99dba6467a71cb15cb2686a470a8b75fb407a61d827ec0a5ab8bf5f944,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-05,screening-05,2026-06-30,excluded,exclude-out-of-scope,official_documentation,https://github.com/erincatto/box2d/archive/56edae79f2949d86142b03450d5d60f63bcf5a6f.tar.gz,commit 56edae79f2949d86142b03450d5d60f63bcf5a6f,2026-06-30,https://github.com/erincatto/box2d/archive/56edae79f2949d86142b03450d5d60f63bcf5a6f.tar.gz,fa412f9d70d34a8a94618db71406817da23cd77ada45ce5d748a02db6363073d,README.md lines 1-46,"Box2D is a general 2D collision and rigid-body physics engine; its documented contribution contains no course generation, representation, or course benchmark.",NR
