assignment_id,phase,candidate_id,input_sha256,snapshot_sha256,batch_id,coder_id,screened_on,screening_status,criterion,access_status,source_urls,evidence_version,evidence_retrieved_on,evidence_archive_url,evidence_sha256,screening_locator,exclusion_reason,notes
A-C0003-06,main,C0003,1734ebc62e9def5a18b9cb5bebe4f1e2af9fbc1372753d308862b0ca37d56232,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-06,screening-06,2026-06-30,excluded,exclude-insufficient-detail,abstract_only,https://doi.org/10.1016/j.asoc.2014.11.010;https://re.public.polimi.it/oai/request?verb=GetRecord&metadataPrefix=didl&identifier=oai%3Are.public.polimi.it%3A11311%2F984831,version-of-record DOI 10.1016/j.asoc.2014.11.010; repository datestamp 2023-05-16,2026-06-30,NR,d5fa23f18210696cae818480039faa1d2d889afa72c0f82f603c0b9511ef6544,"OAI DIDL record, dc:title/dc:rights and d:Component resources 11311_984831_1 and 11311_984831_4","The repository identifies two PDF components, but no inspectable full text was retrieved to verify TrackGen's technical generator.","Official bitstreams returned 403; DOI, publisher, exact-title, indexes, repository, author-page, and companion searches were attempted."
A-C0007-06,main,C0007,0d45d88f38ffa97d4571d254f2ac49e031148a01324bc4775a1132947f0cba86,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-06,screening-06,2026-06-30,included,include-2,official_documentation,https://publications.pages.asam.net/standards/ASAM_OpenDRIVE/ASAM_OpenDRIVE_Specification/latest/specification/index.html;https://www.asam.net/standards/detail/opendrive/,ASAM OpenDRIVE 1.9.0 (2026-05-19),2026-06-30,NR,6ff88db39649a050d9504729faf110034f49c0dc04d8dffe950d6a41ee308bff,Current Version and Scope; Description; Reference Line; Elements of ASAM OpenDRIVE,NR,"Adjacent mapping: synthetic XML road networks, reference lines, lanes, and links map directly to parameterized course interchange."
A-C0013-06,main,C0013,39c5e195e4faa59b5c8afb26b5004dcf8316e45cc3e97b9775fd7dc3e0e64e56,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-06,screening-06,2026-06-30,included,include-1,full_text,https://www.sbgames.org/proceedings2021/ComputacaoFull/217347.pdf,SBGames 2021 proceedings version,2026-06-30,https://www.sbgames.org/proceedings2021/ComputacaoFull/217347.pdf,d168baea43c3fc567c71cf0036eeecb85c0fc90f4fee3678f4adc8125b5d00ed,"pp. 136-139, Abstract, Section I, and generation method",NR,Adjacent mapping: generated isometric racing-game chain-code centerlines and tiles map to simulated racing-robot courses.
A-C0019-06,main,C0019,c7c5fbde19021a4d64577a0315af8e5763942cce2837e46d229d37d1f02f4913,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-06,screening-06,2026-06-30,included,include-1,full_text,https://proceedings.mlr.press/v139/jiang21b/jiang21b.pdf,PMLR volume 139 version of record (2021),2026-06-30,https://proceedings.mlr.press/v139/jiang21b/jiang21b.pdf,0da6131e2c8adef29fa096131b9e6f2c73e47fc92a8e03ad0eb985915321e878,"pp. 12631-12634, Sections 1-3 and Algorithm 1",NR,Adjacent mapping: prioritized level sampling and replay transfers to selecting generated course instances.
A-C0021-06,main,C0021,04cd9108b968d07cdbf7dae29f82dca7059977f5a4b24a30ea5759433553a168,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-06,screening-06,2026-06-30,included,include-1,full_text,https://proceedings.mlr.press/v162/parker-holder22a/parker-holder22a.pdf,PMLR volume 162 version of record (2022),2026-06-30,https://proceedings.mlr.press/v162/parker-holder22a/parker-holder22a.pdf,592e2a3fa44fbd0d652b234fe38ac70d754e0199a1e808b2e671b1685a457938,"pp. 17420-17424, Figure 1, Section 3, Algorithm 1",NR,Adjacent mapping: maze and traversal-terrain generation/editing transfers to course-layout mutation and selection.
A-C0026-06,main,C0026,4a11e5b16e5ed427bdc7fa4f148eb75912c7db85a730748652b4b5c04728deec,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-06,screening-06,2026-06-30,included,include-1,full_text,https://rpg.ifi.uzh.ch/docs/IROS21_Yunlong.pdf,IROS 2021 author manuscript,2026-06-30,NR,cf39bc90b01921b689ba911a665636972366fc4cf55da7dbfb6d1b995132faa4,"pp. 1-4, Abstract, Section I, Section III-B, track-randomization discussion",NR,"Tracks are 3D gate sets, and training/evaluation uses strongly randomized and randomly generated configurations."
A-C0030-06,main,C0030,67f0ec817d7ba8dd2c33b8d1d3b3e7a5429229a87f2f124d7d534e6bb9567390,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-06,screening-06,2026-06-30,excluded,exclude-insufficient-detail,official_documentation,https://www.polyphony.co.jp/products/,unversioned@2026-06-30,2026-06-30,NR,1fa617291589e34f2ecf94904a0ec0f7ca11343fbfd0cf2c5a376b5e4b9eb407,"Products page, series overview and Gran Turismo (1997) entry","The product catalogue identifies a driving game but no technical course generator, representation, metric, benchmark, or boundary transfer.","Publisher, exact-title, indexes, and official product pages were checked."
A-C0031-06,main,C0031,994e24ac0f8661b7f644614974f544f465c379d7da4107afcc8f7f9cbe9a2c03,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-06,screening-06,2026-06-30,boundary,boundary,full_text,https://arxiv.org/pdf/2008.07971v2,arXiv 2008.07971v2,2026-06-30,https://arxiv.org/pdf/2008.07971v2,74f948d03d56d44e71925ff9f26005953268d455325bfc072f0822f459e035e2,"pp. 1-4, Sections I and III-A, Figures 1 and 4",NR,"Transfer: report track identity, lap time, progress, completion, and wall contact; the source controls on fixed tracks."
A-C0032-06,main,C0032,58304018881d98b62c779c13fa3023f3b8d8dce30149dac064dadc11b3fe7d2e,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-06,screening-06,2026-06-30,boundary,boundary,full_text,https://rlj.cs.umass.edu/2024/papers/RLJ_RLC_2024_213.pdf,RLJ/RLC 2024 Paper 213,2026-06-30,https://rlj.cs.umass.edu/2024/papers/RLJ_RLC_2024_213.pdf,c688cf1bcb24e12e94ebb64ed9607527411518f07e86b6a6237a45de1abfc460,"pp. 1-6, Sections 1 and 3, Table 1, Section 4",NR,"Transfer: evaluate across named layouts and report lap time, off-track events, wall contacts, and completion."
A-C0033-06,main,C0033,0370802ddd9b17006e48cc398a1b63b986f7cfd07e8f7dfd28579413f4dd3e72,2fded9335462434c82b4b85dc828fdc31d3ba3b4a876062b8399d2ad9f209b19,screening-06,screening-06,2026-06-30,boundary,boundary,full_text,https://arxiv.org/pdf/2504.09021v2,arXiv 2504.09021v2,2026-06-30,https://arxiv.org/pdf/2504.09021v2,5217a37cdcb36323c5f10cc31a4f1ee2abe2a5348e8c8ab1cc73e9e48cfd0ad4,"pp. 1-4, Sections I and III-C, progress/off-track/collision rewards",NR,"Transfer: report progress, off-track, barrier collision, vehicle collision, and race completion per course."
