assignment_id,phase,candidate_id,input_sha256,snapshot_sha256,batch_id,coder_id,screened_on,screening_status,criterion,access_status,source_urls,evidence_version,evidence_retrieved_on,evidence_archive_url,evidence_sha256,screening_locator,exclusion_reason,notes
A-C0001-05,main,C0001,fa817f7ce2997e0243a704ea2093a7d7fd806059aa3f65554514035896bff488,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-05,screening-05,2026-07-06,excluded,exclude-insufficient-detail,abstract_only,https://sourceforge.net/projects/torcs/,unversioned@2026-07-03,2026-07-06,NR,NR,evidence_packet_manifest.csv; C0001 metadata-only row,Frozen packet contains only metadata and no inspected primary report or documentation establishing a retention condition.,Evidence limitation: metadata-only packet artifact with no staged primary report or official documentation.
A-C0002-05,main,C0002,37a7f68b5d591a47bb01c19f8642da699c8d1e39e027ee6e7f48ba6648e88b4b,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-05,screening-05,2026-07-06,excluded,exclude-insufficient-detail,abstract_only,https://forge.a-lec.org/speed-dreams/speed-dreams-code,unversioned@2026-07-03,2026-07-06,NR,NR,evidence_packet_manifest.csv; C0002 metadata-only row,Frozen packet contains only metadata and no inspected primary report or documentation establishing a retention condition.,Evidence limitation: metadata-only packet artifact with no staged primary report or official documentation.
A-C0003-05,main,C0003,fa3fe81888e5e96dde19749012c09a3dc50d355c1dd1488082e1b633086b4a7c,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-05,screening-05,2026-07-06,excluded,exclude-insufficient-detail,abstract_only,https://doi.org/10.1016/j.asoc.2014.11.010,DOI-10.1016-j.asoc.2014.11.010,2026-07-06,NR,NR,evidence_packet_manifest.csv; C0003 metadata-only row,Frozen packet contains only metadata and no inspected primary report or documentation establishing a retention condition.,Evidence limitation: metadata-only packet artifact with no staged primary report or official documentation.
A-C0005-05,main,C0005,7378d541ddc4bd0ec89fe94126d7cfdc2a0d9ad7190512c008f7c943843dbc05,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-05,screening-05,2026-07-06,excluded,exclude-insufficient-detail,abstract_only,https://github.com/DiogoAABranco/Solid-Rally-Plus,repository-HEAD@2026-07-03,2026-07-06,NR,NR,evidence_packet_manifest.csv; C0005 metadata-only row,Frozen packet contains only metadata and no inspected primary report or documentation establishing a retention condition.,Evidence limitation: metadata-only packet artifact with no staged primary report or official documentation.
A-C0006-05,main,C0006,1af29751a1ceacf907124dde3e15f85829e8b9b8c24ea3b8f225d62a2052f1ab,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-05,screening-05,2026-07-06,included,include-relevant,full_text,https://arxiv.org/pdf/2012.13681,arXiv:2012.13681v2,2026-07-06,NR,35fab1daecfccb222c2feac79cc5b019ebdc99f9b1b8d0efa300cbe542606fa0,PDF p. 1; Abstract,NR,Transferable adjacent-domain mapping: generated road-block networks map to parameterized robot-course corridors without changing the driving-simulator claim.
A-C0008-05,main,C0008,29c4df0f71eaf837a407fdf3d3355ac389670183460ffcbc5ffbbc9dfb5ae16e,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-05,screening-05,2026-07-06,included,include-relevant,full_text,https://arxiv.org/pdf/2303.17900,arXiv:2303.17900v2,2026-07-06,NR,a16724999de0aa16fbdd1ee5d178a77a1dbd7cdbf31ed7efeaa30b6c1aa518f8,PDF p. 1; Abstract,NR,Transferable adjacent-domain mapping: generated roundabout lane geometry and OpenDRIVE roads map to parameterized robot-course corridors without changing the AV-testing claim.
A-C0010-05,main,C0010,0f365abc3e1703626a68f15ca3be94f1743bb5c39e01323d4abbafc6eecc0c05,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-05,screening-05,2026-07-06,included,include-relevant,full_text,https://web-archive.southampton.ac.uk/cogprints.org/5221/1/Togelius2006Making.pdf,CogPrints 5221 (2006),2026-07-06,NR,61363a18d5bc8842654cdd49b656e8c0bee3a6aa6a3f185b92eb4a705bd61c97,PDF p. 7; Section 6 Track evolution,NR,NR
A-C0016-05,main,C0016,b42583804263b41ae7d46bb2f860a2f2dbcbe5b34bcbaec345099a1523f1ed0a,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-05,screening-05,2026-07-06,included,include-relevant,full_text,https://proceedings.neurips.cc/paper_files/paper/2021/file/0e915db6326b6fb6a3c56546980a8c93-Paper.pdf,NeurIPS 2021 proceedings,2026-07-06,NR,4d6dac8a6ac16e29e063ac6e47a3e8b6b7b860dd845dafd430574df55f780d93,PDF p. 1; Abstract,NR,Transferable adjacent-domain mapping: generated training-level configurations map to parameterized robot-course layouts without changing the environment-design claim.
A-C0021-05,main,C0021,3a10567081d58352942b0b63a9c07c4266f10b850ae86bb9b4b88f6c3b697f1a,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-05,screening-05,2026-07-06,included,include-relevant,full_text,https://proceedings.mlr.press/v162/parker-holder22a/parker-holder22a.pdf,PMLR volume 162 (ICML 2022),2026-07-06,NR,592e2a3fa44fbd0d652b234fe38ac70d754e0199a1e808b2e671b1685a457938,PDF p. 4; Section 4.1 Partially Observable Navigation,NR,Transferable adjacent-domain mapping: edited maze levels and their path constraints map to parameterized robot-course layouts without changing the environment-design claim.
A-C0027-05,main,C0027,4794216b3ad9e41b6d6bdc2e452b71d3c122e5b8c5839ba4af9d34f4a43d975e,c0977ed07d0c0bb25ea3a6be52e377f86d10bf3fff91d6bdccd389395e842c07,screening-05,screening-05,2026-07-06,excluded,exclude-insufficient-detail,abstract_only,https://arxiv.org/pdf/2411.04246,arXiv-2411.04246@2026-07-03,2026-07-06,NR,NR,evidence_packet_manifest.csv; C0027 metadata-only row,Frozen packet contains only metadata and no inspected primary report or documentation establishing a retention condition.,Evidence limitation: metadata-only packet artifact with no staged primary report or official documentation.
