assignment_id,candidate_id,input_sha256,snapshot_sha256,batch_id,phase,title,authors,year,venue,doi,url,source_type
A-C0002-01,C0002,e98df17f7600da639b744cfb81c63247bc00e10ec5139e643039016cd0a1b9cb,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-01,main,Speed Dreams,Speed Dreams Development Team,NR,Speed Dreams project,NR,https://forge.a-lec.org/speed-dreams/speed-dreams-code,simulator; official repository
A-C0008-01,C0008,b7f3124477194a73440f69659b749464bb054b11fcdc4832e0a51817ce1f9ea5,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-01,main,Procedural Generation of Complex Roundabouts for Autonomous Vehicle Testing,Zarif Ikram; Golam Md Muktadir; Jim Whitehead,2023,2023 IEEE Intelligent Vehicles Symposium (IV),10.1109/iv55152.2023.10186533,https://doi.org/10.1109/iv55152.2023.10186533,conference paper
A-C0009-01,C0009,e97cf50e753ab6762b5eacc3d530dab5a16e9b8daf8950669560fe39ef17a3f8,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-01,calibration,Automatic Track Generation for High-End Racing Games Using Evolutionary Computation,Daniele Loiacono; Luigi Cardamone; Pier Luca Lanzi,2011,IEEE Transactions on Computational Intelligence and AI in Games,10.1109/tciaig.2011.2163692,https://doi.org/10.1109/tciaig.2011.2163692,journal article
A-C0012-01,C0012,0cfcda3b79312652d44a178e66eaf40f1353c462bb97ee6c7efc4248b153baef,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-01,main,Comparative Analysis of Metaheuristic Algorithms for Procedural Race Track Generation in Games,Sana Alyaseri; Andy Conner,2024,International Journal of Applied Metaheuristic Computing,10.4018/ijamc.350330,https://doi.org/10.4018/ijamc.350330,journal article
A-C0022-01,C0022,430b1bd92ab5b44b131589ed22af25b0ee2552a828733f2617d89c276ca5bf3b,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-01,main,Automatically Testing Self-Driving Cars with Search-Based Procedural Content Generation,Alessio Gambi; Marc Mueller; Gordon Fraser,2019,Proceedings of the 28th ACM SIGSOFT International Symposium on Software Testing and Analysis,10.1145/3293882.3330566,https://doi.org/10.1145/3293882.3330566,conference paper
A-C0023-01,C0023,61825c30c572beac04dd6f715721f6d40ea92eb6490a98897b9a795add4afffd,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-01,calibration,Model-based exploration of the frontier of behaviours for deep learning system testing,Vincenzo Riccio;Paolo Tonella,2020,Proceedings of the 28th ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering,10.1145/3368089.3409730,https://doi.org/10.1145/3368089.3409730,conference paper
A-C0026-01,C0026,a9074b4a6d0521ae09072ddaf0446c01f795103024a056913a10c8cfd4c69638,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-01,main,Autonomous Drone Racing with Deep Reinforcement Learning,Yunlong Song; Mats Steinweg; Elia Kaufmann; Davide Scaramuzza,2021,2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),10.1109/iros51168.2021.9636053,https://doi.org/10.1109/IROS51168.2021.9636053,conference paper
A-C0028-01,C0028,a75ea64555e3796f093549dc22c907449140eb14b796559f8da5b91efeeea0d3,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-01,main,Isaac Gym,NVIDIA Corporation,2020,NVIDIA Developer,NR,https://developer.nvidia.com/isaac-gym,simulator software
A-C0029-01,C0029,03c8bf63989239d049b187e2ba1b2b81d1ce5f113ff69be3a2d15dc02489981e,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-01,main,Outracing champion Gran Turismo drivers with deep reinforcement learning,Peter R. Wurman; Samuel Barrett; Kenta Kawamoto; James MacGlashan; Kaushik Subramanian; Thomas J. Walsh; Roberto Capobianco; Alisa Devlic; Franziska Eckert; Florian Fuchs; Leilani Gilpin; Piyush Khandelwal; Varun Kompella; HaoChih Lin; Patrick MacAlpine; Declan Oller; Takuma Seno; Craig Sherstan; Michael D. Thomure; Houmehr Aghabozorgi; Leon Barrett; Rory Douglas; Dion Whitehead; Peter Dürr; Peter Stone; Michael Spranger; Hiroaki Kitano,2022,Nature,10.1038/s41586-021-04357-7,https://www.nature.com/articles/s41586-021-04357-7,journal article
A-C0030-01,C0030,2cd8b740d1731dbdd878bd30bed863ce0364efa80a0e0eadb29df3cf8f4b4888,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-01,main,Gran Turismo,Polyphony Digital Inc.,1997,PlayStation,NR,https://www.polyphony.co.jp/products/,software
A-C0032-01,C0032,9ad4673cc4ea3effb674581428266b49030861bea4a11d22228a8148b80662ae,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-01,main,A Super-human Vision-based Reinforcement Learning Agent for Autonomous Racing in Gran Turismo,Miguel Vasco; Takuma Seno; Kenta Kawamoto; Kaushik Subramanian; Peter R. Wurman; Peter Stone,2024,Reinforcement Learning Journal,NR,https://rlj.cs.umass.edu/2024/papers/Paper213.html,journal article
A-C0034-01,C0034,df26d987e37a339f7c701a98cfddc8a388e671ab0ecb1c54494e8883f6ce01d5,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-01,main,Gran Turismo Sport,Polyphony Digital Inc.,2017,PlayStation 4,NR,https://www.gran-turismo.com/us/products/gtsport/,video game software
A-C0037-01,C0037,0f50f0d41ac796c18dc895aee03d5f9903d4044a3e5278259b470596878e7686,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-01,main,Race driver model,F. Braghin; F. Cheli; S. Melzi; E. Sabbioni,2008,Computers & Structures,10.1016/j.compstruc.2007.04.028,https://doi.org/10.1016/j.compstruc.2007.04.028,journal article
A-C0039-01,C0039,f24efd13f42551c09e44d92a829e807a4b04a34dfab59b5a08ac3b786ce36d1d,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-01,main,Optimization of the Driving Line on a Race Track,Martin Mühlmeier; Norbert Müller,2002,Motorsports Engineering Conference & Exhibition,10.4271/2002-01-3339,https://doi.org/10.4271/2002-01-3339,conference technical paper
A-C0044-01,C0044,499ac02754bfed60d5a6e716de92dbb6c80ccd97bce4ef658d7ab6a227be5a47,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-01,main,Optimization-based Path Planning for an Autonomous Vehicle in a Racing Track,Saeed Amirfarhangi Bonab; Ali Emadi,2019,IECON 2019 - 45th Annual Conference of the IEEE Industrial Electronics Society,10.1109/iecon.2019.8926856,https://doi.org/10.1109/iecon.2019.8926856,conference paper
A-C0055-01,C0055,ae80d39fa9ab5ade134812e6ae4c0a11616636475e068f6cf23e1895fce8aa6f,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-01,main,"Global Curvature, Thickness, and the Ideal Shapes of Knots",Oscar Gonzalez; John H. Maddocks,1999,Proceedings of the National Academy of Sciences,10.1073/pnas.96.9.4769,https://doi.org/10.1073/pnas.96.9.4769,journal article
A-C0057-01,C0057,060946deea4ee14801645b9a0b6a7fe1a38de6cbb2a3526efb9597b2a09265c0,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-01,main,Repulsive Curves,Chris Yu; Henrik Schumacher; Keenan Crane,2021,ACM Transactions on Graphics,10.1145/3439429,https://doi.org/10.1145/3439429,journal article
A-C0059-01,C0059,fbd19f1fcc3ab623a25aad9c241cb2661fe526e29dae1e551401ee72c09316f9,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-01,main,Tangent-point energies and ropelength as Gamma-limits of discrete tangent-point energies on biarc curves,Anna Lagemann; Heiko von der Mosel,2023,Advances in Continuous and Discrete Models,10.1186/s13662-022-03750-4,https://arxiv.org/abs/2203.16383,journal article
A-C0060-01,C0060,d202d58202e81091eda8a00f314b05786d62369146423592ca02b4eed7086861,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-01,main,Position Based Dynamics,Matthias Müller; Bruno Heidelberger; Marcus Hennix; John Ratcliff,2007,Journal of Visual Communication and Image Representation,10.1016/j.jvcir.2007.01.005,https://doi.org/10.1016/j.jvcir.2007.01.005,journal article
A-C0062-01,C0062,969e12f4d0bf32ba77dcd831d34d0224265c76ecfa174cc20d860dedca15850e,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-01,main,Robotic Manipulation of Deformable Rope-Like Objects Using Differentiable Compliant Position-Based Dynamics,Fei Liu;Entong Su;Jingpei Lu;Mingen Li;Michael C. Yip,2023,IEEE Robotics and Automation Letters,10.1109/lra.2023.3264766,https://doi.org/10.1109/lra.2023.3264766,journal article
A-C0065-01,C0065,4ce59cb1bdb7ba46523a6a7ad56167e95143223f6f312850c6b2f87c007590f1,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-01,main,CUDA Graphs,NVIDIA Corporation,NR,CUDA Programming Guide,NR,https://docs.nvidia.com/cuda/cuda-programming-guide/04-special-topics/cuda-graphs.html,official documentation; software platform
A-C0066-01,C0066,face712e3d99fd22dc2df7e36511e6a18331f1e0bb6943687959a355dc0b4700,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-01,main,"First return, then explore",Adrien Ecoffet; Joost Huizinga; Joel Lehman; Kenneth O. Stanley; Jeff Clune,2021,Nature,10.1038/s41586-020-03157-9,https://www.nature.com/articles/s41586-020-03157-9,journal article
A-C0070-01,C0070,6388d3667f3b18dab6e5d8d5462ab331f0713cb0bc5f490bdc61ec9fc08f43fd,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-01,main,Procedural Content Generation for Games: A Survey,Mark Hendrikx; Sebastiaan Meijer; Joeri Van Der Velden; Alexandru Iosup,2013,"ACM Transactions on Multimedia Computing, Communications, and Applications",10.1145/2422956.2422957,https://doi.org/10.1145/2422956.2422957,survey article
A-C0073-01,C0073,f5c207a9dd67c2874e8e05ca3ca43a485925181b85791e9ea7ab46fd1a1cd644,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-01,main,Deep Drone Racing: Learning Agile Flight in Dynamic Environments,Elia Kaufmann; Antonio Loquercio; Rene Ranftl; Alexey Dosovitskiy; Vladlen Koltun; Davide Scaramuzza,2018,Proceedings of The 2nd Conference on Robot Learning,NR,https://proceedings.mlr.press/v87/kaufmann18a.html,conference paper
A-C0074-01,C0074,5cbf0cf0ac6706ca1b9da8aee604e1f62d3a4456a65e5cc73a84878805d4a31b,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-01,main,Deep Drone Racing: From Simulation to Reality With Domain Randomization,Antonio Loquercio;Elia Kaufmann;René Ranftl;Alexey Dosovitskiy;Vladlen Koltun;Davide Scaramuzza,2020,IEEE Transactions on Robotics,10.1109/tro.2019.2942989,https://doi.org/10.1109/tro.2019.2942989,journal article
A-C0076-01,C0076,11beb849099b224996fe617efca841383cf2e7712526e20ff89b88b14ecac43f,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-01,main,Champion-level drone racing using deep reinforcement learning,Elia Kaufmann; Leonard Bauersfeld; Antonio Loquercio; Matthias Müller; Vladlen Koltun; Davide Scaramuzza,2023,Nature,10.1038/s41586-023-06419-4,https://www.nature.com/articles/s41586-023-06419-4,journal article
