assignment_id,candidate_id,input_sha256,snapshot_sha256,batch_id,phase,title,authors,year,venue,doi,url,source_type
A-C0003-06,C0003,5e6f511d72f38a0adea2e5cb70d3ed4d0a26b7c25e9f2f8c77947be13f940b53,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-06,main,TrackGen: An interactive track generator for TORCS and Speed-Dreams,Luigi Cardamone; Pier Luca Lanzi; Daniele Loiacono,2015,Applied Soft Computing,10.1016/j.asoc.2014.11.010,https://www.sciencedirect.com/science/article/pii/S1568494614005705,journal article
A-C0007-06,C0007,8229b8077d95cc7507cdf486fbe229d80873eb179ea1a7b58e1296ce699b1311,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-06,main,ASAM OpenDRIVE,ASAM e.V.,2026,ASAM,NR,https://www.asam.net/standards/detail/opendrive/,standard
A-C0009-06,C0009,e97cf50e753ab6762b5eacc3d530dab5a16e9b8daf8950669560fe39ef17a3f8,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-06,calibration,Automatic Track Generation for High-End Racing Games Using Evolutionary Computation,Daniele Loiacono; Luigi Cardamone; Pier Luca Lanzi,2011,IEEE Transactions on Computational Intelligence and AI in Games,10.1109/tciaig.2011.2163692,https://doi.org/10.1109/tciaig.2011.2163692,journal article
A-C0011-06,C0011,dc791af7b6c6c44278f888815e40255f691ad29979e39d4d6d86190a67a2824e,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-06,calibration,Search-based Procedural Content Generation for Race Tracks in Video Games,Hafizh Adi Prasetya; Nur Ulfa Maulidevi,2016,International Journal on Electrical Engineering and Informatics,10.15676/ijeei.2016.8.4.6,https://doi.org/10.15676/ijeei.2016.8.4.6,journal article
A-C0013-06,C0013,b793942b8fdc5892dd087480939219a62128c391dd122c08ef68799d158d8da5,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-06,main,Procedural Generation of Isometric Racetracks Using Chain Code for Racing Games,Erik Jhones F. do Nascimento; Tassiana M. Castro; Ana Carolina S. Abreu; Filipe A. Lira; Amauri H. Souza,2021,2021 20th Brazilian Symposium on Computer Games and Digital Entertainment (SBGames),10.1109/sbgames54170.2021.00025,https://doi.org/10.1109/sbgames54170.2021.00025,conference paper
A-C0015-06,C0015,cb1ddc5dc32f8fcc322f467e83b4b075d0643984e7b5331c87f8334855af025b,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-06,calibration,UN Regulation No. 157 - Automated Lane Keeping Systems (ALKS),United Nations Economic Commission for Europe,2021,United Nations Regulation No. 157,NR,https://unece.org/transport/documents/2021/03/standards/un-regulation-no-157-automated-lane-keeping-systems-alks,official standard
A-C0017-06,C0017,2733b7bb769f30f0681c279b136b38b5a50397a3e06f151cf369f4d8ed92339e,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-06,calibration,Car Racing,Oleg Klimov,NR,Gymnasium Documentation,NR,https://gymnasium.farama.org/environments/box2d/car_racing/,benchmark environment; official documentation
A-C0019-06,C0019,f81badb34d4265d6c141635946fda5656d2596ae38096ab65c2ede91736339d8,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-06,main,Prioritized Level Replay,Minqi Jiang; Edward Grefenstette; Tim Rocktäschel,2021,Proceedings of the 38th International Conference on Machine Learning,NR,https://proceedings.mlr.press/v139/jiang21b.html,conference paper
A-C0021-06,C0021,1594057dcbbc63f031d0adebf9c4a1d4e78ddaf2c41aecae9793f301a76eb6aa,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-06,main,Evolving Curricula with Regret-Based Environment Design,Jack Parker-Holder; Minqi Jiang; Michael Dennis; Mikayel Samvelyan; Jakob Foerster; Edward Grefenstette; Tim Rocktäschel,2022,Proceedings of the 39th International Conference on Machine Learning,NR,https://proceedings.mlr.press/v162/parker-holder22a.html,conference paper
A-C0026-06,C0026,a9074b4a6d0521ae09072ddaf0446c01f795103024a056913a10c8cfd4c69638,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-06,main,Autonomous Drone Racing with Deep Reinforcement Learning,Yunlong Song; Mats Steinweg; Elia Kaufmann; Davide Scaramuzza,2021,2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),10.1109/iros51168.2021.9636053,https://doi.org/10.1109/IROS51168.2021.9636053,conference paper
