assignment_id,candidate_id,input_sha256,snapshot_sha256,batch_id,phase,title,authors,year,venue,doi,url,source_type
A-C0007-04,C0007,8229b8077d95cc7507cdf486fbe229d80873eb179ea1a7b58e1296ce699b1311,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-04,main,ASAM OpenDRIVE,ASAM e.V.,2026,ASAM,NR,https://www.asam.net/standards/detail/opendrive/,standard
A-C0012-04,C0012,0cfcda3b79312652d44a178e66eaf40f1353c462bb97ee6c7efc4248b153baef,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-04,main,Comparative Analysis of Metaheuristic Algorithms for Procedural Race Track Generation in Games,Sana Alyaseri; Andy Conner,2024,International Journal of Applied Metaheuristic Computing,10.4018/ijamc.350330,https://doi.org/10.4018/ijamc.350330,journal article
A-C0013-04,C0013,b793942b8fdc5892dd087480939219a62128c391dd122c08ef68799d158d8da5,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-04,main,Procedural Generation of Isometric Racetracks Using Chain Code for Racing Games,Erik Jhones F. do Nascimento; Tassiana M. Castro; Ana Carolina S. Abreu; Filipe A. Lira; Amauri H. Souza,2021,2021 20th Brazilian Symposium on Computer Games and Digital Entertainment (SBGames),10.1109/sbgames54170.2021.00025,https://doi.org/10.1109/sbgames54170.2021.00025,conference paper
A-C0014-04,C0014,7587108439600a39d4af7a41335e25026aff19b724ce2e4e4536730e8f79e434,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-04,main,Automatic Generation of Challenging Road Networks for ALKS Testing based on Bezier Curves and Search,Florian Klück;Lorenz Klampfl;Franz Wotawa,2021,arXiv,10.48550/arxiv.2103.01288,https://arxiv.org/abs/2103.01288,preprint
A-C0018-04,C0018,374a3fb1226b6354669b646a017a598d21924e86a61642c5c0d642ad50f6ec47,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-04,main,CLUTR: Curriculum Learning via Unsupervised Task Representation Learning,Abdus Salam Azad; Izzeddin Gur; Jasper Emhoff; Nathaniel Alexis; Aleksandra Faust; Pieter Abbeel; Ion Stoica,2023,Proceedings of the 40th International Conference on Machine Learning,NR,https://proceedings.mlr.press/v202/azad23a.html,conference paper
A-C0020-04,C0020,0d16cc8554d31e00bd72f5a0381576392613dbf212956d9cc054c7598196bd78,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-04,main,Emergent Complexity and Zero-shot Transfer via Unsupervised Environment Design,Michael Dennis; Natasha Jaques; Eugene Vinitsky; Alexandre Bayen; Stuart J. Russell; Andrew Critch; Sergey Levine,2020,Advances in Neural Information Processing Systems 33,NR,https://proceedings.neurips.cc/paper_files/paper/2020/hash/985e9a46e10005356bbaf194249f6856-Abstract.html,conference paper
A-C0024-04,C0024,e0ad64fa7cd0d490bf6f9e3f8e6c95b46f2a3515f33876402a2a05ab1e2c3f7e,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-04,main,Diversity-guided Search Exploration for Self-driving Cars Test Generation through Frenet Space Encoding,Timo Blattner;Christian Birchler;Timo Kehrer;Sebastiano Panichella,2024,Proceedings of the 17th ACM/IEEE International Workshop on Search-Based and Fuzz Testing,10.1145/3643659.3643926,https://doi.org/10.1145/3643659.3643926,conference paper
A-C0027-04,C0027,06bd425b6a92999b2460e88d476a8d7d80f6e6a0100b8bc467f739a4f941721c,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-04,main,Learning Generalizable Policy for Obstacle-Aware Autonomous Drone Racing,Yueqian Liu,2024,arXiv,10.48550/arxiv.2411.04246,https://arxiv.org/abs/2411.04246,preprint
A-C0029-04,C0029,03c8bf63989239d049b187e2ba1b2b81d1ce5f113ff69be3a2d15dc02489981e,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-04,main,Outracing champion Gran Turismo drivers with deep reinforcement learning,Peter R. Wurman; Samuel Barrett; Kenta Kawamoto; James MacGlashan; Kaushik Subramanian; Thomas J. Walsh; Roberto Capobianco; Alisa Devlic; Franziska Eckert; Florian Fuchs; Leilani Gilpin; Piyush Khandelwal; Varun Kompella; HaoChih Lin; Patrick MacAlpine; Declan Oller; Takuma Seno; Craig Sherstan; Michael D. Thomure; Houmehr Aghabozorgi; Leon Barrett; Rory Douglas; Dion Whitehead; Peter Dürr; Peter Stone; Michael Spranger; Hiroaki Kitano,2022,Nature,10.1038/s41586-021-04357-7,https://www.nature.com/articles/s41586-021-04357-7,journal article
A-C0036-04,C0036,e3d8866535db821705e3a9695cc1cb9c1f9870f332a0b899f1a5e53886d23e99,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-04,main,Generating a Racing Line for an Autonomous Racecar Using Professional Driving Techniques,Paul A. Theodosis; J. Christian Gerdes,2011,"ASME 2011 Dynamic Systems and Control Conference and Bath/ASME Symposium on Fluid Power and Motion Control, Volume 2",10.1115/dscc2011-6097,https://doi.org/10.1115/DSCC2011-6097,conference paper
A-C0038-04,C0038,ecd1257c88d763b160c647f2c6eb25d11de0f24b2facd9dffdca5d88edc7ca85,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-04,main,Minimum curvature trajectory planning and control for an autonomous race car,Alexander Heilmeier; Alexander Wischnewski; Leonhard Hermansdorfer; Johannes Betz; Markus Lienkamp; Boris Lohmann,2020,Vehicle System Dynamics,10.1080/00423114.2019.1631455,https://doi.org/10.1080/00423114.2019.1631455,journal article
A-C0039-04,C0039,f24efd13f42551c09e44d92a829e807a4b04a34dfab59b5a08ac3b786ce36d1d,d91b44f278376601725a8290d24c75326d02808513f3e6c40f77b89493d6f14f,screening-04,main,Optimization of the Driving Line on a Race Track,Martin Mühlmeier; Norbert Müller,2002,Motorsports Engineering Conference & Exhibition,10.4271/2002-01-3339,https://doi.org/10.4271/2002-01-3339,conference technical paper
